Sex	gene_id	gene_name	gene_type	CorrDir	corrTissueN	corrTissues	medianEstimate
Male	ENSMUSG00000102349	Gm37376	TEC	1	4	Heart, Lung, Bone_marrow, Liver	0.7367883976130072
Male	ENSMUSG00000102353	Gm38345	TEC	-1	1	Hypothalamus	-0.4886070426275731
Male	ENSMUSG00000102353	Gm38345	TEC	1	1	Bone_marrow	0.5816750507471109
Male	ENSMUSG00000102374	Gm38387	TEC	-1	3	Heart, Bone_marrow, Liver	-0.620453387463585
Male	ENSMUSG00000102389	D630023O14Rik	TEC	-1	1	Gastric_muscle	-0.5041183773141628
Male	ENSMUSG00000102411	Gm36936	TEC	-1	2	Heart, Hypothalamus	-0.5390188803589895
Male	ENSMUSG00000102411	Gm36936	TEC	1	2	Lung, Bone_marrow	0.5661637160605213
Male	ENSMUSG00000102425	Gm26616	TEC	-1	1	Gastric_muscle	-0.6049420527769954
Male	ENSMUSG00000102425	Gm26616	TEC	1	2	Heart, Lung	0.46534004059768874
Male	ENSMUSG00000102476	Gm37245	lncRNA	-1	1	Gastric_muscle	-0.5584080487172264
Male	ENSMUSG00000102504	Gm21955	TEC	1	3	Heart, Lung, Bone_marrow	0.6049420527769954
Male	ENSMUSG00000102516	Gm38340	TEC	1	1	Kidney	0.744544064956302
Male	ENSMUSG00000102533	Gm37226	TEC	1	2	Bone_marrow, Kidney	0.496362709970868
Male	ENSMUSG00000102545	6430573P05Rik	lncRNA	1	1	Brain	0.5661637160605213
Male	ENSMUSG00000102548	Gm16701	lncRNA	1	1	Hypothalamus	0.4808513752842783
Male	ENSMUSG00000102555	6430511E19Rik	TEC	-1	1	Bone_marrow	-0.4730957079409836
Male	ENSMUSG00000102555	6430511E19Rik	TEC	1	2	Epididymal_WAT, Kidney	0.6010642191053479
Male	ENSMUSG00000102577	Gm37969	TEC	1	1	Brain	0.6669873915233538
Male	ENSMUSG00000102602	A930004J17Rik	TEC	1	5	Gastric_muscle, Epididymal_WAT, Lung, Bone_marrow, Kidney	0.5584080487172264
Male	ENSMUSG00000102615	Gm37844	TEC	-1	1	Heart	-0.6359647221501745
Male	ENSMUSG00000102615	Gm37844	TEC	1	2	Kidney, Liver	0.6126977201202901
Male	ENSMUSG00000102644	Thap6	transcribed_unitary_pseudogene	-1	2	Heart, Bone_marrow	-0.5196297120007525
Male	ENSMUSG00000102649	Gm38021	TEC	-1	1	Lung	-0.4653400405976887
Male	ENSMUSG00000102649	Gm38021	TEC	1	1	Inginal_WAT	0.4653400405976887
Male	ENSMUSG00000102652	Gm37078	TEC	-1	2	Heart, Lung	-0.5816750507471109
Male	ENSMUSG00000102652	Gm37078	TEC	1	2	Gastric_muscle, Liver	0.49248487629922055
Male	ENSMUSG00000102676	Gm37435	TEC	-1	1	Brown_Adipose	-0.7057657282398279
Male	ENSMUSG00000102712	Gm37758	TEC	1	1	Kidney	0.4730957079409836
Male	ENSMUSG00000102717	Gm37759	lncRNA	1	1	Hypothalamus	0.5506523813739317
Male	ENSMUSG00000102737	1700016A09Rik	TEC	-1	1	Kidney	-0.6049420527769954
Male	ENSMUSG00000102771	Gm33320	TEC	-1	1	Inginal_WAT	-0.4730957079409836
Male	ENSMUSG00000102775	Gm38160	TEC	-1	1	Bone_marrow	-0.4886070426275731
Male	ENSMUSG00000102776	Gm38162	TEC	1	1	Kidney	0.6980100608965332
Male	ENSMUSG00000102780	Gm38253	TEC	1	1	Kidney	0.4886070426275731
Male	ENSMUSG00000102801	Gm37478	TEC	1	1	Kidney	0.5661637160605213
Male	ENSMUSG00000102813	Gm37795	TEC	1	7	Brain, Gastric_muscle, Heart, Lung, Brown_Adipose, Hypothalamus, Liver	0.7135213955831227
Male	ENSMUSG00000102839	Gm37385	TEC	1	1	Lung	0.504308002439287
Male	ENSMUSG00000102840	Gm38037	lncRNA	-1	1	Liver	-0.6126977201202902
Male	ENSMUSG00000102840	Gm38037	lncRNA	1	1	Hypothalamus	0.49636270997086795
Male	ENSMUSG00000102863	Gm37639	TEC	1	1	Kidney	0.6747430588666486
Male	ENSMUSG00000102869	Norad	lncRNA	-1	1	Heart	-0.7135213955831227
Male	ENSMUSG00000102869	Norad	lncRNA	1	3	Bone_marrow, Brown_Adipose, Liver	0.6747430588666486
Male	ENSMUSG00000102881	Gm3807	TEC	-1	1	Heart	-0.620453387463585
Male	ENSMUSG00000102917	Gm37724	lncRNA	-1	1	Hypothalamus	-0.5273853793440473
Male	ENSMUSG00000102923	Gm31728	lncRNA	-1	1	Gastric_muscle	-0.4730957079409836
Male	ENSMUSG00000102929	Gm37154	TEC	-1	1	Brain	-0.6902543935532384
Male	ENSMUSG00000102929	Gm37154	TEC	1	1	Inginal_WAT	0.5428967140306369
Male	ENSMUSG00000102931	Gm38114	TEC	1	1	Brain	0.659231724180059
Male	ENSMUSG00000102959	Gm37015	TEC	1	1	Epididymal_WAT	0.6824987262099435
Male	ENSMUSG00000102964	9430034N14Rik	TEC	1	2	Gastric_muscle, Bone_marrow	0.6282090548068797
Male	ENSMUSG00000103009	Gm56350	TEC	-1	1	Brown_Adipose	-0.45758437325439394
Male	ENSMUSG00000103009	Gm56350	TEC	1	4	Epididymal_WAT, Heart, Lung, Hypothalamus	0.5079962109858102
Male	ENSMUSG00000103030	E330011M16Rik	TEC	-1	2	Gastric_muscle, Bone_marrow	-0.6049420527769954
Male	ENSMUSG00000103032	Gm37121	TEC	-1	1	Kidney	-0.6282090548068797
Male	ENSMUSG00000103041	Gm37305	lncRNA	-1	1	Bone_marrow	-0.7290327302697123
Male	ENSMUSG00000103041	Gm37305	lncRNA	1	1	Gastric_muscle	0.49636270997086795
Male	ENSMUSG00000103046	Gm37309	TEC	-1	1	Hypothalamus	-0.5506523813739317
Male	ENSMUSG00000103046	Gm37309	TEC	1	1	Liver	0.5506523813739317
Male	ENSMUSG00000103047	Gm37310	TEC	1	2	Bone_marrow, Kidney	0.5467745477022842
Male	ENSMUSG00000103065	Gm20236	TEC	1	1	Gastric_muscle	0.44982870591109914
Male	ENSMUSG00000103076	Gm37902	TEC	1	2	Kidney, Liver	0.5777972170754635
Male	ENSMUSG00000103085	Gm38120	TEC	1	1	Gastric_muscle	0.4808513752842783
Male	ENSMUSG00000103103	4833445I07Rik	lncRNA	-1	1	Liver	-0.44982870591109914
Male	ENSMUSG00000103114	Gm32200	lncRNA	-1	2	Lung, Bone_marrow	-0.763933233314539
Male	ENSMUSG00000103115	Gm37584	lncRNA	1	1	Brown_Adipose	0.4808513752842783
Male	ENSMUSG00000103138	Gm2238	TEC	1	1	Kidney	0.7755667343294812
Male	ENSMUSG00000103149	AA914427	TEC	-1	2	Lung, Bone_marrow	-0.6010642191053479
Male	ENSMUSG00000103160	C130012C08Rik	TEC	-1	1	Bone_marrow	-0.6282090548068797
Male	ENSMUSG00000103174	Gm37168	lncRNA	1	1	Bone_marrow	0.868634742449019
Male	ENSMUSG00000103183	Gm37090	TEC	-1	2	Lung, Bone_marrow	-0.705765728239828
Male	ENSMUSG00000103183	Gm37090	TEC	1	2	Gastric_muscle, Liver	0.5894307180904057
Male	ENSMUSG00000103217	Gm38287	lncRNA	-1	1	Bone_marrow	-0.6359647221501745
Male	ENSMUSG00000103217	Gm38287	lncRNA	1	1	Heart	0.44982870591109914
Male	ENSMUSG00000103270	Gm37915	lncRNA	-1	1	Gastric_muscle	-0.6824987262099435
Male	ENSMUSG00000103270	Gm37915	lncRNA	1	1	Lung	0.45758437325439394
Male	ENSMUSG00000103276	Gm37917	TEC	1	1	Kidney	0.5894307180904057
Male	ENSMUSG00000103280	Gm37277	TEC	-1	1	Kidney	-0.5273853793440473
Male	ENSMUSG00000103309	BC037039	lncRNA	-1	2	Bone_marrow, Brown_Adipose	-0.5584080487172264
Male	ENSMUSG00000103313	Gm38357	TEC	1	1	Kidney	0.5428967140306369
Male	ENSMUSG00000103320	Gm37403	TEC	-1	1	Liver	-0.5196297120007524
Male	ENSMUSG00000103358	Gm37593	TEC	1	1	Liver	0.5196297120007524
Male	ENSMUSG00000103400	Gm15853	lncRNA	-1	1	Lung	-0.5041183773141628
Male	ENSMUSG00000103400	Gm15853	lncRNA	1	1	Brain	0.4808513752842783
Male	ENSMUSG00000103411	Gm18300	processed_pseudogene	-1	3	Heart, Lung, Bone_marrow	-0.6747430588666486
Male	ENSMUSG00000103436	Gm36995	lncRNA	1	2	Lung, Bone_marrow	0.6437203894934693
Male	ENSMUSG00000103443	Gm37132	TEC	1	1	Kidney	0.5506523813739317
Male	ENSMUSG00000103477	5930409G06Rik	TEC	1	1	Inginal_WAT	0.49636270997086795
Male	ENSMUSG00000103507	Gm38375	TEC	1	1	Kidney	0.659231724180059
Male	ENSMUSG00000103509	Gm38372	TEC	1	2	Gastric_muscle, Kidney	0.5273853793440473
Male	ENSMUSG00000103520	1110025M09Rik	TEC	-1	3	Lung, Bone_marrow, Brown_Adipose	-0.5118740446574576
Male	ENSMUSG00000103532	Gm4430	TEC	-1	2	Bone_marrow, Liver	-0.496362709970868
Male	ENSMUSG00000103546	Gm37666	TEC	-1	1	Liver	-0.7135213955831227
Male	ENSMUSG00000103621	Gm38366	TEC	-1	1	Kidney	-0.4886070426275731
Male	ENSMUSG00000103622	B430319G15Rik	TEC	1	2	Bone_marrow, Inginal_WAT	0.6010642191053479
Male	ENSMUSG00000103659	Gm32569	lncRNA	-1	1	Heart	-0.7057657282398279
Male	ENSMUSG00000103676	Gm38204	lncRNA	-1	1	Gastric_muscle	-0.7600553996428916
Male	ENSMUSG00000103697	Gm38020	TEC	1	1	Kidney	0.7212770629264175
Male	ENSMUSG00000103703	Gm42568	TEC	-1	4	Epididymal_WAT, Heart, Lung, Inginal_WAT	-0.6049420527769953
Male	ENSMUSG00000103703	Gm42568	TEC	1	1	Liver	0.44982870591109914
Male	ENSMUSG00000103710	D030062O11Rik	TEC	1	2	Heart, Bone_marrow	0.6049420527769953
Male	ENSMUSG00000103715	4933431K14Rik	TEC	-1	3	Heart, Lung, Bone_marrow	-0.659231724180059
Male	ENSMUSG00000103738	Gm37652	TEC	-1	1	Hypothalamus	-0.5506523813739317
Male	ENSMUSG00000103746	1700001G17Rik	TEC	-1	1	Bone_marrow	-0.7755667343294812
Male	ENSMUSG00000103767	Gm37858	TEC	-1	1	Bone_marrow	-0.6514760568367642
Male	ENSMUSG00000103839	Gm37607	TEC	-1	1	Lung	-0.49636270997086795
Male	ENSMUSG00000103839	Gm37607	TEC	1	1	Gastric_muscle	0.5584080487172264
Male	ENSMUSG00000103845	Gm19026	processed_pseudogene	1	1	Kidney	0.4653400405976887
Male	ENSMUSG00000103847	Gm20056	processed_pseudogene	1	1	Bone_marrow	0.8065894037026604
Male	ENSMUSG00000103857	Gm37249	TEC	-1	3	Lung, Bone_marrow, Liver	-0.5739193834038161
Male	ENSMUSG00000103864	Gm37415	TEC	-1	2	Brain, Gastric_muscle	-0.7096435619114754
Male	ENSMUSG00000103865	Gm37416	TEC	-1	1	Liver	-0.6282090548068797
Male	ENSMUSG00000103891	Gm37941	TEC	1	1	Kidney	0.4730957079409836
Male	ENSMUSG00000103898	Gm30238	TEC	-1	3	Lung, Bone_marrow, Kidney	-0.5816750507471109
Male	ENSMUSG00000103901	Gm37499	TEC	-1	1	Heart	-0.4653400405976887
Male	ENSMUSG00000103928	Gm37893	TEC	-1	3	Brain, Epididymal_WAT, Hypothalamus	-0.4653400405976887
Male	ENSMUSG00000103949	Gm38226	TEC	-1	1	Kidney	-0.504308002439287
Male	ENSMUSG00000103949	Gm38226	TEC	1	1	Gastric_muscle	0.7988337363593656
Male	ENSMUSG00000103957	Gm10766	TEC	-1	2	Bone_marrow, Inginal_WAT	-0.5894307180904057
Male	ENSMUSG00000103965	Gm30173	lncRNA	-1	1	Bone_marrow	-0.7910780690160708
Male	ENSMUSG00000103966	Gm37120	TEC	1	1	Inginal_WAT	0.5118740446574576
Male	ENSMUSG00000103967	Gm38214	TEC	1	2	Kidney, Inginal_WAT	0.5816750507471109
Male	ENSMUSG00000103976	Gm37677	TEC	1	1	Epididymal_WAT	0.6669873915233538
Male	ENSMUSG00000103985	Gm37446	lncRNA	1	1	Inginal_WAT	0.7135213955831227
Male	ENSMUSG00000104011	Gm32391	lncRNA	-1	2	Heart, Liver	-0.6437203894934693
Male	ENSMUSG00000104011	Gm32391	lncRNA	1	1	Epididymal_WAT	0.620453387463585
Male	ENSMUSG00000104026	Gm37212	TEC	-1	1	Kidney	-0.44982870591109914
Male	ENSMUSG00000104093	A330015K06Rik	lncRNA	1	2	Kidney, Inginal_WAT	0.6320868884785271
Male	ENSMUSG00000104094	Gm37314	TEC	1	1	Gastric_muscle	0.6282090548068797
Male	ENSMUSG00000104095	Gm37315	TEC	1	1	Gastric_muscle	0.5351410466873421
Male	ENSMUSG00000104113	Gm37292	TEC	1	1	Kidney	0.7057657282398279
Male	ENSMUSG00000104116	Gm37296	TEC	-1	3	Heart, Lung, Bone_marrow	-0.4808513752842783
Male	ENSMUSG00000104120	Gm37484	TEC	1	1	Inginal_WAT	0.5661637160605213
Male	ENSMUSG00000104145	D130019J16Rik	TEC	-1	2	Hypothalamus, Liver	-0.5894307180904057
Male	ENSMUSG00000104156	Gm38102	lncRNA	-1	3	Bone_marrow, Brown_Adipose, Hypothalamus	-0.6126977201202902
Male	ENSMUSG00000104168	Gm38250	lncRNA	-1	1	Gastric_muscle	-0.5971863854337005
Male	ENSMUSG00000104168	Gm38250	lncRNA	1	1	Liver	0.5894307180904057
Male	ENSMUSG00000104195	B230377A18Rik	TEC	1	2	Lung, Hypothalamus	0.5584080487172265
Male	ENSMUSG00000104204	Gm37397	TEC	-1	3	Heart, Lung, Bone_marrow	-0.5196297120007524
Male	ENSMUSG00000104204	Gm37397	TEC	1	1	Gastric_muscle	0.4808513752842783
Male	ENSMUSG00000104208	Gm37401	lncRNA	1	1	Lung	0.7678110669861864
Male	ENSMUSG00000104235	Gm37589	TEC	1	2	Gastric_muscle, Brown_Adipose	0.5506523813739317
Male	ENSMUSG00000104253	Gm37174	TEC	-1	1	Hypothalamus	-0.45758437325439394
Male	ENSMUSG00000104291	A130071D04Rik	TEC	1	2	Bone_marrow, Hypothalamus	0.5273853793440473
Male	ENSMUSG00000104324	Gm37320	TEC	-1	1	Epididymal_WAT	-0.45758437325439394
Male	ENSMUSG00000104324	Gm37320	TEC	1	1	Gastric_muscle	0.7135213955831227
Male	ENSMUSG00000104340	Gm10522	lncRNA	-1	1	Gastric_muscle	-0.5971863854337005
Male	ENSMUSG00000104344	Gm38077	TEC	1	3	Epididymal_WAT, Bone_marrow, Kidney	0.5661637160605213
Male	ENSMUSG00000104348	Gm37691	TEC	1	1	Brain	0.7678110669861864
Male	ENSMUSG00000104350	Gm38244	TEC	1	1	Lung	0.5661637160605213
Male	ENSMUSG00000104369	Gm38082	TEC	-1	2	Hypothalamus, Liver	-0.6514760568367641
Male	ENSMUSG00000104369	Gm38082	TEC	1	1	Gastric_muscle	0.44982870591109914
Male	ENSMUSG00000104375	Gm6300	unprocessed_pseudogene	-1	1	Gastric_muscle	-0.7212770629264175
Male	ENSMUSG00000104376	Gm37516	TEC	-1	1	Hypothalamus	-0.6437203894934693
Male	ENSMUSG00000104379	Gm37509	TEC	1	1	Kidney	0.5273853793440473
Male	ENSMUSG00000104394	Gm37254	TEC	-1	3	Inginal_WAT, Hypothalamus, Liver	-0.620453387463585
Male	ENSMUSG00000104405	Gm31748	TEC	-1	1	Liver	-0.5428967140306369
Male	ENSMUSG00000104405	Gm31748	TEC	1	1	Heart	0.7057657282398279
Male	ENSMUSG00000104413	Gm37065	lncRNA	-1	1	Liver	-0.44982870591109914
Male	ENSMUSG00000104420	E230020A03Rik	TEC	-1	1	Hypothalamus	-0.783322401672776
Male	ENSMUSG00000104420	E230020A03Rik	TEC	1	1	Kidney	0.5351410466873421
Male	ENSMUSG00000104435	Gm37422	lncRNA	-1	3	Brain, Epididymal_WAT, Hypothalamus	-0.4886070426275731
Male	ENSMUSG00000104435	Gm37422	lncRNA	1	2	Heart, Lung	0.6243312211352324
Male	ENSMUSG00000104453	Gm37829	TEC	-1	1	Bone_marrow	-0.5971863854337005
Male	ENSMUSG00000104453	Gm37829	TEC	1	1	Brown_Adipose	0.5816750507471109
Male	ENSMUSG00000104459	Gm37824	TEC	1	1	Brain	0.744544064956302
Male	ENSMUSG00000104465	BC002189	lncRNA	-1	1	Epididymal_WAT	-0.5196297120007524
Male	ENSMUSG00000104507	A430027H14Rik	lncRNA	-1	1	Lung	-0.5661637160605213
Male	ENSMUSG00000104520	Gm37336	lncRNA	-1	1	Gastric_muscle	-0.4653400405976887
Male	ENSMUSG00000104528	Gm43314	TEC	-1	1	Bone_marrow	-0.6514760568367642
Male	ENSMUSG00000104535	Gm42686	TEC	1	1	Inginal_WAT	0.5118740446574576
Male	ENSMUSG00000104546	Gm43858	TEC	-1	1	Heart	-0.5273853793440473
Male	ENSMUSG00000104548	Gm43857	TEC	-1	3	Brain, Bone_marrow, Hypothalamus	-0.7290327302697123
Male	ENSMUSG00000104548	Gm43857	TEC	1	1	Lung	0.5041183773141628
Male	ENSMUSG00000104554	Gm4610	lncRNA	1	3	Lung, Bone_marrow, Liver	0.6747430588666486
Male	ENSMUSG00000104559	Gm43118	lncRNA	-1	1	Brain	-0.7212770629264175
Male	ENSMUSG00000104559	Gm43118	lncRNA	1	2	Lung, Kidney	0.5079962109858102
Male	ENSMUSG00000104572	Fbxw23	transcribed_unprocessed_pseudogene	1	2	Kidney, Inginal_WAT	0.7678110669861864
Male	ENSMUSG00000104574	Gm42836	lncRNA	1	1	Lung	0.7522997322995968
Male	ENSMUSG00000104654	Gm43814	TEC	-1	1	Liver	-0.5273853793440473
Male	ENSMUSG00000104662	Gm43267	TEC	-1	2	Lung, Bone_marrow	-0.6049420527769953
Male	ENSMUSG00000104667	Gm4961	lncRNA	-1	1	Heart	-0.5428967140306369
Male	ENSMUSG00000104671	Gm43062	lncRNA	-1	3	Lung, Bone_marrow, Hypothalamus	-0.5506523813739317
Male	ENSMUSG00000104671	Gm43062	lncRNA	1	1	Liver	0.44982870591109914
Male	ENSMUSG00000104674	Gm42756	lncRNA	1	2	Kidney, Inginal_WAT	0.8725125761206662
Male	ENSMUSG00000104682	Gm42636	TEC	-1	1	Inginal_WAT	-0.5351410466873421
Male	ENSMUSG00000104682	Gm42636	TEC	1	1	Lung	0.5584080487172264
Male	ENSMUSG00000104684	5430427N15Rik	lncRNA	-1	1	Bone_marrow	-0.6514760568367642
Male	ENSMUSG00000104684	5430427N15Rik	lncRNA	1	1	Gastric_muscle	0.620453387463585
Male	ENSMUSG00000104686	Gm42815	TEC	-1	1	Bone_marrow	-0.5351410466873421
Male	ENSMUSG00000104728	Gm42462	TEC	1	1	Liver	0.5196297120007524
Male	ENSMUSG00000104784	Gm42984	lncRNA	-1	1	Lung	-0.6980100608965332
Male	ENSMUSG00000104795	Gm42783	TEC	-1	1	Epididymal_WAT	-0.4886070426275731
Male	ENSMUSG00000104795	Gm42783	TEC	1	2	Heart, Bone_marrow	0.725154896598065
Male	ENSMUSG00000104814	Gm42979	TEC	-1	3	Heart, Brown_Adipose, Hypothalamus	-0.5739193834038161
Male	ENSMUSG00000104835	Gm5547	lncRNA	1	3	Bone_marrow, Hypothalamus, Liver	0.7600553996428916
Male	ENSMUSG00000104850	Gm42901	lncRNA	-1	1	Hypothalamus	-0.4653400405976887
Male	ENSMUSG00000104876	Trdc	TR_C_gene	-1	1	Liver	-0.5894307180904057
Male	ENSMUSG00000104876	Trdc	TR_C_gene	1	5	Epididymal_WAT, Lung, Bone_marrow, Brown_Adipose, Hypothalamus	0.8065894037026604
Male	ENSMUSG00000104927	Gm43388	lncRNA	1	1	Liver	0.7057657282398279
Male	ENSMUSG00000104950	4833413G10Rik	lncRNA	-1	4	Brain, Heart, Lung, Bone_marrow	-0.639842555821822
Male	ENSMUSG00000104960	Snhg8	lncRNA	-1	1	Liver	-0.6049420527769954
Male	ENSMUSG00000104960	Snhg8	lncRNA	1	6	Brain, Heart, Lung, Brown_Adipose, Inginal_WAT, Hypothalamus	0.6437203894934693
Male	ENSMUSG00000104965	Gm43437	TEC	-1	1	Bone_marrow	-0.4886070426275731
Male	ENSMUSG00000104969	Gm43445	lncRNA	1	1	Liver	0.5506523813739317
Male	ENSMUSG00000104988	Gm43622	TEC	-1	1	Hypothalamus	-0.5506523813739317
Male	ENSMUSG00000105004	Gm43075	TEC	-1	1	Bone_marrow	-0.45758437325439394
Male	ENSMUSG00000105018	Gm43546	TEC	1	1	Kidney	0.7522997322995968
Male	ENSMUSG00000105055	Gm43079	lncRNA	-1	1	Gastric_muscle	-0.5661637160605213
Male	ENSMUSG00000105055	Gm43079	lncRNA	1	2	Brain, Lung	0.5622858823888739
Male	ENSMUSG00000105095	8430422M14Rik	TEC	-1	3	Epididymal_WAT, Lung, Bone_marrow	-0.5894307180904057
Male	ENSMUSG00000105095	8430422M14Rik	TEC	1	2	Inginal_WAT, Liver	0.48085137528427835
Male	ENSMUSG00000105128	Gm42870	TEC	1	1	Hypothalamus	0.5196297120007524
Male	ENSMUSG00000105134	Gm42923	TEC	1	1	Inginal_WAT	0.4886070426275731
Male	ENSMUSG00000105135	Gm43667	TEC	1	1	Inginal_WAT	0.5739193834038161
Male	ENSMUSG00000105139	Gm19391	lncRNA	1	1	Gastric_muscle	0.4808513752842783
Male	ENSMUSG00000105140	Gm43127	TEC	-1	1	Hypothalamus	-0.5894307180904057
Male	ENSMUSG00000105160	A530030E21Rik	TEC	1	3	Bone_marrow, Hypothalamus, Liver	0.6824987262099435
Male	ENSMUSG00000105161	Gm42595	lncRNA	-1	1	Lung	-0.5041183773141628
Male	ENSMUSG00000105161	Gm42595	lncRNA	1	1	Brown_Adipose	0.44982870591109914
Male	ENSMUSG00000105168	Gm30735	lncRNA	-1	1	Epididymal_WAT	-0.7135213955831227
Male	ENSMUSG00000105176	Gm43668	TEC	-1	3	Heart, Lung, Bone_marrow	-0.5351410466873421
Male	ENSMUSG00000105203	4933428P19Rik	lncRNA	-1	1	Bone_marrow	-0.6126977201202902
Male	ENSMUSG00000105263	Gm42427	TEC	-1	1	Heart	-0.8143450710459553
Male	ENSMUSG00000105265	Sox2ot	lncRNA	-1	2	Gastric_muscle, Lung	-0.6010642191053479
Male	ENSMUSG00000105272	Gm43071	TEC	-1	1	Epididymal_WAT	-0.4653400405976887
Male	ENSMUSG00000105283	Gm33370	lncRNA	-1	2	Hypothalamus, Liver	-0.46146220692604134
Male	ENSMUSG00000105304	Gm43696	lncRNA	1	1	Kidney	0.5971863854337005
Male	ENSMUSG00000105315	Gm18635	processed_pseudogene	-1	1	Brain	-0.5894307180904057
Male	ENSMUSG00000105328	Gm43180	TEC	-1	2	Lung, Bone_marrow	-0.6243312211352323
Male	ENSMUSG00000105338	Gm43802	processed_pseudogene	-1	1	Bone_marrow	-0.8637474484078567
Male	ENSMUSG00000105338	Gm43802	processed_pseudogene	1	2	Brain, Inginal_WAT	0.5085030767179294
Male	ENSMUSG00000105353	Gm42428	lncRNA	-1	1	Brown_Adipose	-0.47327366382763864
Male	ENSMUSG00000105366	Gm43719	TEC	-1	1	Kidney	-0.4653400405976887
Male	ENSMUSG00000105368	Gm43759	TEC	-1	3	Lung, Kidney, Hypothalamus	-0.5584080487172264
Male	ENSMUSG00000105373	Gm42429	TEC	-1	2	Bone_marrow, Liver	-0.6475982231651168
Male	ENSMUSG00000105376	Gm36535	lncRNA	1	1	Heart	0.49636270997086795
Male	ENSMUSG00000105377	Gm43148	TEC	1	1	Liver	0.44982870591109914
Male	ENSMUSG00000105388	Rpl36a-ps2	processed_pseudogene	-1	2	Epididymal_WAT, Liver	-0.6475982231651168
Male	ENSMUSG00000105388	Rpl36a-ps2	processed_pseudogene	1	3	Gastric_muscle, Lung, Inginal_WAT	0.5661637160605213
Male	ENSMUSG00000105389	BB187690	TEC	1	2	Kidney, Hypothalamus	0.5584080487172265
Male	ENSMUSG00000105403	Gm43618	TEC	-1	2	Gastric_muscle, Hypothalamus	-0.5971863854337005
Male	ENSMUSG00000105408	Gm7285	processed_pseudogene	-1	2	Lung, Bone_marrow	-0.5545302150455791
Male	ENSMUSG00000105419	Gm43205	TEC	-1	4	Gastric_muscle, Heart, Bone_marrow, Brown_Adipose	-0.5273853793440472
Male	ENSMUSG00000105422	Gm6089	processed_pseudogene	1	1	Kidney	0.5894307180904057
Male	ENSMUSG00000105427	Gm31678	lncRNA	1	1	Epididymal_WAT	0.4653400405976887
Male	ENSMUSG00000105429	Gm43692	TEC	-1	1	Liver	-0.45758437325439394
Male	ENSMUSG00000105447	Gm43653	lncRNA	1	1	Inginal_WAT	0.4808513752842783
Male	ENSMUSG00000105449	Gm43379	TEC	-1	2	Heart, Bone_marrow	-0.6126977201202901
Male	ENSMUSG00000105449	Gm43379	TEC	1	1	Epididymal_WAT	0.45758437325439394
Male	ENSMUSG00000105469	A930036I15Rik	TEC	1	1	Kidney	0.49636270997086795
Male	ENSMUSG00000105482	Gm42596	lncRNA	1	1	Hypothalamus	0.4886070426275731
Male	ENSMUSG00000105501	5330426L24Rik	lncRNA	1	1	Liver	0.6514760568367642
Male	ENSMUSG00000105509	C130013H08Rik	lncRNA	-1	1	Heart	-0.5894307180904057
Male	ENSMUSG00000105516	Gm36823	lncRNA	1	1	Inginal_WAT	0.4886070426275731
Male	ENSMUSG00000105541	Gm43136	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.46921787426933614
Male	ENSMUSG00000105550	Gm35585	lncRNA	-1	1	Gastric_muscle	-0.5661637160605213
Male	ENSMUSG00000105550	Gm35585	lncRNA	1	1	Brown_Adipose	0.7600553996428916
Male	ENSMUSG00000105556	Gm43080	TEC	-1	1	Heart	-0.5273853793440473
Male	ENSMUSG00000105565	Gm43566	lncRNA	-1	3	Lung, Bone_marrow, Kidney	-0.5971863854337005
Male	ENSMUSG00000105571	Gm43662	TEC	1	1	Kidney	0.49636270997086795
Male	ENSMUSG00000105572	Gm43300	TEC	1	1	Kidney	0.5739193834038161
Male	ENSMUSG00000105597	4633401B06Rik	TEC	1	1	Epididymal_WAT	0.45758437325439394
Male	ENSMUSG00000105607	Gm43513	TEC	1	1	Kidney	0.5118740446574576
Male	ENSMUSG00000105613	Gm43684	TEC	-1	1	Kidney	-0.4808513752842783
Male	ENSMUSG00000105632	Gm43272	TEC	1	2	Epididymal_WAT, Bone_marrow	0.5739193834038161
Male	ENSMUSG00000105646	Gm30211	lncRNA	1	2	Bone_marrow, Hypothalamus	0.8143450710459552
Male	ENSMUSG00000105652	4930519L02Rik	lncRNA	1	1	Liver	0.7522997322995968
Male	ENSMUSG00000105655	Gm42659	lncRNA	1	2	Epididymal_WAT, Kidney	0.5700415497321687
Male	ENSMUSG00000105686	Gm35394	lncRNA	-1	1	Hypothalamus	-0.4730957079409836
Male	ENSMUSG00000105692	Gm43737	TEC	1	1	Brown_Adipose	0.5041183773141628
Male	ENSMUSG00000105703	Gm43305	lncRNA	-1	6	Epididymal_WAT, Heart, Lung, Bone_marrow, Hypothalamus, Liver	-0.5273853793440473
Male	ENSMUSG00000105727	Gm8828	processed_pseudogene	-1	1	Liver	-0.49636270997086795
Male	ENSMUSG00000105742	Gm42748	TEC	1	2	Gastric_muscle, Bone_marrow	0.5856797873871107
Male	ENSMUSG00000105748	Gm43088	TEC	-1	2	Hypothalamus, Liver	-0.5273853793440473
Male	ENSMUSG00000105804	Gm43654	TEC	1	1	Kidney	0.5351410466873421
Male	ENSMUSG00000105810	Gm43435	TEC	-1	1	Hypothalamus	-0.5428967140306369
Male	ENSMUSG00000105813	Gm42928	TEC	-1	4	Gastric_muscle, Bone_marrow, Hypothalamus, Liver	-0.5855528844187583
