ID	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr2:22296617-22302529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	4	5	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	10	0	7	0	6	14	2	0	0	6	7	3	5	8	4	0	0	3
chr2:22337182-22366954	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	16	0	16	0	23	20	14	0	0	7	2	0	25	8	2	9	7	0
chr2:22796807-22805536	0	6	2	7	3	0	2	0	3	0	0	0	0	0	0	0	5	2	0	3	7	2	2	4	0	7	4	0	0	0	0	0	0	0	0	0	3	4	0	2	0	3	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	2	0	2	3	0	0	0	0	0	0	0	0	3	0
chr2:22979603-22980594	0	0	0	4	7	2	5	13	0	3	11	2	0	5	12	2	9	10	0	0	2	5	13	0	0	2	3	2	9	11	15	14	4	11	14	7	17	3	8	8	7	4	4	8	9	0	9	8	0	8	6	4	0	0	5	2	3	0	0	3	2	3	0	5	9	0	5	9	0	8	7	0	6	10	0	6	0	0	8	11	6	0	4	8	15	6	6	8	6	8	4	7	0	16	0	4	4	0	6	0	4	3	5	3	0	0	3	4	3	2	0	0	2	0
chr2:23396921-23435591	0	4	0	3	6	8	9	4	5	0	2	4	0	7	0	5	8	4	4	3	0	0	3	5	0	9	6	0	4	4	6	5	2	3	10	0	5	6	5	0	6	4	0	0	5	2	0	0	4	2	4	5	2	2	5	2	6	6	0	4	10	3	0	0	0	3	4	0	4	0	6	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	7	5	0	3	2	6	2	0	0	7	5	0	0	0	7	0	0
chr2:24703539-24715079	4	3	9	45	59	44	76	78	32	28	35	21	3	29	56	30	42	37	12	9	10	19	25	11	11	9	7	7	10	12	15	14	8	11	18	7	15	13	8	20	12	28	12	23	14	8	4	8	4	11	9	17	20	23	10	18	24	13	19	12	16	9	20	14	19	11	13	12	8	13	9	14	6	4	4	0	12	0	12	12	0	4	0	8	3	11	5	14	7	7	5	6	11	13	7	7	6	6	9	6	10	9	19	7	5	11	10	17	10	13	6	3	3	4
chr2:24737956-24767638	2	2	0	6	6	6	8	6	4	4	0	7	0	2	8	7	8	7	0	5	0	0	0	4	0	6	0	0	0	3	3	8	4	4	4	4	3	2	0	8	5	7	6	0	0	3	0	0	0	0	0	0	5	5	2	0	0	0	0	0	5	2	3	0	4	0	2	0	0	4	0	2	0	7	2	0	0	7	0	0	3	0	6	0	0	2	0	0	2	6	0	0	0	0	0	0	6	0	0	0	3	0	3	2	2	0	0	0	0	0	0	0	0	0
chr2:24742677-24774714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	10	7	0	0	8	4	10	2	3	0	3	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:24746618-24767638	0	3	0	12	6	8	10	5	15	3	10	3	3	5	3	6	11	9	4	3	0	0	5	12	6	0	3	0	5	5	10	6	4	10	2	3	0	2	0	8	3	2	0	2	0	3	7	0	3	2	8	5	6	7	7	2	0	6	6	0	0	3	2	6	3	0	7	3	0	5	5	6	0	4	0	5	2	3	8	0	3	5	0	0	4	2	2	0	4	0	0	4	6	7	6	6	7	3	8	0	3	3	0	0	3	6	8	4	0	6	0	0	0	0
chr2:24767467-24777081	0	4	2	4	3	0	7	4	2	0	6	6	3	2	0	3	0	8	6	4	0	3	6	4	2	3	0	0	0	0	5	3	0	7	7	2	0	4	2	5	4	5	3	10	0	3	0	3	0	0	3	3	0	0	0	4	3	0	0	3	3	0	0	3	3	0	0	0	3	0	5	0	0	5	0	2	0	0	0	0	3	0	5	3	5	3	3	0	9	4	0	0	3	0	0	0	2	0	6	0	6	2	3	0	0	6	0	2	0	0	0	0	0	0
chr2:24774158-24777081	5	0	0	4	0	0	0	0	3	5	0	0	5	2	0	0	0	0	0	3	0	7	5	4	0	4	0	7	0	4	2	0	0	2	0	0	4	0	0	0	0	9	0	0	3	0	0	3	2	0	7	3	0	2	0	2	5	4	0	2	0	0	0	0	0	0	0	0	0	0	3	0	6	2	3	0	4	0	0	7	2	0	4	3	0	3	2	5	0	4	8	4	3	10	4	3	7	0	0	0	0	0	0	3	3	0	6	0	0	0	4	0	0	3
chr2:25486445-25492567	0	0	0	9	3	7	8	11	18	4	3	0	2	5	8	0	5	5	3	0	0	0	3	5	0	0	0	2	0	3	5	5	2	7	2	0	5	2	0	3	4	3	0	5	0	0	0	0	0	0	12	2	5	0	0	2	0	0	0	0	5	5	2	3	0	5	5	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:25827958-25831481	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	2	0	0	0	2	0	0	0	0	0	11	0	5	0	0	0	0	3	0	0	5	2	0	2	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	3	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	2	3	0	0	6	0	0	0	4	0	0	7	0	0	0	0	0	0	0	2	0	0
chr2:25842690-25856960	0	0	0	3	5	5	7	7	0	4	7	3	0	0	4	0	5	0	2	4	0	0	5	0	0	7	0	3	0	4	0	3	0	4	8	0	0	4	3	0	0	8	3	5	0	3	4	0	0	0	4	0	3	0	0	0	0	0	0	0	0	4	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	8	5	0	0	0	0	3	0	0	0	0	4
chr2:25846259-25856960	0	0	0	3	5	0	5	0	8	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	3	5	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	3	0	3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
chr2:25855675-25856960	5	8	4	25	9	22	29	32	26	22	26	16	3	19	38	29	39	34	20	15	3	14	7	9	0	0	0	3	0	19	28	33	34	35	29	17	11	22	25	44	33	28	19	48	34	14	13	16	8	25	33	26	54	29	38	26	33	23	25	0	32	48	47	40	38	65	33	20	15	50	6	39	6	5	12	9	0	4	2	7	6	9	3	0	0	12	10	12	9	3	15	10	12	3	5	8	8	14	5	0	6	9	15	0	10	3	21	0	20	4	8	0	0	6
chr2:26875435-26877121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	5	5	2	7	0	2	0	0	10	12	4	12	8	3	9	2	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:28433566-28434398	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	3	3	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	2	0	5	0	4	6	2	0	0	0	0	0	0	6	0	0	0	0	0
chr2:28964586-28969490	0	0	0	6	0	0	3	5	0	3	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	5	0	0	0	0	0	7	0	0	0	0	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr2:29783013-29812383	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	15	5	7	0	5	4	3	0	4	15	8	0	0	5	6	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:29802581-29812383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	13	7	17	7	12	14	5	0	17	14	14	9	13	11	16	3	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:29804746-29812383	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	2	11	0	17	4	11	0	3	6	0	9	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:29868389-29870214	0	0	0	8	10	0	10	3	8	0	3	0	0	2	3	8	6	0	3	0	0	3	2	0	0	0	2	3	2	0	2	26	0	13	23	2	3	0	14	7	4	0	4	11	7	2	0	0	4	0	0	2	4	2	0	8	0	0	6	3	0	5	2	0	2	0	0	3	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	3	4	4	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0
chr2:29907210-29910059	0	0	3	5	2	2	4	6	2	0	2	0	0	3	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	5	8	0	4	0	5	3	0	3	0	5	0	0	0	0	0	0	0	4	2	2	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
chr2:30000217-30001344	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	4	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	3	5	5	0	2	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0
chr2:31073592-31078825	0	0	0	0	7	0	8	0	3	3	4	0	5	2	0	3	3	2	7	0	0	0	3	0	2	2	0	0	4	0	2	3	2	2	0	2	0	7	5	5	0	2	0	5	2	0	4	0	0	2	2	0	3	0	0	9	0	3	4	0	11	0	6	0	3	0	0	0	0	0	2	0	0	0	0	0	3	0	3	0	0	4	0	0	0	0	2	0	0	0	0	0	2	0	3	0	3	2	0	0	0	3	0	0	2	0	3	0	4	0	0	4	0	6
chr2:32072470-32073312	0	6	0	2	6	6	9	6	9	12	4	12	12	0	11	5	4	12	2	0	2	0	0	7	0	3	2	0	4	0	0	6	0	10	5	9	5	0	5	10	9	11	4	12	0	4	7	4	0	2	8	9	3	8	3	0	9	4	7	4	7	6	9	14	11	2	3	9	3	19	2	8	0	0	0	0	0	4	0	2	0	0	0	4	0	3	0	4	0	4	0	3	0	0	0	0	0	4	6	0	6	3	0	0	0	5	0	0	4	2	0	0	0	3
chr2:32072470-32077565	0	0	0	0	3	2	4	0	8	3	13	0	6	7	2	2	8	6	5	0	0	7	0	0	0	0	3	0	2	4	0	0	0	3	7	3	3	3	0	0	0	7	2	3	8	6	0	2	0	4	2	5	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	2
chr2:33150490-33214715	5	2	7	6	4	6	5	11	6	0	12	4	0	0	0	0	0	0	0	2	0	0	0	3	0	4	0	0	12	7	10	8	3	8	6	2	3	4	6	4	0	0	0	6	3	3	0	0	10	0	16	5	3	6	0	0	2	8	3	6	13	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	5	3	0	11	8	6	2	8	7	5	0	3	6	4	8	6	0	12	0	8	0	0	0	0	4
chr2:34322015-34325234	0	0	0	0	0	0	0	4	4	0	0	0	5	0	0	2	0	0	3	3	0	4	4	2	3	3	4	0	6	5	3	2	3	6	6	6	0	6	8	0	0	4	6	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	2	0	0	0	6	0	0	0	0	0	11	0	0	5	2	0	0	4	0	2	0	3	3	0	2	3	0	0	0	2	0	0	5	4	0	3	4	3	0	0	3	4	4	6	0	6	0	3	2	4	0	3	0	0
chr2:34322015-34334418	10	14	15	25	22	8	28	20	13	17	9	6	13	19	12	22	20	13	32	20	7	19	17	23	9	29	14	14	22	31	22	24	40	32	25	25	27	12	34	38	32	28	19	21	35	16	21	21	17	11	14	6	9	10	5	3	0	5	3	12	16	5	11	9	12	11	10	6	3	10	16	3	6	10	5	9	13	9	9	5	3	8	7	28	10	15	11	23	12	4	8	20	24	7	8	11	19	25	13	4	12	18	10	16	19	17	25	15	20	20	10	5	2	17
chr2:34933200-34940578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	15	6	6	0	6	0	13	0	11	2	0	0	0	0	0	3	3	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:35180345-35183579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	11	0	18	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:35533900-35551637	0	0	0	6	9	15	8	10	11	0	10	0	0	2	3	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	5	6	6	3	0	0	2	2	13	0	7	9	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
chr2:37359389-37365478	2	0	0	4	3	0	3	6	0	2	7	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	2	3	4	0	6	0	0	0	8	0	0	3	0	0	0	0	0	4	0	0	6	0	0	0	0	3	2	3	3	0	0	2	3	0	0	0	0	2	0	5	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	5	0	0	0	0	0	4	0	0	0	2	4	0	4	0	2	2	8	0	3	4	0	0	0	0	0	4	2	0
chr2:37470685-37537297	0	0	0	3	0	0	2	0	4	0	0	0	0	5	5	0	5	0	0	3	0	0	0	0	2	0	0	0	8	10	9	11	12	12	5	7	4	0	4	7	12	12	8	6	3	8	11	14	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr2:37492947-37494026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	2	5	0	2	7	0	0	0	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:37514185-37537297	3	7	2	26	26	16	17	18	42	12	15	9	10	26	16	26	23	24	15	4	9	3	0	7	3	8	4	3	10	28	16	19	18	24	18	20	27	13	19	21	18	27	8	26	9	10	12	6	8	7	6	8	4	5	5	0	5	4	3	5	16	6	5	16	5	0	15	3	0	7	7	12	12	2	4	3	4	6	2	3	6	4	2	0	8	3	0	0	9	8	0	5	13	7	7	16	7	7	15	5	9	6	14	3	5	13	8	12	7	18	0	7	8	7
chr2:37525436-37537297	0	0	0	0	0	2	3	2	2	4	0	0	0	0	0	2	0	0	10	4	0	7	4	4	0	0	3	2	0	3	4	3	3	3	4	8	3	9	7	0	3	0	2	4	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	3	5	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0
chr2:37530863-37537297	0	0	0	8	0	5	0	7	10	0	3	0	0	0	0	6	0	0	3	2	0	3	12	0	6	8	2	2	9	10	6	12	4	17	7	11	6	2	21	8	0	8	9	7	11	0	3	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	6	0	0	3	3	0	0	0	4	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	5	0	2	4	3	0	3	3	7	3	3	0	0	0	0	0
chr2:43561371-43571523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	5	6	11	3	8	4	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	5	0	4	0	2	16	0	0	0	0	0	0	0	0	6	4	6	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:44642059-44646447	0	0	0	9	0	0	0	6	5	0	3	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	2	5	0	0	0	4	0	0	2	0	0	0	0	0	3	4	0	0	0	0	0	0	5	4	6	0	3	0	7	0	6	4	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:48045328-48045904	0	0	0	15	5	4	3	12	13	6	5	2	0	6	3	5	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	3	8	7	4	0	0	0	2	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:48760301-48763485	2	4	4	18	19	15	23	16	17	4	25	26	0	21	28	13	25	23	20	10	10	5	16	13	6	17	9	4	10	6	8	11	7	19	29	5	14	12	11	27	11	30	15	33	26	8	9	6	4	10	19	2	5	9	9	16	7	8	12	7	10	10	9	16	11	12	8	10	5	11	7	9	0	0	0	0	10	0	5	10	0	5	4	8	9	10	8	8	16	8	2	12	9	9	7	4	4	14	16	0	11	12	6	2	12	16	10	7	16	9	10	4	6	4
chr2:48817108-48830412	0	2	0	0	10	6	3	5	6	5	4	0	9	0	4	5	0	0	2	4	4	3	3	4	0	3	5	0	0	0	2	3	5	0	4	3	0	0	2	4	0	11	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	4	0	0	0	0	6	0	0	0	5	4	0	0	2	5	0	3	3	0	0	2	0
chr2:48976602-49060025	0	0	0	6	8	0	2	4	4	0	0	0	3	0	0	0	8	0	2	0	0	0	4	4	0	0	0	0	5	0	3	8	9	4	8	13	2	3	5	0	0	0	0	0	0	0	0	3	0	0	0	3	0	3	0	0	0	2	5	4	2	0	0	2	0	0	0	0	0	0	6	0	0	8	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	4	0	2	0	0	0	0	6	0	2	0	0	0	0	0
chr2:50245037-50260981	0	0	0	4	0	0	0	7	6	0	2	0	2	3	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	3	4	8	3	6	3	3	0	4	10	4	7	3	7	7	5	5	4	0	0	2	0	0	2	0	0	3	5	0	0	12	0	5	0	0	0	0	6	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:50245037-50296532	0	0	0	0	0	0	3	0	0	3	5	0	0	0	2	0	0	3	3	0	0	0	0	0	0	0	0	0	3	0	8	0	6	2	9	3	2	0	3	2	3	4	0	4	8	0	0	4	0	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:5057799-5059527	2	0	4	0	8	8	0	10	0	5	10	7	5	5	0	20	8	8	12	0	0	8	12	0	0	8	0	0	0	0	0	0	0	7	3	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	15	0	7	0	0	0	7	6	3	5	13	5	2	2	0	0	0	5	0	0	6	2	0	7	0	3	6	0	4	4	6	0	4	3	5	6	0	10	21	13	5	13	0	14	0	4	0	3	0	0	0	3	3	0	13	8	0	5	0	0	2	0	0	0
chr2:52114526-52148916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	25	17	16	10	0	21	21	0	12	11	17	8	12	0	15	4	16	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:52339962-52345721	0	0	0	0	4	5	0	0	6	0	9	0	0	2	3	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	9	7	10	11	3	0	4	0	6	6	4	4	12	3	10	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:58661433-58670160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	3	10	16	19	9	9	10	0	14	10	10	0	14	5	13	20	4	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:5928680-5937353	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	3	5	9	3	11	5	0	3	11	0	4	4	9	3	5	8	0	0	2	4	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	7	0	8	0	8	0	2	6	5	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:59588809-59602883	0	0	0	0	7	0	10	6	7	0	5	0	0	0	2	0	3	2	0	0	0	0	0	0	0	4	2	0	6	6	3	2	6	6	11	5	5	0	0	4	4	6	3	10	5	3	0	0	0	0	9	0	5	0	0	2	5	0	3	0	7	0	0	0	6	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	2	0	0
chr2:59601476-59602883	0	0	0	4	3	0	2	8	6	2	0	0	0	0	8	0	3	6	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	3	0	5	0	3	0	0	0	0	0	0	0	0	2	0	2	0	0	3	0	0	0	2	4	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
