ID	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_10	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_11	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_1	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_2	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_3	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_4	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_5	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_6	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_7	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_8	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99	Tube_9
chr9:42893576-42893925	1	0	2	1	1	3	0	0	0	1	2	3	0	0	0	1	0	0	0	0	4	0	0	1	1	1	2	3	1	4	0	5	5	4	5	7	0	4	2	3	1	2	1	0	0	0	0	5	1	3	0	0	0	0	0	0	3	1	0	4	1	0	0	0	0	1	0	0	0	2	0	3	1	3	1	1	0	0	1	3	1	2	0	4	0	0	0	0	0	0	1	0	2	0	1	0	2	2	0	0	0	3	0	2	1	1	0	0	0	0	0	0	2	1
chr9:79994712-80018735	1	6	2	1	0	0	0	1	1	0	0	2	4	2	5	0	0	0	1	0	0	1	2	1	2	1	2	2	1	0	4	5	1	0	1	7	3	7	1	3	8	3	3	2	1	2	0	1	0	3	1	0	0	0	0	0	0	1	0	0	2	0	1	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	2	0	2	0	4	5	1	1	1	0	3	0	0	0	0	3	2
chrX:150159744-150182799	0	1	1	0	4	5	1	0	3	3	2	2	2	4	0	1	1	3	0	0	5	3	0	3	0	0	0	1	3	4	2	2	1	0	0	3	2	2	3	1	3	3	0	5	4	2	0	1	0	0	0	0	7	0	0	0	0	0	1	8	2	0	0	0	2	1	2	2	1	2	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	3	1	0	0	5	0	5	0	0	3	0	0	0	0	0	0
chrX:23622679-23628599	0	1	0	0	2	0	0	0	0	3	0	0	0	2	3	0	5	1	4	2	0	0	0	0	0	3	2	1	0	0	2	5	3	3	0	3	2	1	0	1	2	2	0	0	0	0	0	3	0	1	0	1	0	3	0	0	0	5	0	3	3	0	1	0	0	2	0	0	0	1	0	0	1	1	0	0	0	1	1	0	2	2	1	2	1	1	0	0	0	0	0	4	0	2	0	1	2	1	1	1	6	1	3	2	0	5	3	3	0	9	0	0	3	0
chr10:19943575-19958214	0	4	4	3	3	7	5	4	2	0	0	1	1	0	0	6	0	3	0	0	0	2	0	0	1	0	0	7	2	4	4	6	3	8	1	1	0	5	1	3	4	0	3	3	1	0	0	2	1	0	0	0	1	0	1	0	2	5	0	1	0	1	2	0	1	3	1	0	5	1	2	2	0	0	1	0	0	1	0	2	1	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0
chr10:55999607-56027949	0	1	6	1	9	7	4	1	4	1	4	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	3	2	2	3	1	2	3	1	7	0	5	7	2	4	3	2	0	1	0	4	0	1	0	0	1	1	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	2	0	0	0	1	0	0	0	5	0	0	0	0	0	0	2	0	2	2	7	1	0	4	0	1	0	0	0	1	0	3	0	3	1	0	0	0	2
chr1:10152478-10166238	2	0	0	0	2	1	1	0	0	1	6	0	3	0	0	0	2	3	1	0	0	3	0	5	3	1	4	4	2	3	2	12	5	4	5	1	3	6	2	1	0	1	5	2	1	4	1	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	1	0	2	4	1	2	4	7	0	4	3	0	1	1	2	1	0	0	0	2
chr11:104247510-104269652	0	2	2	0	0	0	3	1	2	3	0	5	2	1	5	2	0	4	0	3	1	0	4	2	1	1	2	2	0	1	2	0	6	3	7	1	1	2	1	5	1	1	3	0	1	2	0	0	3	2	1	0	0	0	0	2	1	0	2	0	0	0	4	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	5	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	3	1	0	1	2	0
chr1:153115001-153116241	0	2	4	0	3	12	1	4	4	3	0	0	1	1	3	1	0	1	1	1	2	1	1	0	0	0	0	2	0	1	2	3	4	10	2	0	0	8	10	0	0	0	2	2	0	0	0	0	0	6	1	1	6	3	1	6	2	0	0	4	2	0	7	3	3	3	6	2	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	3	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr1:170614915-170627314	0	1	1	4	6	6	0	0	5	0	0	2	5	3	4	3	0	0	1	3	1	1	1	7	3	0	1	0	1	5	1	0	3	7	0	4	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	1	1	0	1	3	1	4	0	0	2	0	3	0	2	0	0	1	1	0	0	0	2	3	2	3	0	0	2	0	0	1	1	0	3	0	0	0	0	0	3	0	3	0	3	0	1	2	0	0	0	2	0	0	0	3	0	3	0	0	0	0	1	0
chr1:186957700-186966023	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3	2	1	2	0	0	10	1	3	2	3	0	3	0	2	2	4	0	1	5	4	2	2	0	1	3	2	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	1	0	2	0	1	0	2	2	0	0	1	1	0	0	5	4	1	3	1	1	0	0	1	1	1	0	1	0	3	0	0	2	1	0	6	7	0	1	1	0	3	1	0	0	5
chr12:100620306-100620748	0	2	3	8	3	7	6	5	5	0	0	0	4	7	3	7	0	1	0	0	0	0	2	0	2	0	0	4	1	2	5	8	2	0	0	2	5	3	3	2	3	0	1	4	0	0	0	0	0	9	2	1	4	3	2	5	0	5	2	5	1	1	7	0	0	5	2	1	1	0	0	1	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	2	4	1	0	1	0	0	0	0	0	0	1
chr12:5011218-5056791	0	1	1	1	0	6	9	0	4	2	1	0	8	5	2	0	4	1	1	1	0	2	1	0	2	1	1	0	0	2	1	0	4	0	4	1	0	0	0	2	5	1	0	0	0	2	0	1	0	2	2	1	2	0	0	0	1	1	0	2	5	2	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	0	1	0	1	1	2	2	0	0	0	0	1
chr12:69206121-69206358	0	13	0	2	0	7	1	9	10	9	0	2	0	10	3	5	1	1	1	0	2	1	2	2	1	0	0	2	0	1	1	0	0	1	0	0	0	1	8	0	2	0	1	4	1	1	0	0	0	0	1	0	3	1	0	6	0	1	0	2	0	0	0	0	1	1	7	1	3	1	5	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	2	4	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	5	1	5	4	0
chr13:54875723-54879265	11	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	16	32	15	38	33	43	31	7	30	7	38	2	0	2	7	8	1	3	1	7	22	3	0	0	3	3	3	1	0	1	1	46	6	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	10	0	22	35	34	41	19	12	15	23	19	24	39	15	10	32	30	8	12	1	10	11	20
chr13:76041025-76065966	0	2	0	1	2	6	7	1	3	0	0	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	3	4	1	1	3	0	0	1	1	0	0	1	0	0	0	0	2	1	2	1	0	2	6	1	4	0	1	2	1	2	1	3	4	13	1	1	1	1	2	0	5	0	3	0	0	1	0	0	0	0	1	0	6	0	0	1	2	0	0	0	0	0	0	0	0	1	0	2	3	3	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0
chr14:6186290-6191964	0	2	0	0	0	1	1	0	3	0	0	0	0	6	2	0	1	2	1	0	1	0	2	0	2	0	1	1	0	8	4	1	1	4	6	0	1	1	3	2	1	3	0	2	0	0	0	0	0	2	1	4	0	0	1	5	0	0	0	2	6	4	3	7	2	3	0	2	6	0	2	0	1	0	0	2	0	1	1	1	1	1	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0
chr14:79773563-79773862	0	2	2	0	5	2	4	5	2	0	1	0	4	3	1	2	0	0	1	0	2	0	1	0	3	0	1	0	4	5	5	0	0	1	0	0	0	6	3	0	0	3	0	1	0	2	2	1	0	1	3	4	0	0	0	3	0	2	2	1	1	0	0	0	2	1	2	0	0	0	0	2	0	0	3	0	2	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	0	5	0	1	0	0	0	0	0	2	0	2	1	0	1	1	2	2	0	0	0	3
chr15:57684428-57687147	1	0	1	0	5	0	0	3	1	0	0	0	0	0	1	0	2	3	3	1	0	0	2	3	0	3	0	3	1	2	1	5	7	0	2	7	0	2	1	4	0	0	2	0	1	0	0	1	1	0	0	0	5	0	2	1	3	0	0	8	0	0	0	1	0	1	1	0	0	2	1	5	2	0	1	1	0	1	1	0	0	0	2	0	0	0	0	0	3	0	1	5	2	1	3	4	1	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0
chr15:98638218-98640710	0	4	0	3	4	1	4	0	3	1	0	0	2	0	0	4	2	0	1	1	0	5	1	2	1	0	0	0	2	0	2	1	5	5	2	0	1	1	1	4	0	0	1	0	6	3	0	0	1	0	2	1	0	0	1	0	7	4	1	0	0	3	2	6	1	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	3	0	1	1	1	1	6	0	0	1	5	0	0	2	4	0	0	0	0	0	0	0	1
chr16:11048374-11056960	0	5	0	0	1	0	0	2	0	0	2	0	0	0	0	4	0	4	1	0	0	2	4	0	0	1	2	0	4	9	20	1	16	18	0	2	2	10	2	4	1	0	0	2	2	0	0	2	1	0	0	0	2	3	0	1	3	1	2	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	2	0	0	1	0	2	2	0	3	0	0	0	0	3	0	3	2	2	0	3	2	0	0	7	3	4	7	0	2	0	0	0	2	0	0	0	0	2
chr16:43390044-43398111	0	2	2	2	3	1	5	0	1	0	0	4	3	0	0	5	0	2	0	0	0	1	2	0	0	0	0	3	2	2	3	1	6	3	3	4	0	5	0	1	3	0	3	4	0	1	6	1	0	3	0	3	3	0	1	0	5	6	0	0	7	1	3	4	3	7	1	0	3	2	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	1	1	1	0	4	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
chr17:40155365-40156509	0	2	0	6	3	8	0	0	5	0	0	2	4	0	5	3	0	0	0	0	3	0	0	0	0	2	0	3	0	7	0	5	3	10	0	1	0	0	2	0	4	0	3	0	0	1	0	5	0	12	31	23	20	12	8	29	16	28	0	21	9	13	17	21	11	33	16	10	16	0	20	2	3	2	0	0	2	3	0	3	0	0	1	0	5	0	0	0	1	0	1	0	0	0	0	2	0	4	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40155377-40156494	0	2	1	0	0	10	4	2	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	3	4	0	0	2	3	8	0	1	0	1	1	0	3	0	0	2	0	4	0	1	0	1	8	9	10	13	4	11	8	8	0	3	10	9	8	6	2	5	6	4	14	1	6	2	0	1	0	1	1	0	0	0	1	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	1	0	0	0	3
chr17:71529050-71532236	0	0	0	0	1	5	2	1	0	1	0	0	9	25	0	0	1	0	0	3	4	0	0	0	1	1	0	1	0	1	6	1	2	0	1	1	1	5	1	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	1	0	0	1	0	0	0	3	1	3	2	2	2	1	1	1	3	1	0	0	0	4	2	0	3	2	2	3	5	0	2	0	1	5	2	2	0	3	0	2	3	2	0	0	1	0	0	0	0	0	0	0
chr17:74680658-74689035	1	2	0	0	0	0	0	3	0	0	0	0	1	3	3	0	0	0	3	0	1	5	8	1	0	0	1	1	3	0	5	2	1	12	1	6	0	3	0	2	4	0	2	5	2	1	3	0	0	0	0	2	0	1	0	0	0	0	0	2	4	0	0	0	0	1	8	3	2	0	0	3	0	3	1	2	1	0	0	1	0	0	0	1	2	1	0	6	0	0	3	2	0	3	1	1	0	1	5	2	0	0	0	1	0	0	1	2	0	0	0	0	0	0
chr17:79957731-79989111	0	0	0	1	1	0	5	1	0	1	0	2	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	3	0	1	0	2	0	2	1	2	3	0	1	1	0	0	1	2	1	4	0	1	1	0	1	0	0	2	1	4	3	7	3	0	1	0	1	1	3	4	5	3	4	2	0	1	7	4	0	9	5	10	9	10	1	6	11	2	7	0	10	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18:23716141-23735731	4	4	3	4	3	2	9	0	8	0	3	4	4	7	1	0	3	3	5	1	0	0	3	1	0	2	2	1	0	2	0	0	0	4	0	0	0	1	0	1	2	0	1	2	0	1	2	4	0	3	2	2	0	0	1	1	0	8	0	1	4	4	3	5	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	2	0	0	0	0	2	0	1	4	7	3	0	1	0	1	0	1
chr18:84333931-84372816	0	2	7	0	2	3	7	0	6	1	3	4	1	10	16	0	0	1	0	0	0	2	0	0	0	0	0	1	4	3	1	2	0	0	1	1	1	2	0	0	3	1	0	0	0	2	0	2	0	7	0	5	0	0	0	0	0	2	5	1	3	0	0	2	2	0	0	0	0	1	0	2	2	0	0	0	0	1	2	1	1	2	2	3	0	0	0	1	0	0	1	2	1	0	3	0	1	2	0	0	0	2	3	6	0	0	0	0	0	1	0	0	0	1
chr19:42550991-42571982	0	2	3	3	1	4	10	2	1	2	5	13	1	9	5	0	2	2	0	1	1	0	0	3	0	0	1	0	1	1	3	0	0	1	0	1	0	0	3	7	2	4	1	8	0	1	1	0	0	1	0	5	0	0	2	0	0	0	1	0	2	4	1	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	1	0	0	2	0	0	1	0	0	0	2	0	1	0	1	0	0	3	0	0	2	0	4	2	1	0	0	0	0
chr2:118907417-118917131	1	5	2	12	2	2	1	6	11	5	0	4	21	47	12	23	3	7	5	0	0	5	3	2	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	2	0	0	1	0	0	2	0	1	2	0	0	0	0	0	1	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	6	1	1	2	2	0	0	2	3	4	3	2	5	4	1	0	2	1	3	0	2
chr2:120363992-120366160	2	0	0	0	1	9	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	1	8	2	2	2	0	1	0	1	0	1	3	1	1	0	8	0	1	1	0	1	0	0	0	0	0	0	0	0	4	3	0	1	1	0	4	1	1	0	0	1	2	1	1	3	2	3	3	2	2	0	2	0	0	2	0	0	0	5	0	1	0	0	0	7	0	3	1	0	0	0	0	1	1	1	0	2	1	0	0	0	1	0	1	1
chr2:166668847-166678377	0	4	1	2	5	5	6	2	8	1	0	9	5	7	3	4	0	0	0	2	0	2	0	0	1	0	3	3	1	0	5	6	0	6	0	0	0	0	4	0	1	1	2	0	0	4	1	3	0	0	0	0	1	0	1	1	2	0	0	0	2	3	0	3	0	1	0	0	0	3	0	0	1	2	0	1	0	0	0	1	1	0	0	0	0	2	0	1	2	0	0	0	1	1	0	0	1	0	2	1	0	0	1	2	0	0	0	6	0	0	1	0	0	1
chr2:32072470-32077565	0	1	3	2	1	3	6	0	11	0	0	6	2	2	6	1	1	3	1	2	5	3	0	0	0	0	3	2	2	0	0	0	3	3	2	3	2	1	0	0	4	1	1	5	3	0	2	3	4	1	5	0	0	0	0	0	2	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	3	4	3	0	1	1	0	0	0	0	0	0	2	0
chr3:88909080-88933813	1	1	0	0	4	0	3	1	4	3	0	0	0	1	0	3	1	0	0	0	0	0	4	3	0	2	0	8	1	3	6	3	9	4	1	3	0	0	1	0	7	0	2	1	1	7	1	1	7	1	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	3	0	0	1	0	0	1	1	0	3	0	0	3	5	0	4	0	0	3	1	1	0	0	1	0	0	0	0	4	0	0	1	3	0	0	1	0	3	0	0	0	0	1	3	0	0	1	2	0
chr4:154613039-154613388	1	7	0	8	4	1	3	1	2	1	0	0	4	0	2	3	0	0	0	0	0	0	0	0	0	0	2	6	2	2	5	4	11	4	6	6	10	4	10	9	4	5	10	4	9	3	1	0	1	2	1	3	2	0	1	4	2	2	5	4	4	3	1	2	1	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
chr4:155611870-155627650	0	0	6	1	0	3	2	0	1	1	0	2	3	0	3	6	2	3	0	3	5	2	0	1	0	2	0	0	0	0	5	1	3	4	0	1	0	2	5	0	2	0	4	1	2	0	0	6	0	3	1	0	0	0	2	0	4	2	1	2	2	0	1	2	0	0	0	0	1	5	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	1	1	1	1	1	0	3	0	1	1	0	0	1	0	1
chr4:53107006-53133015	0	0	4	0	3	0	1	0	0	0	2	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	0	2	2	6	5	4	0	1	0	5	0	0	1	3	0	0	0	0	0	0	0	1	0	1	7	5	2	1	1	1	1	7	1	0	0	3	0	0	1	3	0	0	2	2	1	2	5	6	5	2	4	5	0	10	2	0	1	6	1	3	0	1	2	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	1
chr4:53481464-53517681	3	3	0	1	1	6	1	0	2	0	1	2	0	5	0	1	2	2	5	2	2	13	2	5	4	0	0	0	0	0	4	1	3	2	0	3	0	7	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	3	0	3	0	6	0	2	2	0	8	1	2	1	2	6	4	3	1	1	3	0	1	4	0
chr4:59596863-59606543	0	16	7	5	4	9	3	5	7	4	0	5	9	7	9	6	1	1	0	4	0	0	0	0	1	0	0	0	6	1	0	3	0	1	2	1	1	1	0	6	1	0	1	2	1	2	0	0	1	1	0	0	1	3	0	2	2	0	0	3	0	1	0	6	2	1	0	0	0	0	2	0	0	1	0	0	0	0	2	0	2	2	0	4	0	1	0	0	0	0	0	0	1	0	1	4	0	1	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0
chr5:130044938-130047757	0	1	0	4	0	0	0	0	0	2	0	5	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	3	1	3	3	4	0	3	0	3	2	2	1	6	1	1	1	4	3	2	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	4	0	3	7	17	7	4	4	12	8	5	16	2	14	6	5	8	4	4	8	9	3	8	2	3	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
chr5:36700521-36729381	1	2	0	1	0	2	4	0	0	2	0	0	4	1	0	0	2	0	0	0	3	1	1	0	2	2	6	2	0	9	0	1	5	5	6	6	2	3	10	9	7	9	7	5	0	5	6	3	9	0	0	2	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	3	0	0	5	0	1	0	0	0	1	0	0	0	1	1	3	0	1	2	0	2	2	10
chr6:137755122-137760061	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	3	1	2	0	2	1	2	1	5	4	1	2	0	1	1	2	5	5	5	1	4	1	3	0	0	1	6	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	3	2	0	0	0	4	0	3	1	0	0	0	0	3	1	0	5	0	0	0	2	0	2	1	1	0	2	0	0	0	0	0	0	1	0	1	2	0	1	1	0	0	0	3	4	0	2	0	0	3
chr6:3522683-3562358	0	4	2	9	3	5	6	0	4	0	1	0	6	0	4	0	0	0	3	0	3	0	2	0	0	0	0	2	3	4	4	1	0	3	2	0	0	0	3	0	2	2	1	0	0	0	1	1	0	3	4	3	0	1	3	7	1	1	1	0	9	0	10	4	5	3	2	3	6	0	5	0	0	0	0	0	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	3	0	0	0	1	0	1	0	0	2	0	3	0	2	0	0	0	0
chr7:117777588-117779704	0	1	1	0	0	4	2	2	3	0	0	0	3	0	0	4	0	0	0	0	1	2	6	1	0	0	0	5	2	2	0	0	3	3	0	4	2	13	2	2	1	0	7	0	0	3	0	7	0	0	0	0	0	2	0	1	0	0	2	1	0	1	1	1	0	1	2	0	0	1	0	0	2	1	0	0	4	0	0	1	4	1	1	1	0	0	3	0	0	1	0	4	0	0	1	0	2	0	0	3	5	2	1	2	0	2	0	1	0	0	0	0	2	0
chr7:46425189-46426458	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	3	3	0	0	2	5	1	0	2	4	3	2	4	4	1	0	1	2	1	2	0	2	0	3	1	0	4	0	1	0	0	1	1	2	0	0	2	1	0	0	0	0	5	0	1	1	1	0	0	5	0	0	1	2	1	2	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	1	0	2	1	0	1	5	0	5	4	8	5	0	0	4	2	2	0	2	2	0	0	0	0	0	2
chr9:70376637-70383950	0	6	1	0	2	6	6	2	2	2	0	2	4	1	0	3	1	4	0	0	0	1	0	0	2	2	0	2	4	8	1	2	1	3	4	3	3	5	3	0	0	2	3	8	0	1	0	1	0	0	2	2	0	0	0	3	3	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	1	1	0	0	4	0	0	0	1	1	0	0	0	0	1	0	0	8	0	0	3	0	0	0	0	0	0	4	2	4	1	2	1	1	0	0	0	1	0
chrX:150829656-150830964	1	1	1	0	4	5	5	2	3	0	1	0	0	6	0	1	0	1	0	0	0	0	2	0	3	0	0	1	7	1	2	2	2	3	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	10	1	5	5	1	6	5	1	8	0	4	0	0	5	2	1	0	2	0	0	0	3	0	0	0	1	4	3	0	1	1	1	2	0	0	0	0	0	0	0	0	1	1	2	3	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	1	1	0	0	2
chrX:84797938-84805013	0	1	0	0	0	0	7	1	0	1	1	0	1	2	0	1	0	0	0	1	1	0	1	0	0	2	0	10	16	7	9	6	6	11	6	9	3	13	4	11	10	8	5	3	2	2	6	1	9	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	3	0	0	0	1	0	0	2	0	2	0	1	0	3	0	0	1	0	0	2	0	4	0	0	3	7	0	1	0	1	0	1	4	0	1	2	0	0	0	0	0	2	0
chr11:84968091-84994852	0	7	3	2	4	5	3	6	3	5	0	1	8	5	3	6	0	1	0	1	0	2	2	0	0	0	0	0	1	2	7	5	6	0	0	3	0	1	6	4	1	3	4	3	0	2	0	0	0	4	0	1	5	1	3	1	1	2	0	3	0	0	0	3	2	2	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	3	1	3	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
chr1:190603789-190604148	0	7	1	0	1	2	14	1	0	0	2	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	2	1	0	4	7	1	4	1	4	0	3	0	3	0	0	0	0	0	1	0	4	1	5	4	1	1	1	0	9	1	8	2	8	0	0	2	1	1	2	0	3	2	1	0	1	3	0	0	1	2	0	0	0	1	0	1	0	0	0	0	3	0	0	0	1	1	0	0	2	1	0	0	0	0	3	2	5	0	1	0	0	0	0	0	0	0	3
chr11:93795985-93824784	0	1	0	1	3	3	1	1	7	0	1	1	1	0	3	0	1	1	2	0	0	0	2	2	0	2	0	0	1	0	2	3	2	1	3	6	0	0	3	3	10	0	4	5	4	1	0	1	2	1	0	0	0	0	0	0	2	0	1	3	0	4	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	2	1	6	0	1	1	0	0	0	1	0	0	1	2	3	0	2	0	0	0	0	0	0	0	1	3	5	0	3	0	0	0	1	0	0
chr12:85904154-85926249	0	1	0	1	3	6	2	1	2	0	0	1	0	3	1	0	3	0	1	0	0	0	4	0	1	0	0	0	4	1	4	0	1	2	1	0	0	0	0	1	0	0	4	3	1	1	0	3	0	2	2	3	0	3	5	2	2	5	1	3	3	6	2	2	1	4	3	7	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	1	0	3	0	0	0	0	3	0	0	1	0	2	0	0	0	1
chr13:76889413-76907939	0	6	2	3	6	7	1	4	2	4	3	2	10	5	1	2	1	4	0	2	3	0	1	0	0	0	5	0	0	2	2	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	2	0	2	2	0	3	3	1	4	0	0	2	0	1	1	2	2	2	0	3	4	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	1	0	3	0	0	0	0	0	2	6	0	8	1	0	0	0	3	1
chr13:98165885-98190482	6	0	0	0	0	0	0	0	1	0	0	3	1	2	1	0	0	6	5	1	3	2	1	2	1	0	1	1	1	1	0	1	3	1	0	2	0	1	3	1	0	0	0	0	0	0	0	4	0	1	1	0	3	0	0	0	0	5	2	0	2	0	0	5	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	6	3	12	2	16	10	11	2	1	6	2	4	8	5	6	3	3	4	1
