ID	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr2:37514185-37537297	1	1	0	11	13	3	4	10	19	4	8	3	2	11	5	10	7	7	7	1	5	1	0	2	0	3	3	2	4	11	3	11	3	9	10	10	10	7	7	7	6	15	5	11	1	2	4	2	3	1	2	2	2	1	4	0	2	3	1	4	2	5	2	12	2	0	4	2	1	3	6	5	3	1	1	3	1	6	0	0	1	1	0	1	5	0	0	0	6	3	0	0	7	6	3	7	3	0	10	4	4	5	11	0	3	8	8	8	5	10	2	3	0	5
chr2:37530863-37537297	0	0	0	1	0	1	0	1	2	0	1	0	3	0	1	3	0	0	1	1	1	1	4	4	6	4	1	0	6	3	4	9	1	4	4	4	1	0	10	4	0	6	6	3	6	0	1	0	0	2	1	1	0	0	0	0	2	0	2	0	1	0	1	0	0	0	2	0	0	1	2	0	2	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	3	0	2	0	2	3	1	0	5	2	0	0	0	0	0	0
chr2:48760301-48763485	2	3	3	11	18	13	19	9	14	4	20	18	10	16	20	10	14	16	14	6	9	3	14	12	5	11	7	3	10	5	6	10	4	17	23	2	11	8	10	23	11	20	12	21	26	2	8	3	2	10	19	2	2	6	9	13	4	7	11	7	10	7	5	12	9	10	8	8	4	9	6	5	2	6	0	0	8	0	1	9	0	2	3	8	5	9	6	5	8	4	2	10	6	8	6	4	4	12	14	0	11	11	4	2	11	9	7	4	10	6	7	3	4	4
chr2:58661433-58670160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	3	3	6	13	14	8	8	8	0	8	7	8	9	10	5	9	17	4	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:59588809-59602883	0	0	0	1	3	0	6	6	3	0	2	0	0	0	1	0	2	0	1	0	0	0	0	1	0	3	1	0	0	3	1	2	1	6	8	5	5	1	0	2	3	6	0	8	2	2	0	1	0	0	5	0	3	4	0	1	3	3	2	0	3	1	0	0	3	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	3	1	0	0	2	1	0	0
chr2:59778431-59792974	0	2	0	2	5	6	4	0	10	1	5	0	1	0	2	0	3	8	1	0	1	0	0	0	1	6	0	0	5	0	3	4	4	1	7	3	2	2	3	0	0	0	2	0	3	0	0	0	0	0	3	0	1	4	0	3	3	2	2	0	3	1	0	2	1	1	5	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	2	0	0	0	0	0	2	0	0	0	2	1	1	1	1	1	3	0	1	0	0	0	0	0
chr2:61443995-61458183	4	1	6	21	34	23	26	33	31	6	16	7	8	15	29	18	14	19	5	1	5	4	12	10	2	15	4	7	5	3	5	5	3	9	12	4	7	10	5	6	5	4	2	4	6	2	3	6	3	1	5	6	2	6	7	2	10	3	10	7	18	3	7	3	11	6	2	4	4	9	10	12	0	6	1	0	1	1	2	1	0	1	3	0	6	5	0	1	2	1	3	0	4	3	5	5	6	4	2	0	5	6	2	0	10	8	6	6	2	8	1	2	1	1
chr2:64956237-64966890	0	0	0	4	2	5	0	1	4	4	4	0	0	4	3	8	1	0	0	0	0	0	0	1	0	0	0	4	6	21	3	8	11	10	8	7	12	0	7	8	4	15	3	11	2	3	5	2	0	0	1	0	0	0	0	3	0	0	4	1	0	0	0	0	3	1	1	1	0	0	2	0	0	3	0	2	0	2	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0
chr2:66556498-66574175	0	0	0	7	2	5	0	4	4	1	5	5	0	4	10	11	5	0	0	5	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	3	0	1	1	0	0	0	0	0	0	1	0	8	7	3	1	1	0	0	4	3	2	11	0	1	0	1	0	0	0	1	3	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	1
chr2:68189158-68240485	0	0	2	5	6	8	17	7	10	3	5	3	0	6	8	8	10	8	0	3	0	1	5	4	2	0	1	6	7	15	17	18	17	14	13	19	13	0	9	21	13	19	8	28	8	3	6	5	1	5	1	1	1	10	0	0	0	3	0	0	2	1	1	1	3	1	0	1	0	5	2	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	3	0	2	0	2	0	1	0	1	1	1	0	2	3	2	0	0	2	1	1	0	0
chr2:68221258-68240485	1	6	1	26	28	28	16	28	14	7	15	16	3	7	26	16	14	10	4	11	2	2	1	4	2	3	0	0	22	40	32	51	23	50	42	13	29	2	31	28	17	18	15	33	26	16	14	10	1	5	1	3	5	4	2	6	1	7	4	2	3	2	4	2	3	1	5	2	3	1	6	0	0	0	0	0	0	3	1	0	0	2	1	0	1	4	0	0	0	0	0	0	1	0	2	1	8	0	11	0	3	6	2	0	0	0	11	3	4	12	3	3	1	2
chr2:69322099-69326839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	1	6	1	3	3	0	2	10	9	7	5	13	1	1	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:70599206-70617339	3	0	0	8	1	3	7	10	1	0	5	0	0	0	3	17	4	5	2	1	0	0	0	0	0	0	1	0	0	5	7	5	0	6	2	0	0	0	5	7	1	3	0	2	2	2	0	3	3	8	1	1	2	1	0	1	0	0	3	1	2	0	1	0	2	0	0	0	1	0	4	0	0	1	0	1	1	0	3	0	0	0	0	0	2	1	0	2	0	1	1	3	1	0	2	1	1	4	0	0	2	0	0	0	1	3	5	1	2	4	0	0	0	0
chr2:70886839-70893839	1	1	3	2	0	1	1	1	0	1	0	0	3	0	4	13	2	4	8	2	5	3	0	7	0	2	1	6	0	0	1	2	1	2	0	1	0	2	3	0	0	0	2	3	0	0	0	1	0	0	0	0	0	5	1	0	2	0	0	0	4	1	1	7	1	2	0	0	1	2	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	4	4	2	3	3	0	2	10	5	3	0	0	0	1	6	0	1	2	0	3
chr2:72776890-72801858	3	3	0	10	3	0	5	2	6	0	3	1	7	2	12	8	2	5	3	1	6	0	2	1	0	5	2	0	3	1	1	1	1	7	4	3	0	6	7	1	0	0	1	3	0	1	1	0	2	1	3	0	1	2	0	2	0	2	2	1	9	0	0	0	0	0	2	1	0	1	3	1	2	0	1	0	0	0	0	0	4	3	2	0	0	0	2	0	0	4	2	2	4	1	1	1	0	1	5	0	3	5	4	5	5	4	3	1	3	1	3	0	4	0
chr2:72800499-72801858	6	11	4	10	6	2	12	5	20	8	10	0	4	3	2	23	1	3	0	5	4	7	5	0	5	6	1	2	6	7	7	6	2	8	14	0	11	9	12	3	0	3	2	5	11	3	2	1	6	0	7	2	1	0	2	4	1	1	9	10	11	1	2	4	0	0	0	6	0	0	12	0	4	1	0	1	0	2	3	0	7	9	1	1	0	0	0	1	1	0	0	0	4	0	6	5	14	10	8	2	3	5	8	8	18	2	3	5	0	4	1	0	0	1
chr2:76414805-76416595	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	2	1	1	0	11	0	0	3	9	8	5	3	5	0	7	3	3	4	5	6	1	3	3	4	2	3	1	9	1	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0
chr2:76535286-76535489	0	0	0	3	5	0	0	0	4	4	1	4	0	12	5	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	1	7	3	1	4	8	5	0	2	5	9	6	5	1	8	5	2	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76579921-76580115	0	0	0	1	1	0	0	0	0	4	1	17	0	20	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	1	8	3	9	4	6	0	8	3	2	7	7	4	2	2	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76673720-76679415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	18	12	4	4	8	2	8	10	0	5	5	9	15	14	13	9	1	8	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76677732-76678986	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	17	4	13	1	15	4	4	0	4	0	6	3	4	1	8	4	5	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76680914-76682481	0	0	0	6	4	0	2	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	11	11	13	10	5	7	9	0	8	4	0	4	5	0	1	5	5	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76680914-76686710	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	8	10	11	3	9	5	0	4	3	1	0	8	1	4	5	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76683949-76686710	0	0	0	4	11	0	3	2	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	84	62	65	99	86	29	44	192	0	105	33	11	5	41	2	17	33	22	15	0	36	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76688248-76712183	0	0	0	77	41	47	28	48	78	42	32	94	0	193	17	32	88	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76688248-76714541	0	0	0	29	18	19	12	25	31	15	12	54	0	115	20	17	40	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76692456-76692771	0	0	0	0	0	2	0	0	0	0	3	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	2	0	0	4	4	4	0	0	8	8	8	4	6	6	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76693618-76698429	0	0	0	43	27	28	19	22	45	17	25	7	0	29	27	29	75	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76777325-76778171	0	0	0	11	5	1	2	8	8	11	5	17	0	38	4	4	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	19	12	26	8	34	11	24	0	11	17	30	9	17	21	13	6	10	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76853790-76861051	0	0	0	6	9	11	6	12	11	2	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:76905180-76938823	0	0	0	7	17	0	6	20	11	2	3	2	0	3	0	9	6	1	0	0	0	0	0	0	0	0	0	0	2	2	5	7	4	1	0	0	0	0	0	1	2	2	3	3	0	3	1	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	2	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
chr2:76919414-76938823	0	0	0	34	44	15	49	45	43	16	32	10	0	14	14	14	13	19	0	2	0	0	2	0	0	1	0	0	10	6	8	19	4	13	10	1	18	0	6	7	1	8	4	7	6	5	5	0	0	2	1	1	0	0	0	0	0	0	6	2	1	0	0	0	0	1	0	0	0	0	1	0	1	2	3	4	0	0	1	1	1	0	1	1	1	3	1	0	0	1	1	3	0	7	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
chr2:91310658-91312325	0	2	4	0	2	3	9	3	1	3	6	2	3	0	0	2	3	4	3	3	0	2	5	8	4	5	1	1	2	0	1	5	6	10	4	0	4	2	7	1	0	3	1	3	0	1	4	1	5	0	2	0	2	0	1	1	0	4	2	2	2	4	2	4	2	4	0	2	1	1	9	0	0	0	0	0	0	0	1	1	1	2	0	1	1	0	0	2	0	3	4	0	0	0	6	1	2	0	3	0	1	2	1	0	2	3	11	4	7	3	3	0	2	2
chr2:103297575-103298038	0	0	0	4	0	0	0	4	0	1	0	2	3	2	0	2	1	4	2	2	1	0	0	1	0	0	3	4	10	5	4	4	5	1	6	3	5	0	7	1	2	3	0	2	4	4	3	0	0	9	2	3	1	5	0	3	0	1	0	0	4	0	0	0	2	0	2	0	0	0	0	1	14	9	19	11	4	0	9	10	8	0	5	13	22	18	12	16	20	15	14	27	0	19	0	0	0	0	2	0	1	0	0	0	2	4	0	0	4	0	0	0	0	0
chr2:104301094-104302192	1	8	3	47	36	30	26	42	43	17	30	13	27	32	23	35	74	32	34	27	29	20	31	23	16	21	8	11	34	48	36	78	39	45	73	37	45	19	43	67	48	59	41	92	53	41	47	30	10	33	34	9	26	17	11	15	29	16	11	14	42	21	23	27	28	15	20	16	7	12	10	30	13	7	3	4	7	10	15	8	23	11	8	4	6	3	8	3	4	12	9	10	8	2	19	7	8	18	12	0	13	12	27	6	12	16	43	18	30	18	5	11	8	20
chr2:104486034-104491059	0	0	0	0	2	1	2	0	0	0	0	4	4	2	2	7	2	0	0	0	0	0	0	3	1	1	1	0	0	1	4	9	4	14	27	0	0	1	9	5	0	1	1	1	1	4	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	2	0	0	0	3	4	2	0	0	2	0	0	3	6	0	1	0
chr2:104560529-104560919	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	8	1	6	0	1	5	8	2	2	8	3	2	2	1	2	1	2	3	6	3	5	3	2	2	0	0	0	0	0	0	0	0	3	2	0	1	1	1	1	1	0	0	0	0	0	0	3	0	1	1	0	0	3	3	0	1	1	4	8	4	10	0	1	2	1	5	0	5	1	0	0	0	0	0	0	0	1	1	6	0	0	5	0	0	0	0	0	0
chr2:104606517-104610605	2	0	0	2	3	0	4	0	3	3	7	0	0	2	5	0	0	2	3	1	0	2	0	3	0	1	4	3	6	3	6	3	9	3	11	7	6	6	9	8	8	4	0	5	1	4	0	2	0	7	1	0	9	2	5	1	0	1	1	5	1	11	5	5	0	5	0	4	1	4	8	5	3	2	2	0	9	1	0	2	1	1	3	0	1	3	2	0	0	0	0	0	2	4	0	1	3	1	3	0	3	1	1	6	0	3	16	4	0	5	2	0	2	2
chr2:105114946-105128313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	13	20	7	8	26	10	11	30	0	19	4	12	13	12	17	9	7	13	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	0	0	0	0	1	0	1	1	3	3	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:108961830-108967877	0	0	0	5	12	5	1	6	2	0	10	1	0	0	5	3	3	9	0	1	0	0	2	0	0	0	0	0	1	0	8	0	0	1	7	0	2	1	5	0	0	0	6	4	4	0	1	0	0	1	1	1	3	1	2	0	0	0	2	0	0	2	1	2	2	1	1	0	1	2	4	0	4	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	1	0	1	0	1	0	2	0	3	0	0	0	2	0	0	0
chr2:110447019-110454593	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	5	10	6	10	3	12	5	12	0	9	3	4	0	0	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
chr2:113194181-113196174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	14	19	7	7	16	11	9	0	9	10	17	26	8	19	4	17	9	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:116983473-117002567	1	1	0	7	4	1	10	0	10	3	3	3	4	1	9	10	9	12	4	3	5	1	5	5	0	4	1	4	7	6	5	21	1	6	16	2	1	7	19	7	7	9	1	9	4	2	3	5	0	7	1	0	1	3	1	9	3	1	2	2	8	6	2	1	0	5	2	2	1	8	3	3	3	6	4	7	2	0	6	8	1	0	2	4	4	5	6	7	10	5	5	1	2	0	2	2	0	7	1	1	2	7	0	1	2	4	1	11	7	11	2	0	2	0
chr2:118462240-118465758	0	4	4	0	0	7	5	3	5	6	2	0	8	9	23	52	7	20	12	13	5	3	23	14	4	8	2	3	2	1	0	0	0	1	0	3	2	10	0	5	0	1	2	0	2	1	3	0	0	0	9	0	0	1	0	0	0	1	1	5	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	2	0	2	2	0	9	0	6	7	6	5	16	2	17	9	8	0	4	14	5	9	15	7	0	0	0	1
chr2:119264630-119276137	4	5	4	7	2	10	2	2	0	0	1	0	3	1	2	2	0	0	8	10	1	0	5	0	2	2	1	2	4	11	4	9	7	8	8	4	9	2	6	1	8	5	1	5	2	4	2	6	1	1	8	1	1	4	0	5	0	3	1	1	8	0	0	0	0	0	1	0	0	3	8	1	4	5	1	1	6	5	5	2	3	2	1	4	2	6	1	2	6	2	4	3	4	2	4	1	3	5	5	0	8	4	4	0	0	3	4	7	2	4	0	3	3	7
chr2:121066054-121067350	0	6	0	0	1	0	0	2	1	1	0	0	0	0	0	0	5	1	3	2	0	0	0	5	1	2	1	2	1	0	11	8	1	2	11	5	5	0	2	2	7	3	4	8	2	4	4	4	1	8	0	0	0	0	0	3	1	1	0	1	4	0	0	3	0	0	0	0	0	1	6	2	1	1	0	2	2	3	0	2	2	1	1	1	1	0	0	0	1	0	0	0	1	0	2	3	1	0	9	2	5	3	0	0	1	3	5	0	3	1	0	1	0	2
chr2:125011333-125032265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	23	37	34	28	16	23	14	12	0	8	41	57	56	39	56	17	26	22	26	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:125036045-125067983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	17	5	6	5	7	8	8	0	0	1	5	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:126665896-126667709	0	4	1	4	0	0	1	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	1	0	3	12	8	12	7	11	13	9	6	2	5	5	4	1	2	9	1	2	1	1	2	0	0	1	1	1	0	1	1	5	2	1	4	1	0	0	1	0	2	0	0	0	8	0	1	0	2	0	0	2	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	2	1	1	5	0	0	2	0	3	2	0	3	0	2	0	0	1	1	0
chr2:128578483-128580289	5	2	2	2	4	0	0	3	0	0	2	0	3	1	5	0	3	2	2	1	1	3	1	4	1	4	9	1	5	6	0	3	2	4	5	2	3	2	6	6	7	4	5	3	2	2	1	2	5	7	6	0	2	0	0	1	0	2	0	3	2	0	2	0	0	0	2	0	5	0	8	0	6	0	3	1	4	0	1	2	3	1	0	2	1	3	2	3	0	4	0	0	3	0	3	8	2	7	1	0	0	0	1	6	2	3	0	6	3	0	2	3	0	1
chr2:129652408-129653157	1	2	10	3	1	0	12	3	0	3	0	3	5	1	3	0	2	3	13	4	0	10	7	8	2	12	2	7	3	4	12	9	12	3	5	2	4	1	4	8	7	9	1	6	12	2	5	8	3	6	0	4	6	5	0	2	14	8	8	16	11	4	3	13	4	6	2	9	8	8	8	6	3	2	0	2	1	0	0	1	11	3	1	3	2	0	2	0	0	0	6	3	7	2	10	2	5	10	10	2	12	5	5	5	8	6	11	3	6	6	3	7	3	1
chr2:131115831-131129517	1	4	2	1	0	0	4	0	1	0	2	0	8	0	1	4	2	5	13	1	6	3	3	0	0	6	5	0	0	4	2	4	0	2	2	4	2	6	2	0	6	2	3	3	2	2	0	0	2	1	1	1	4	0	4	0	2	1	2	3	4	6	2	2	7	1	2	3	0	0	1	2	0	1	0	3	0	0	0	2	0	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	4	0	0	4	2	0	1	2	5	0	0	4	1	0	0	1	0
chr2:131353904-131358363	0	2	3	21	18	8	33	17	18	8	23	8	5	16	15	47	18	29	1	0	0	3	5	2	0	5	0	2	0	0	2	4	0	3	0	0	5	0	1	2	1	0	0	5	2	1	0	0	0	0	17	20	27	16	14	11	34	15	21	4	4	25	32	31	27	11	25	22	17	32	3	34	0	1	0	1	0	2	1	0	1	0	1	0	0	0	1	0	0	0	0	2	6	0	3	5	3	3	3	0	0	8	2	0	0	1	5	5	6	5	2	2	1	1
chr2:132378671-132379779	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	6	5	12	8	10	5	6	8	0	5	5	0	8	1	1	1	3	5	8	0	6	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr2:139819527-139899419	3	4	4	2	0	5	4	1	4	4	6	2	3	0	5	1	7	9	6	1	9	3	7	9	9	17	10	4	8	19	15	21	12	12	21	6	23	11	16	9	9	12	7	14	4	12	4	4	0	11	5	0	1	3	3	3	2	3	0	4	7	3	1	1	3	2	1	0	0	2	5	1	2	8	0	5	4	4	11	5	10	9	3	7	5	2	7	2	6	5	3	1	4	2	7	9	6	3	8	0	20	11	12	3	6	14	15	5	6	0	0	4	6	2
