Sex	gene_id	gene_name	gene_type	CorrDir	corrTissueN	corrTissues	medianEstimate
Male	ENSMUSG00000091514	Gm17484	lncRNA	-1	2	Brain, Gonadal_adipose	-0.5223555069733631
Male	ENSMUSG00000091534	Gm17195	processed_pseudogene	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000091542	Gm17167	lncRNA	1	8	Limb_muscle, Lung, Mesenteric_adipose, Skin, Liver, Brain, Gonadal_adipose, Brown_adipose	0.72047652748278
Male	ENSMUSG00000091549	Gm6548	processed_pseudogene	-1	2	Skin, Spleen	-0.5992161068983227
Male	ENSMUSG00000091549	Gm6548	processed_pseudogene	1	1	Gonadal_adipose	0.7480646766532113
Male	ENSMUSG00000091550	Gm6811	unprocessed_pseudogene	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000091575	2010016I18Rik	lncRNA	-1	1	Gonadal_adipose	-0.781230105667393
Male	ENSMUSG00000091575	2010016I18Rik	lncRNA	1	3	Limb_muscle, Small_intestine, Liver	0.5399546942836415
Male	ENSMUSG00000091577	Gm6211	transcribed_processed_pseudogene	1	1	Gonadal_adipose	0.6301431512694539
Male	ENSMUSG00000091821	Srsx	unprocessed_pseudogene	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000091831	Gm4707	processed_pseudogene	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000091831	Gm4707	processed_pseudogene	1	1	Liver	0.5822375315823024
Male	ENSMUSG00000091890	A830073O21Rik	TEC	-1	1	Heart	-0.7727092527056635
Male	ENSMUSG00000091937	Gm3646	lncRNA	-1	1	Lung	-0.8003675626198988
Male	ENSMUSG00000091952	Gm17709	processed_pseudogene	-1	1	Pancreas	-0.7941277725062416
Male	ENSMUSG00000091957	Rps2-ps10	transcribed_processed_pseudogene	-1	1	Skin	-0.5418615443418869
Male	ENSMUSG00000091957	Rps2-ps10	transcribed_processed_pseudogene	1	3	Limb_muscle, Brain, Brown_adipose	0.5674973409093327
Male	ENSMUSG00000092031	Gm2108	unprocessed_pseudogene	-1	1	Heart	-0.8587665944806268
Male	ENSMUSG00000092075	Serpina4-ps1	unprocessed_pseudogene	-1	1	Small_intestine	-0.5822375315823024
Male	ENSMUSG00000092090	Gm3294	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000092134	Gm17089	lncRNA	1	1	Liver	0.7204268191413931
Male	ENSMUSG00000092171	4833427F10Rik	lncRNA	-1	1	Pancreas	-0.5435445310657571
Male	ENSMUSG00000092173	Vmn2r-ps38	unprocessed_pseudogene	-1	1	Heart	-0.6713703343180355
Male	ENSMUSG00000092178	Gm45351	unprocessed_pseudogene	1	6	Small_intestine, Pancreas, Liver, Brain, Gonadal_adipose, Brown_adipose	0.5960564603382115
Male	ENSMUSG00000092242	Gm20515	lncRNA	-1	1	Heart	-0.785376617504117
Male	ENSMUSG00000092250	Gm20467	lncRNA	-1	1	Pancreas	-0.7148992476390296
Male	ENSMUSG00000092264	Gm3585	unprocessed_pseudogene	-1	1	Heart	-0.8821538917455416
Male	ENSMUSG00000092268	Gm20540	lncRNA	-1	4	Small_intestine, Mesenteric_adipose, Liver, Gonadal_adipose	-0.6246155797670903
Male	ENSMUSG00000092274	Neat1	lncRNA	-1	2	Bone, Gonadal_adipose	-0.6241443776636524
Male	ENSMUSG00000092274	Neat1	lncRNA	1	3	Heart, Brain, WBC	0.7872448693967379
Male	ENSMUSG00000092278	Gm8752	processed_pseudogene	-1	1	Heart	-0.7283734759110763
Male	ENSMUSG00000092286	Dtnbos	lncRNA	-1	1	Limb_muscle	-0.5717167351238557
Male	ENSMUSG00000092314	Gm3563	unprocessed_pseudogene	-1	2	Heart, Brain	-0.6541674406390409
Male	ENSMUSG00000092323	BB365896	lncRNA	-1	4	Heart, Pancreas, Mesenteric_adipose, Gonadal_adipose	-0.7554347719896961
Male	ENSMUSG00000092341	Malat1	lncRNA	-1	5	Limb_muscle, Small_intestine, Bone, Pancreas, Mesenteric_adipose	-0.6828838780646054
Male	ENSMUSG00000092341	Malat1	lncRNA	1	1	WBC	0.537685977080769
Male	ENSMUSG00000092368	A930015D03Rik	lncRNA	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000092368	A930015D03Rik	lncRNA	1	1	WBC	0.5331485426750242
Male	ENSMUSG00000092373	Gm20535	lncRNA	1	1	Brain	0.6891039139613326
Male	ENSMUSG00000092467	Gm18360	unprocessed_pseudogene	-1	2	Heart, Liver	-0.6593343574961358
Male	ENSMUSG00000092500	Gm20400	lncRNA	-1	1	Limb_muscle	-0.778170000585248
Male	ENSMUSG00000092524	Or14q1-ps1	unprocessed_pseudogene	1	1	Liver	0.7112141999707872
Male	ENSMUSG00000092526	Gm17907	processed_pseudogene	1	1	Brain	0.5417020072316358
Male	ENSMUSG00000092539	Gm20468	lncRNA	1	1	Lung	0.5942122813390158
Male	ENSMUSG00000092567	Vmn2r-ps73	unprocessed_pseudogene	1	1	Liver	0.552757150236363
Male	ENSMUSG00000092569	Gm20544	lncRNA	1	2	Small_intestine, WBC	0.6527660629649303
Male	ENSMUSG00000092583	Vmn2r-ps53	unprocessed_pseudogene	-1	1	Heart	-0.7600418879072101
Male	ENSMUSG00000092591	Gm20429	lncRNA	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000092591	Gm20429	lncRNA	1	2	Marrow, Pancreas	0.6447095956862829
Male	ENSMUSG00000092595	Gm20427	lncRNA	-1	1	Bone	-0.6811533175139592
Male	ENSMUSG00000092626	9130230N09Rik	lncRNA	-1	1	Skin	-0.6374841698139847
Male	ENSMUSG00000092627	D130058E05Rik	lncRNA	1	1	Spleen	0.725354263397638
Male	ENSMUSG00000093416	Gm18294	unprocessed_pseudogene	-1	1	Heart	-0.6713703343180355
Male	ENSMUSG00000093424	6330562C20Rik	lncRNA	1	1	Spleen	0.7628725873664813
Male	ENSMUSG00000093426	Vmn2r-ps123	unprocessed_pseudogene	1	1	Pancreas	0.526961816558666
Male	ENSMUSG00000093434	Vmn2r-ps11	transcribed_unprocessed_pseudogene	1	1	Limb_muscle	0.5620463623801211
Male	ENSMUSG00000093436	Gm20646	lncRNA	-1	2	Limb_muscle, Heart	-0.6325971115583127
Male	ENSMUSG00000093444	Vmn1r-ps152	unprocessed_pseudogene	-1	1	Heart	-0.7287358236158822
Male	ENSMUSG00000093460	Six3os1	lncRNA	-1	1	Heart	-0.8043776647017973
Male	ENSMUSG00000093465	Gm20682	lncRNA	1	1	Skin	0.7558740870651534
Male	ENSMUSG00000093479	Gm20629	lncRNA	-1	1	Bone	-0.6400003045808242
Male	ENSMUSG00000093482	Gm20619	lncRNA	-1	1	Lung	-0.6427194063462823
Male	ENSMUSG00000093482	Gm20619	lncRNA	1	1	Gonadal_adipose	0.6301431512694539
Male	ENSMUSG00000093483	AA465934	lncRNA	-1	1	Marrow	-0.6575994464676458
Male	ENSMUSG00000093487	Vmn1r-ps48	unprocessed_pseudogene	-1	1	Heart	-0.7703641509311504
Male	ENSMUSG00000093489	Gm20625	lncRNA	-1	1	Heart	-0.7798751796591019
Male	ENSMUSG00000093493	Vmn2r-ps133	unprocessed_pseudogene	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000093510	Vmn2r-ps21	unprocessed_pseudogene	-1	1	Bone	-0.7170621126433886
Male	ENSMUSG00000093522	Vmn1r-ps19	unprocessed_pseudogene	-1	1	Heart	-0.7600418879072101
Male	ENSMUSG00000093537	Gm7584	processed_pseudogene	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000093553	Gm20633	lncRNA	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000093587	Gm20554	lncRNA	-1	1	Liver	-0.5159066735539388
Male	ENSMUSG00000093587	Gm20554	lncRNA	1	1	Heart	0.6567038663675381
Male	ENSMUSG00000093594	Gm20707	lncRNA	1	2	Pancreas, Liver	0.6154029605964841
Male	ENSMUSG00000093595	Vmn1r-ps49	unprocessed_pseudogene	-1	1	Heart	-0.8043776647017973
Male	ENSMUSG00000093606	B130034C11Rik	lncRNA	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000093617	4933438K21Rik	lncRNA	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000093617	4933438K21Rik	lncRNA	1	1	Lung	0.5214515938281159
Male	ENSMUSG00000093656	Gm20628	lncRNA	1	1	Brain	0.648568389610666
Male	ENSMUSG00000093663	Gm7171	translated_unprocessed_pseudogene	-1	1	Heart	-0.8297123942987042
Male	ENSMUSG00000093672	Gm20655	lncRNA	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000093672	Gm20655	lncRNA	1	2	Gonadal_adipose, WBC	0.5583387983274913
Male	ENSMUSG00000093677	Gm20712	lncRNA	1	2	Spleen, Gonadal_adipose	0.6092702194308638
Male	ENSMUSG00000093685	Gm18416	unprocessed_pseudogene	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000093699	Vmn2r-ps9	unprocessed_pseudogene	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000093721	Gm3896	lncRNA	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000093800	Gm20796	processed_pseudogene	1	1	Pancreas	0.7241118668096356
Male	ENSMUSG00000093812	Gm5627	lncRNA	1	2	Mesenteric_adipose, Gonadal_adipose	0.5932926745870297
Male	ENSMUSG00000093846	Gm4425	lncRNA	-1	1	Heart	-0.7283734759110763
Male	ENSMUSG00000093846	Gm4425	lncRNA	1	2	Pancreas, Mesenteric_adipose	0.6486891328554492
Male	ENSMUSG00000093858	Gm19967	lncRNA	-1	1	Heart	-0.8840244354947628
Male	ENSMUSG00000093858	Gm19967	lncRNA	1	1	Brain	0.5951351984211509
Male	ENSMUSG00000093862	Gm5117	processed_pseudogene	-1	1	Heart	-0.7790429351048902
Male	ENSMUSG00000093880	Tmem181c-ps	unprocessed_pseudogene	-1	1	Pancreas	-0.6098753890941205
Male	ENSMUSG00000093908	Gm5784	lncRNA	-1	1	Heart	-0.8335087534664907
Male	ENSMUSG00000093908	Gm5784	lncRNA	1	4	Lung, Pancreas, Mesenteric_adipose, Gonadal_adipose	0.6107966510111811
Male	ENSMUSG00000094002	Gm9866	lncRNA	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000094002	Gm9866	lncRNA	1	1	Limb_muscle	0.7146459189048197
Male	ENSMUSG00000094230	Gm21847	lncRNA	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000094365	Gm21982	lncRNA	-1	1	Spleen	-0.7441134253820596
Male	ENSMUSG00000094365	Gm21982	lncRNA	1	1	Pancreas	0.5232767688904236
Male	ENSMUSG00000094526	Gm21451	unprocessed_pseudogene	-1	2	Bone, Pancreas	-0.6201012955090913
Male	ENSMUSG00000094560	Pramel39	transcribed_unprocessed_pseudogene	-1	1	Heart	-0.6775964675726625
Male	ENSMUSG00000094920	Gm6605	unprocessed_pseudogene	-1	1	Heart	-0.7157061111126227
Male	ENSMUSG00000095193	Gm20939	lncRNA	1	1	Pancreas	0.569339864743454
Male	ENSMUSG00000095332	Gm9821	lncRNA	-1	2	Marrow, Pancreas	-0.6823154040871129
Male	ENSMUSG00000095348	Gm3892	lncRNA	1	1	Pancreas	0.6205635923937005
Male	ENSMUSG00000095366	Gm21860	lncRNA	1	5	Marrow, Pancreas, Liver, Spleen, Gonadal_adipose	0.6775267024212108
Male	ENSMUSG00000095385	D630033O11Rik	lncRNA	1	1	Small_intestine	0.6043478175917568
Male	ENSMUSG00000095403	Gm21092	unprocessed_pseudogene	-1	3	Marrow, Skin, Brain	-0.6283772531023564
Male	ENSMUSG00000095562	Gm55594	lncRNA	1	2	Mesenteric_adipose, Skin	0.6351805233104408
Male	ENSMUSG00000095649	Gvin-ps3	unprocessed_pseudogene	-1	1	Heart	-0.7956219919452865
Male	ENSMUSG00000095663	Gm2310	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000095663	Gm2310	lncRNA	1	1	Liver	0.5214342450563025
Male	ENSMUSG00000095704	Gm8221	unprocessed_pseudogene	-1	1	Marrow	-0.5949709277564414
Male	ENSMUSG00000095769	Gm21891	unprocessed_pseudogene	-1	1	Heart	-0.7917102999033437
Male	ENSMUSG00000095769	Gm21891	unprocessed_pseudogene	1	1	Pancreas	0.6559384849471508
Male	ENSMUSG00000095865	Gm13237	processed_pseudogene	-1	1	Heart	-0.7752813170348514
Male	ENSMUSG00000095953	6030469F06Rik	transcribed_unitary_pseudogene	-1	1	Heart	-0.7157061111126227
Male	ENSMUSG00000095959	Gm10845	lncRNA	1	1	Limb_muscle	0.5875977555439628
Male	ENSMUSG00000095963	Gm7742	processed_pseudogene	-1	1	Heart	-0.6397019223219017
Male	ENSMUSG00000095987	Gm13104	processed_pseudogene	-1	1	Heart	-0.8335087534664907
Male	ENSMUSG00000096006	Gm21596	processed_pseudogene	-1	1	Pancreas	-0.5324893880610297
Male	ENSMUSG00000096157	Gm5472	processed_pseudogene	-1	1	Heart	-0.6775964675726625
Male	ENSMUSG00000096299	Gm21814	lncRNA	1	1	Pancreas	0.5748674362458175
Male	ENSMUSG00000096401	Gm21811	unprocessed_pseudogene	-1	1	Brown_adipose	-0.6080162103698148
Male	ENSMUSG00000096401	Gm21811	unprocessed_pseudogene	1	1	Marrow	0.6661396990191737
Male	ENSMUSG00000096450	Gm2877	processed_pseudogene	-1	1	Heart	-0.8664908837448341
Male	ENSMUSG00000096553	Gm10097	lncRNA	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000096751	Gm28373	lncRNA	-1	1	Skin	-0.6784652950163123
Male	ENSMUSG00000096768	Gm47283	lncRNA	1	1	Skin	0.5464150026977012
Male	ENSMUSG00000096922	Gm17308	lncRNA	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000096929	A330023F24Rik	lncRNA	-1	1	Pancreas	-0.7112141999707872
Male	ENSMUSG00000096929	A330023F24Rik	lncRNA	1	1	Skin	0.751320628709339
Male	ENSMUSG00000096934	Gm26658	lncRNA	-1	1	Heart	-0.734707158310303
Male	ENSMUSG00000096935	1700113A16Rik	lncRNA	-1	2	Marrow, Gonadal_adipose	-0.556700568794019
Male	ENSMUSG00000096948	Gm4221	lncRNA	-1	2	Marrow, Skin	-0.6392815301568359
Male	ENSMUSG00000096957	E230013L22Rik	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000096959	4930509G22Rik	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000096960	A230028O05Rik	lncRNA	-1	2	Heart, Liver	-0.610123706638424
Male	ENSMUSG00000096971	4930556M19Rik	lncRNA	1	2	Lung, Brown_adipose	0.6380756135735925
Male	ENSMUSG00000096973	Gm5974	processed_pseudogene	1	1	Liver	0.5380169595633933
Male	ENSMUSG00000096974	Gm26881	lncRNA	-1	1	Gonadal_adipose	-0.6393557704400599
Male	ENSMUSG00000096977	Gm10827	lncRNA	-1	1	Heart	-0.709372428713396
Male	ENSMUSG00000096981	Gm16845	lncRNA	1	1	Pancreas	0.7425371051508476
Male	ENSMUSG00000096982	Redrum	lncRNA	-1	1	Kidney	-0.5214515938281159
Male	ENSMUSG00000096991	Gm26789	lncRNA	-1	2	Heart, WBC	-0.6318683470135931
Male	ENSMUSG00000096992	Gm26788	lncRNA	1	1	Lung	0.5699587188353825
Male	ENSMUSG00000096993	Gm26787	lncRNA	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000097000	Gm17435	lncRNA	1	1	Mesenteric_adipose	0.6430408181083023
Male	ENSMUSG00000097006	9530082P21Rik	lncRNA	1	1	Marrow	0.6519059447666272
Male	ENSMUSG00000097011	Gm4651	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000097017	Gm26707	lncRNA	-1	1	Heart	-0.7956219919452865
Male	ENSMUSG00000097023	Mir9-3hg	lncRNA	1	1	Brain	0.5306468642269085
Male	ENSMUSG00000097028	Ptgs2os	lncRNA	1	1	Lung	0.5820855000871992
Male	ENSMUSG00000097035	Gm26692	lncRNA	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000097039	Pvt1	lncRNA	1	2	Marrow, Gonadal_adipose	0.760116230616841
Male	ENSMUSG00000097042	Gm17491	lncRNA	-1	2	Gonadal_adipose, Brown_adipose	-0.6157454801948838
Male	ENSMUSG00000097047	1110020A21Rik	lncRNA	-1	1	Small_intestine	-0.596977722255272
Male	ENSMUSG00000097048	1600020E01Rik	lncRNA	1	2	Limb_muscle, Skin	0.7558066494113928
Male	ENSMUSG00000097055	Gm4419	lncRNA	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000097055	Gm4419	lncRNA	1	1	Mesenteric_adipose	0.5638122932410903
Male	ENSMUSG00000097057	Gm17638	lncRNA	1	1	Pancreas	0.692788961629575
Male	ENSMUSG00000097061	9330151L19Rik	lncRNA	-1	2	Skin, Brown_adipose	-0.6726699805301282
Male	ENSMUSG00000097068	Gm26760	lncRNA	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000097073	9430037G07Rik	lncRNA	-1	1	Brown_adipose	-0.7600202629622685
Male	ENSMUSG00000097073	9430037G07Rik	lncRNA	1	1	Pancreas	0.5398594833975146
Male	ENSMUSG00000097077	Gm16712	lncRNA	-1	1	Marrow	-0.5693501701018578
Male	ENSMUSG00000097079	Gm26604	lncRNA	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000097081	Gm10425	lncRNA	-1	1	Skin	-0.6693583783046839
Male	ENSMUSG00000097083	D930019O06Rik	lncRNA	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000097090	Gm26724	lncRNA	-1	2	Bone, Brown_adipose	-0.8202050536809791
Male	ENSMUSG00000097098	9330111N05Rik	lncRNA	-1	1	Heart	-0.8713955149876949
Male	ENSMUSG00000097098	9330111N05Rik	lncRNA	1	2	Mesenteric_adipose, Gonadal_adipose	0.6642298422006963
Male	ENSMUSG00000097099	Gm9917	lncRNA	-1	5	Heart, Pancreas, Liver, Spleen, Gonadal_adipose	-0.6227730559329689
Male	ENSMUSG00000097101	1810034E14Rik	lncRNA	-1	1	Limb_muscle	-0.6352408168042841
Male	ENSMUSG00000097108	Gm26581	lncRNA	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000097113	Gm19705	lncRNA	1	1	Pancreas	0.7443796289849689
Male	ENSMUSG00000097119	B230354K17Rik	lncRNA	1	1	Pancreas	0.5288043403927873
Male	ENSMUSG00000097121	D130020L05Rik	lncRNA	1	1	Mesenteric_adipose	0.6467258657765448
Male	ENSMUSG00000097127	Gm26886	lncRNA	-1	1	Heart	-0.7157061111126227
Male	ENSMUSG00000097141	Gm10524	TEC	-1	1	Pancreas	-0.6043478175917568
Male	ENSMUSG00000097141	Gm10524	TEC	1	1	Mesenteric_adipose	0.7609623434920598
Male	ENSMUSG00000097145	9230114K14Rik	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000097145	9230114K14Rik	lncRNA	1	1	Mesenteric_adipose	0.569339864743454
Male	ENSMUSG00000097146	Gm4211	lncRNA	-1	1	Heart	-0.7030387463141693
Male	ENSMUSG00000097154	Gm26510	lncRNA	1	2	Limb_muscle, Liver	0.6519072050817266
Male	ENSMUSG00000097156	Gm3764	lncRNA	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000097156	Gm3764	lncRNA	1	1	Lung	0.5578319375835659
Male	ENSMUSG00000097162	2310010J17Rik	lncRNA	-1	2	Kidney, Gonadal_adipose	-0.5784764681665083
Male	ENSMUSG00000097162	2310010J17Rik	lncRNA	1	2	Liver, Brain	0.5684186028263933
Male	ENSMUSG00000097163	BC051077	lncRNA	1	2	Pancreas, WBC	0.5772031723288571
Male	ENSMUSG00000097164	Cep83os	lncRNA	-1	1	Brown_adipose	-0.6488531200215187
Male	ENSMUSG00000097164	Cep83os	lncRNA	1	1	Mesenteric_adipose	0.6356707227718175
Male	ENSMUSG00000097167	Gm16740	lncRNA	1	1	Heart	0.7198484689028782
Male	ENSMUSG00000097171	Gm17644	lncRNA	-1	1	Heart	-0.886715535891745
Male	ENSMUSG00000097177	9330159M07Rik	lncRNA	1	1	Mesenteric_adipose	0.7001590569660598
Male	ENSMUSG00000097180	2700038G22Rik	lncRNA	-1	1	Brain	-0.5195917212221812
Male	ENSMUSG00000097183	Gm17501	lncRNA	-1	1	Pancreas	-0.692788961629575
Male	ENSMUSG00000097183	Gm17501	lncRNA	1	3	Limb_muscle, Mesenteric_adipose, Gonadal_adipose	0.6098753890941205
Male	ENSMUSG00000097184	4632428C04Rik	lncRNA	-1	1	Limb_muscle	-0.5558357147037486
Male	ENSMUSG00000097194	9330175E14Rik	lncRNA	1	2	Small_intestine, Liver	0.6835763424589689
Male	ENSMUSG00000097195	Snhg5	lncRNA	-1	3	Mesenteric_adipose, Spleen, Gonadal_adipose	-0.669076777444373
Male	ENSMUSG00000097203	4732419C18Rik	lncRNA	1	1	Brown_adipose	0.7327956565277992
Male	ENSMUSG00000097207	6030443J06Rik	lncRNA	-1	1	Heart	-0.9345401175230349
Male	ENSMUSG00000097222	Gata6os	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000097231	Gm26852	lncRNA	1	1	Gonadal_adipose	0.5564421979046055
Male	ENSMUSG00000097233	Gm17552	lncRNA	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000097233	Gm17552	lncRNA	1	1	Limb_muscle	0.5558357147037486
Male	ENSMUSG00000097240	Gm26614	lncRNA	1	1	Liver	0.6467258657765448
Male	ENSMUSG00000097247	1500012K07Rik	lncRNA	1	1	Pancreas	0.5288043403927873
Male	ENSMUSG00000097248	Gm2694	lncRNA	-1	1	Heart	-0.658702969519582
Male	ENSMUSG00000097251	5033417F24Rik	lncRNA	-1	1	Brain	-0.5638122932410903
Male	ENSMUSG00000097254	C430042M11Rik	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000097254	C430042M11Rik	lncRNA	1	2	Marrow, Pancreas	0.5990742940665776
Male	ENSMUSG00000097259	Gm26766	lncRNA	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000097259	Gm26766	lncRNA	1	1	Limb_muscle	0.6352408168042841
Male	ENSMUSG00000097267	1700109K24Rik	lncRNA	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000097268	Gm26805	lncRNA	-1	1	Heart	-0.7030387463141693
Male	ENSMUSG00000097271	Gm9903	lncRNA	-1	2	Heart, Skin	-0.6760876829574953
Male	ENSMUSG00000097275	Gm26648	lncRNA	-1	1	Heart	-0.7956219919452865
Male	ENSMUSG00000097275	Gm26648	lncRNA	1	3	Lung, Skin, Liver	0.5335783750799326
Male	ENSMUSG00000097277	2900076A07Rik	lncRNA	1	1	Liver	0.5822375315823024
Male	ENSMUSG00000097280	AI849053	lncRNA	1	1	Brain	0.5195917212221812
Male	ENSMUSG00000097283	Gm26686	lncRNA	1	2	Gonadal_adipose, WBC	0.58485523952927565
Male	ENSMUSG00000097286	Gm26684	lncRNA	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000097287	D130017N08Rik	lncRNA	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000097287	D130017N08Rik	lncRNA	1	2	Lung, Skin	0.5551669962263535
Male	ENSMUSG00000097288	Gm2155	lncRNA	-1	1	Heart	-0.7415206626266871
Male	ENSMUSG00000097290	1300002E11Rik	lncRNA	-1	2	Skin, Gonadal_adipose	-0.6513290324737459
Male	ENSMUSG00000097290	1300002E11Rik	lncRNA	1	1	WBC	0.6647341404416259
Male	ENSMUSG00000097295	Hmgb1-ps8	processed_pseudogene	-1	1	Mesenteric_adipose	-0.6798912947907265
Male	ENSMUSG00000097296	Gm26532	lncRNA	1	3	Limb_muscle, Kidney, Mesenteric_adipose	0.5472295787339995
Male	ENSMUSG00000097308	Gm6410	lncRNA	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000097308	Gm6410	lncRNA	1	1	Pancreas	0.5564421979046055
Male	ENSMUSG00000097309	Gm17249	lncRNA	-1	2	Heart, Gonadal_adipose	-0.6635375475837682
Male	ENSMUSG00000097309	Gm17249	lncRNA	1	1	Brain	0.7130567238049083
Male	ENSMUSG00000097310	A930038B10Rik	lncRNA	-1	1	Heart	-0.7703641509311504
Male	ENSMUSG00000097311	Gm26871	lncRNA	1	1	Small_intestine	0.7241118668096356
Male	ENSMUSG00000097313	Gm26569	lncRNA	1	1	Spleen	0.8441622892989752
Male	ENSMUSG00000097320	Tmem147os	lncRNA	-1	1	Brown_adipose	-0.7327956565277992
Male	ENSMUSG00000097320	Tmem147os	lncRNA	1	1	WBC	0.6465844028186464
Male	ENSMUSG00000097321	1700028E10Rik	lncRNA	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000097321	1700028E10Rik	lncRNA	1	2	Mesenteric_adipose, Gonadal_adipose	0.5684186028263933
Male	ENSMUSG00000097322	A530083I20Rik	lncRNA	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000097324	Carmn	lncRNA	-1	3	Pancreas, Liver, WBC	-0.721452070513437
Male	ENSMUSG00000097324	Carmn	lncRNA	1	3	Mesenteric_adipose, Skin, Spleen	0.7314819621461204
Male	ENSMUSG00000097325	Gm16897	lncRNA	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000097325	Gm16897	lncRNA	1	1	Limb_muscle	0.5717167351238557
Male	ENSMUSG00000097326	A330048O09Rik	lncRNA	1	1	Brain	0.5435445310657571
Male	ENSMUSG00000097327	E030030I06Rik	transcribed_unprocessed_pseudogene	-1	1	Small_intestine	-0.6283006274353327
Male	ENSMUSG00000097330	Gm26672	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000097331	F420014N23Rik	lncRNA	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000097336	Fendrr	lncRNA	-1	1	Pancreas	-0.8125530108474537
Male	ENSMUSG00000097343	9030407P20Rik	lncRNA	1	1	Small_intestine	0.5564421979046055
Male	ENSMUSG00000097350	4732491K20Rik	lncRNA	1	2	Marrow, Brown_adipose	0.5879246832335684
Male	ENSMUSG00000097354	2310001H17Rik	lncRNA	-1	2	Limb_muscle, Small_intestine	-0.6200138850280974
Male	ENSMUSG00000097354	2310001H17Rik	lncRNA	1	1	WBC	0.5649105835152384
Male	ENSMUSG00000097357	Gm16793	lncRNA	-1	2	Small_intestine, Pancreas	-0.5978989841723327
Male	ENSMUSG00000097365	C030034L19Rik	lncRNA	1	1	Marrow	0.6718332007201923
Male	ENSMUSG00000097378	B230208H11Rik	lncRNA	-1	1	Gonadal_adipose	-0.5951351984211509
Male	ENSMUSG00000097378	B230208H11Rik	lncRNA	1	2	Liver, Brown_adipose	0.577554019372349
Male	ENSMUSG00000097379	Gm26873	lncRNA	1	1	Small_intestine	0.5564421979046055
Male	ENSMUSG00000097391	Mirg	lncRNA	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000097391	Mirg	lncRNA	1	1	Liver	0.6338281989376963
Male	ENSMUSG00000097393	D030068K23Rik	lncRNA	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000097393	D030068K23Rik	lncRNA	1	1	Limb_muscle	0.619359796384177
Male	ENSMUSG00000097397	Gm16861	lncRNA	1	4	Small_intestine, Pancreas, Spleen, Brown_adipose	0.5431659431400693
Male	ENSMUSG00000097399	Gm26555	lncRNA	-1	1	Heart	-0.8587665944806268
Male	ENSMUSG00000097407	4933408J17Rik	lncRNA	-1	1	Heart	-0.7030387463141693
Male	ENSMUSG00000097413	A830052D11Rik	lncRNA	-1	1	Limb_muscle	-0.6352408168042841
Male	ENSMUSG00000097413	A830052D11Rik	lncRNA	1	1	WBC	0.6125536447755597
