Tissue	circID	Cons_coords	type	gene_id	gene_type	gene_name	Change	circAtlas	circBase	circPedia	NtoolsDE	medianLFC	medianPadj	medianStat	LFC_lineal	padj_lineal	changeLineal	NtissuesDE	Tissues
Ileon	cRNA_2400	chr16:96197569-96223734	JNC-EX	NA	NA	NA	UP	mmu-Igsf5_0001	NA	NA	3	0.9081029396081752	0.01448668699948847	3.635335510221771	NA	NA	NS	1	Ileon
Ileon	cRNA_2481	chr7:132549773-132552164	IN-JNC	ENSMUSG00000030967.16	protein_coding	Zranb1	DOWN	mmu-ENSMUSG00000030849,ENSMUSG00000030967_0007	mm9_circ_004212	NA	3	-0.6295207381598218	0.0314178059383598	-3.1531509985042314	0.1141159110770162	0.43525694496106826	NS	1	Ileon
Kidney	cRNA_0003	chrX:59349585-59366913	JNC-JNC	ENSMUSG00000062949.14	protein_coding	Atp11c	UP	mmu-Atp11c_0019	NA	MMU_CIRCpedia_24870	3	1.1634155215023776	0.00966190938835753	3.370351291775348	0.22370979480829878	0.004346225271471332	UP	1	Kidney
Kidney	cRNA_0021	chr13:17937689-17947542	JNC-JNC	ENSMUSG00000041297.9	protein_coding	Cdk13	UP	mmu-Cdk13_0012	mm9_circ_016768	MMU_CIRCpedia_12127	4	1.065071710787464	4.170624663919639e-4	4.375939093248807	0.4804671186058717	1.4449537366591395e-6	UP	2	Kidney, Liver
Kidney	cRNA_0029	chr13:41492053-41492496	FULLEX	ENSMUSG00000021365.16	protein_coding	Nedd9	UP	mmu-Nedd9_0001	NA	MMU_CIRCpedia_19616	4	1.6214054197246637	2.9043742813305315e-4	4.493160466990408	-0.3330244070014934	5.104439136697652e-5	DOWN	4	Colon, Heart, Kidney, Muscle
Kidney	cRNA_0045	chr13:104003157-104025793	JNC-JNC	ENSMUSG00000021709.15	protein_coding	Erbin	UP	mmu-Erbb2ip_0002	NA	MMU_CIRCpedia_1066	3	1.2523261177028584	0.00228424996965478	3.873746042333126	0.21914751106343552	0.003466435106292818	UP	1	Kidney
Kidney	cRNA_0046	chr13:104020651-104025793	JNC-JNC	ENSMUSG00000021709.15	protein_coding	Erbin	UP	mmu-Erbb2ip_0035	mm9_circ_013774	MMU_CIRCpedia_1069	4	0.7084981521639997	8.994253001069353e-4	4.177806332994883	0.21914751106343552	0.003466435106292818	UP	1	Kidney
Kidney	cRNA_0051	chr12:3492474-3507209	JNC-JNC	ENSMUSG00000037486.19	protein_coding	Asxl2	UP	mmu-Asxl2_0023	mm9_circ_007078	MMU_CIRCpedia_17303	3	0.8056180312973625	5.979542407950414e-5	4.914420315515334	0.3235564542709352	0.003737774696818053	UP	1	Kidney
Kidney	cRNA_0063	chr12:51694777-51708496	JNC-JNC	ENSMUSG00000020954.17	protein_coding	Strn3	UP	mmu-Strn3_0028	mm9_circ_016984	MMU_CIRCpedia_22140	4	0.5865768533363573	0.0161067556405197	3.18229389104133	0.13946227355468846	0.01362589358026317	UP	1	Kidney
Kidney	cRNA_0064	chr12:51702185-51708496	JNC-JNC	ENSMUSG00000020954.17	protein_coding	Strn3	UP	mmu-Strn3_0031	mm9_circ_004275	MMU_CIRCpedia_22143	3	1.345647848638583	3.714863411425951e-5	5.084392730055678	0.13946227355468846	0.01362589358026317	UP	1	Kidney
Kidney	cRNA_0065	chr12:51806002-51807953	JNC-JNC	ENSMUSG00000035247.17	protein_coding	Hectd1	UP	mmu-Hectd1_0012	mm9_circ_002888	MMU_CIRCpedia_22183	4	1.10378372125344	0.00331446538325246	3.777324089814068	0.08865447853566755	0.29272215556537456	NS	1	Kidney
Kidney	cRNA_0070	chr12:57350131-57354250	JNC-JNC	ENSMUSG00000047022.19	protein_coding	Mipol1	UP	mmu-Mipol1_0018,mmu-Mipol1_0040	NA	MMU_CIRCpedia_23802	4	1.1493809625991067	0.00960875208995137	3.4063955057187725	0.48540255860650233	3.2651754328497654e-6	UP	1	Kidney
Kidney	cRNA_0071	chr12:57372310-57379245	JNC-JNC	ENSMUSG00000047022.19	protein_coding	Mipol1	UP	mmu-Mipol1_0010	mm9_circ_017659	MMU_CIRCpedia_23808	3	0.6519381131224026	0.01064786648195519	3.3716290708659944	0.48540255860650233	3.2651754328497654e-6	UP	1	Kidney
Kidney	cRNA_0075	chr12:75531906-75562572	JNC-JNC	ENSMUSG00000021051.11	protein_coding	Ppp2r5e	UP	mmu-Ppp2r5e_0007	NA	MMU_CIRCpedia_29068	3	1.407511609296672	8.654535998989613e-4	4.170955867229785	0.19173915200498293	0.14512586614236772	NS	1	Kidney
Kidney	cRNA_0078	chr12:82387436-82389273	FULLEX	ENSMUSG00000042700.17	protein_coding	Sipa1l1	UP	mmu-Sipa1l1_0031	mm9_circ_007155	MMU_CIRCpedia_31036	3	0.6016569328119153	0.01819857235573787	3.127664118328917	-0.5570789583290815	4.353551245679119e-4	DOWN	4	Colon, Ileon, Kidney, Liver
Kidney	cRNA_0083	chr12:85910338-85926249	JNC-JNC	ENSMUSG00000012609.20	protein_coding	Ttll5	UP	mmu-Ttll5_0044	NA	MMU_CIRCpedia_32173	4	0.7598060203342227	0.02213891380135521	3.0559927643601217	0.14161190145413804	0.23966489037446023	NS	2	Heart, Kidney
Kidney	cRNA_0094	chr12:111559011-111584817	JNC-JNC	ENSMUSG00000007411.17	protein_coding	Mark3	UP	mmu-Mark3_0013	mm9_circ_011801	MMU_CIRCpedia_3204	3	0.6371755433615369	0.03168952744169506	2.870792589178638	-0.056059200867133105	0.2420668523655708	NS	1	Kidney
Kidney	cRNA_0094	chr12:111559011-111584817	JNC-JNC	ENSMUSG00000007411.17	protein_coding	Mark3	UP	mmu-Mark3_0013	mm9_circ_011801	MMU_CIRCpedia_3204	3	0.6371755433615369	0.03168952744169506	2.870792589178638	-0.056059200867133105	0.2420668523655708	NS	1	Liver
Kidney	cRNA_0096	chr12:111744454-111755920	JNC-JNC	ENSMUSG00000021288.20	protein_coding	Klc1	UP	mmu-Klc1_0006	NA	MMU_CIRCpedia_3242	3	1.5422425267925963	0.01052160049379801	3.3377546296223373	0.3262520191387166	3.8184395410393175e-5	UP	1	Kidney
Kidney	cRNA_0103	chr11:6143154-6143476	FULLEX	ENSMUSG00000053838.15	protein_coding	Nudcd3	UP	mmu-Nudcd3_0002	mm9_circ_005786	MMU_CIRCpedia_25157	4	1.1545152954114033	0.01082204304860576	3.3478129412069393	-0.06794670651904945	0.22510408978270485	NS	1	Kidney
Kidney	cRNA_0115	chr11:28817466-28818039	JNC-JNC	ENSMUSG00000020467.16	protein_coding	Efemp1	UP	mmu-Efemp1_0001	NA	MMU_CIRCpedia_15312	3	1.0809965408240243	0.0150286435322658	3.2246132643708636	0.026780509535718748	0.8785111684910449	NS	1	Kidney
Kidney	cRNA_0117	chr11:43595361-43596304	FULLEX	ENSMUSG00000044950.8	protein_coding	Pwwp2a	UP	mmu-Pwwp2a_0001	mm9_circ_012559	MMU_CIRCpedia_20143	4	0.6482537648161737	0.040612182456229703	2.766247978780726	0.4063169324466074	5.680702463290395e-4	UP	1	Kidney
Kidney	cRNA_0125	chr11:68720741-68736250	JNC-JNC	ENSMUSG00000018736.15	protein_coding	Ndel1	UP	mmu-Ndel1_0012	NA	MMU_CIRCpedia_27059	4	1.3829591561696055	1.0532489627678406e-9	6.9955059434034075	0.14164653177994307	0.25046918425836684	NS	1	Kidney
Kidney	cRNA_0141	chr11:85467608-85474820	JNC-JNC	ENSMUSG00000059439.16	protein_coding	Bcas3	UP	mmu-Bcas3_0008	NA	MMU_CIRCpedia_32099	3	1.3415697896861694	0.00506335505956065	3.624885737793414	-0.12259673888017218	0.3194950060197594	NS	1	Kidney
Kidney	cRNA_0154	chr10:9673866-9675812	JNC-JNC	ENSMUSG00000019790.18	protein_coding	Stxbp5	DOWN	mmu-Stxbp5_0013,mmu-Stxbp5_0047	mm9_circ_010719	MMU_CIRCpedia_35705	3	-1.359346986246864	0.02307570289209955	-3.015003306825812	0.4639295243806285	2.2706238279862953e-4	UP	1	Kidney
Kidney	cRNA_0158	chr10:12588998-12603656	JNC-JNC	ENSMUSG00000019820.12	protein_coding	Utrn	UP	mmu-Utrn_0026	NA	MMU_CIRCpedia_6860	3	1.205214718191974	0.02668017607154641	2.9922656479927476	0.21387492013004106	0.02854524085844558	UP	1	Kidney
Kidney	cRNA_0160	chr10:25096509-25165628	JNC-JNC	ENSMUSG00000039166.17	protein_coding	Akap7	UP	mmu-Akap7_0001	mm9_circ_000741	MMU_CIRCpedia_14415	4	1.1015644306238	2.1263555479209283e-4	4.56822575908592	0.6659963325180056	9.47032148495517e-10	UP	3	Kidney, Liver, Muscle
Kidney	cRNA_0167	chr10:42072462-42073897	FULLEX	ENSMUSG00000048756.12	protein_coding	Foxo3	UP	mmu-Foxo3_0001	NA	MMU_CIRCpedia_19807	3	1.4501026506508916	0.00816202530176172	3.4530183225339472	0.5046087174501737	0.14452537517072098	NS	1	Kidney
Kidney	cRNA_0170	chr10:62606634-62607844	JNC-JNC	ENSMUSG00000020074.8	protein_coding	Ccar1	UP	mmu-Ccar1_0009	NA	MMU_CIRCpedia_25384	4	2.3738322261469222	0.0014798705104896	3.988039891490385	0.40101744248467114	0.014103406247592864	UP	1	Kidney
Kidney	cRNA_0193	chr17:26485257-26486332	JNC-JNC	ENSMUSG00000024188.17	protein_coding	Luc7l	UP	mmu-Luc7l_0003	mm9_circ_003008	MMU_CIRCpedia_14734	4	1.6353975076855127	0.01434006417253213	3.2357289667665543	0.4081313478960407	8.780697405523864e-4	UP	1	Kidney
Kidney	cRNA_0195	chr17:26958517-26962105	JNC-JNC	ENSMUSG00000048249.15	protein_coding	Crebrf	UP	mmu-Crebrf_0009	mm9_circ_004122	MMU_CIRCpedia_14835	4	0.8341204452185021	5.349837796591097e-4	4.325538044075823	0.5071843337501527	1.0949898511142614e-5	UP	5	Heart, Ileon, Kidney, Liver, Muscle
Kidney	cRNA_0196	chr17:26958517-26982422	JNC-JNC	ENSMUSG00000048249.15	protein_coding	Crebrf	UP	mmu-Crebrf_0006	mm9_circ_015157	MMU_CIRCpedia_14837	4	1.2633303504845057	0.03523507492196656	2.8254934646255174	0.5071843337501527	1.0949898511142614e-5	UP	2	Kidney, Liver
Kidney	cRNA_0198	chr17:26976779-26982422	JNC-JNC	ENSMUSG00000048249.15	protein_coding	Crebrf	UP	mmu-Crebrf_0010	NA	MMU_CIRCpedia_14842	3	0.9514966488616412	0.01016202851439829	3.405533784758696	0.5071843337501527	1.0949898511142614e-5	UP	1	Kidney
Kidney	cRNA_0206	chr17:51224555-51227631	JNC-JNC	ENSMUSG00000023923.11	protein_coding	Tbc1d5	UP	mmu-Tbc1d5_0002,mmu-Tbc1d5_0127	NA	MMU_CIRCpedia_21984	4	1.2140031170364856	5.050275991436123e-6	5.505313642072969	0.07440099773693504	0.3812470044605383	NS	1	Kidney
Kidney	cRNA_0215	chr17:74213005-74214740	JNC-JNC	ENSMUSG00000024066.10	protein_coding	Xdh	UP	mmu-Xdh_0001	NA	MMU_CIRCpedia_39091	3	1.5774448341025329	0.01582481734371143	3.179355632054244	0.5996593150928308	0.0020415809429554497	UP	1	Kidney
Kidney	cRNA_0222	chr17:80951561-80952274	JNC-JNC	ENSMUSG00000024242.16	protein_coding	Map4k3	UP	mmu-Map4k3_0022	NA	MMU_CIRCpedia_30563	3	1.3728705833925363	0.00686433949154507	3.5402975987655645	0.16310012693364825	1.774402291482828e-5	UP	1	Kidney
Kidney	cRNA_0223	chr17:81715496-81753022	JNC-JNC	ENSMUSG00000054640.16	protein_coding	Slc8a1	DOWN	mmu-Slc8a1_0016	NA	MMU_CIRCpedia_30810	4	-1.370452133389212	0.02913749684557877	-2.9697002739707568	-1.3230692359292007	2.7495073118205553e-21	DOWN	1	Kidney
Kidney	cRNA_0225	chr17:81955238-81957067	FULLEX	ENSMUSG00000054640.16	protein_coding	Slc8a1	DOWN	mmu-intergenic_000192,mmu-intergenic_023916	mm9_circ_014302	MMU_CIRCpedia_30902	3	-1.2109562791320283	2.4654136804566773e-36	-13.120794867376809	-1.3230692359292007	2.7495073118205553e-21	DOWN	1	Heart
Kidney	cRNA_0225	chr17:81955238-81957067	FULLEX	ENSMUSG00000054640.16	protein_coding	Slc8a1	DOWN	mmu-intergenic_000192,mmu-intergenic_023916	mm9_circ_014302	MMU_CIRCpedia_30902	3	-1.2109562791320283	2.4654136804566773e-36	-13.120794867376809	-1.3230692359292007	2.7495073118205553e-21	DOWN	1	Kidney
Kidney	cRNA_0231	chr16:11048374-11056963	JNC-JNC	ENSMUSG00000062203.16	protein_coding	Gspt1	UP	mmu-Gspt1_0009,mmu-Gspt1_0010	NA	MMU_CIRCpedia_3345,MMU_CIRCpedia_3346	4	2.239405471550632	0.00766816149325368	3.5582113646039977	-0.1328224897205393	0.11739228911797545	NS	1	Kidney
Kidney	cRNA_0234	chr16:13515197-13516939	JNC-JNC	ENSMUSG00000022684.16	protein_coding	Bfar	UP	mmu-Bfar_0002	mm9_circ_009604	MMU_CIRCpedia_8487	4	1.795744713579026	3.6708946783994535e-5	5.033747489450488	0.02101394546012547	0.8559887216792336	NS	5	Colon, Ileon, Kidney, Liver, Muscle
Kidney	cRNA_0236	chr16:16833762-16836339	JNC-JNC	ENSMUSG00000063358.18	protein_coding	Mapk1	UP	mmu-Mapk1_0006	NA	MMU_CIRCpedia_11792	4	0.9986812178550226	0.00844367638420966	3.4376332516244585	0.02649690365848574	0.6034011540534792	NS	1	Kidney
Kidney	cRNA_0257	chr16:94184771-94186282	JNC-JNC	ENSMUSG00000040785.20	protein_coding	Ttc3	UP	mmu-Ttc3_0030	NA	MMU_CIRCpedia_34777	3	1.1380090082518597	0.02162579759807266	3.082981909738093	-0.06803417710651904	0.5607983421231997	NS	1	Kidney
Kidney	cRNA_0262	chr15:4076947-4089478	JNC-JNC	ENSMUSG00000022186.15	protein_coding	Oxct1	UP	mmu-Oxct1_0001	mm9_circ_000453	MMU_CIRCpedia_19364	4	1.380834216577051	6.87582094440857e-7	5.878459481055305	-1.2433445829966976	3.5065336192943763e-28	DOWN	2	Heart, Kidney
Kidney	cRNA_0268	chr15:50685501-50710338	JNC-JNC	ENSMUSG00000038679.17	protein_coding	Trps1	DOWN	mmu-Trps1_0001	NA	MMU_CIRCpedia_21954	4	-1.0029858817742805	7.238906782089274e-4	-4.232414176280613	-0.6195643702755919	0.001017777917772486	DOWN	1	Kidney
Kidney	cRNA_0269	chr15:55072127-55081669	JNC-JNC	ENSMUSG00000022419.17	protein_coding	Deptor	UP	mmu-Deptor_0001	NA	MMU_CIRCpedia_23097	3	1.1862276510138945	0.01155174642925684	3.3020163747868754	-0.053703385662173864	0.6787209344413893	NS	1	Kidney
Kidney	cRNA_0271	chr15:57915620-57918478	FULLEX	ENSMUSG00000022361.15	protein_coding	Zhx1	UP	mmu-Zhx1_0001	NA	MMU_CIRCpedia_24066	4	1.3120225624872282	0.01119393478902455	3.5258682668906656	0.08450896465513404	0.06294375898711577	UP	2	Colon, Kidney
Kidney	cRNA_0273	chr15:72871821-72903492	JNC-JNC	ENSMUSG00000047921.19	protein_coding	Trappc9	UP	mmu-Trappc9_0019	NA	MMU_CIRCpedia_28258	4	1.082778929208147	6.833574646805093e-4	4.251725754527455	-0.49943906199046445	0.0011046703062925383	DOWN	1	Kidney
Kidney	cRNA_0290	chr14:8456108-8456690	JNC-JNC	ENSMUSG00000021738.6	protein_coding	Atxn7	UP	mmu-Atxn7_0001	NA	MMU_CIRCpedia_8902	4	0.8765837524078737	0.03387715096937734	2.7823788806063945	0.21670569848129034	0.02777755346832771	UP	2	Heart, Kidney
Kidney	cRNA_0300	chr14:34413639-34417062	JNC-JNC	ENSMUSG00000041408.19	protein_coding	Wapl	UP	mmu-Wapal_0027	mm9_circ_002816	MMU_CIRCpedia_17430	4	0.7709805588859425	6.183935100598943e-5	4.86545291715405	0.17797717596576726	0.006090435344726114	UP	3	Colon, Kidney, Liver
Kidney	cRNA_0309	chr14:56986292-57009463	JNC-JNC	ENSMUSG00000021938.13	protein_coding	Pspc1	UP	mmu-Pspc1_0010	mm9_circ_010446	MMU_CIRCpedia_23622	3	0.7049083754782034	0.04670759104229537	2.6822106927415734	0.6991606987520547	2.202963247213843e-11	UP	1	Kidney
Kidney	cRNA_0311	chr14:57971335-57971875	FULLEX	ENSMUSG00000021959.17	protein_coding	Lats2	UP	mmu-Lats2_0001	NA	MMU_CIRCpedia_23936	4	1.3851555215935296	0.030385190067905882	2.913084383502648	-0.10296077243341382	0.4200316622222965	NS	2	Ileon, Kidney
Kidney	cRNA_0313	chr14:73499969-73506638	JNC-JNC	ENSMUSG00000022105.7	protein_coding	Rb1	UP	mmu-Rb1_0026	NA	MMU_CIRCpedia_28350	3	1.2427057065429823	0.01451786017304684	3.2460319757691485	0.3431465952441595	3.6864734425210315e-5	UP	1	Kidney
Kidney	cRNA_0320	chr14:120562206-120562824	FULLEX	ENSMUSG00000022139.18	protein_coding	Mbnl2	UP	mmu-Mbnl2_0008	NA	MMU_CIRCpedia_5057	4	1.7286744566714567	1.2019573074466334e-5	5.301880671837121	0.3195473984250069	5.919553412334201e-4	UP	4	Colon, Heart, Kidney, Muscle
Kidney	cRNA_0332	chr18:35717568-35717934	FULLEX	ENSMUSG00000037236.17	protein_coding	Matr3	UP	mmu-Matr3_0012	NA	MMU_CIRCpedia_17793	4	1.3200450983237937	0.00268061727660063	3.832886341605544	0.31955353031225303	1.4554224058387792e-6	UP	1	Kidney
Kidney	cRNA_0333	chr18:35743924-35746555	JNC-JNC	ENSMUSG00000037058.17	protein_coding	Paip2	UP	mmu-Paip2_0001	mm9_circ_015464	MMU_CIRCpedia_17804	4	0.8509171119297848	0.02018738226097232	3.067062557568504	0.21196262940573463	3.312241353293856e-4	UP	1	Kidney
Kidney	cRNA_0336	chr18:39230683-39244953	JNC-JNC	ENSMUSG00000036452.19	protein_coding	Arhgap26	UP	mmu-Arhgap26_0012	mm9_circ_018468	MMU_CIRCpedia_19041	4	1.222744820287625	0.00145194744039149	4.0293884948033085	-0.4187481332124093	9.360008597187096e-5	DOWN	2	Ileon, Kidney
Kidney	cRNA_0356	chr19:29731000-29732417	FULLEX	ENSMUSG00000046138.16	protein_coding	9930021J03Rik	UP	mmu-9930021J03Rik_0010	NA	MMU_CIRCpedia_15577	4	1.1370468995375504	0.02199191080607418	3.059434361803946	0.2884544254877736	4.468182888863195e-4	UP	2	Colon, Kidney
Kidney	cRNA_0363	chr19:43798910-43803253	JNC-JNC	ENSMUSG00000025194.6	protein_coding	Abcc2	UP	mmu-Abcc2_0001	NA	MMU_CIRCpedia_39335	4	1.2204508286389346	0.00768504527635331	3.510599028483506	0.4725912873614344	0.008260331901931806	UP	2	Ileon, Kidney
Kidney	cRNA_0374	chr19:57740062-57766377	JNC-JNC	ENSMUSG00000054843.10	protein_coding	Atrnl1	UP	mmu-Atrnl1_0023,mmu-Atrnl1_0152	mm9_circ_018381	MMU_CIRCpedia_23942	3	0.9588792627537028	0.0305123844079318	2.9340319405668134	-0.2645017979360512	0.042122889964183834	DOWN	1	Kidney
Kidney	cRNA_0375	chr19:57740062-57785935	JNC-JNC	ENSMUSG00000054843.10	protein_coding	Atrnl1	UP	mmu-Atrnl1_0022,mmu-Atrnl1_0147	mm9_circ_006555	MMU_CIRCpedia_23943	3	0.9039186022969684	0.041206167693505	2.738459704779889	-0.2645017979360512	0.042122889964183834	DOWN	1	Kidney
Kidney	cRNA_0377	chr7:14312661-14343264	JNC-JNC	ENSMUSG00000121301.1	lncRNA	Nlrp5-ps	DOWN	mmu-Nlrp5-ps_0001,mmu-Nlrp5-ps_0043	NA	MMU_CIRCpedia_9614	4	-1.2100096236045994	1.707907708155578e-4	-4.626790509917277	-1.1820023640938782	1.038016591349558e-5	DOWN	3	Heart, Kidney, Muscle
Kidney	cRNA_0382	chr7:46499602-46500482	JNC-JNC	ENSMUSG00000063229.16	protein_coding	Ldha	UP	mmu-Ldha_0003	NA	MMU_CIRCpedia_20984	4	1.9204359307072585	0.00996232085787132	3.4765710051620826	-0.7049579758415452	4.2178623254640757e-7	DOWN	1	Kidney
Kidney	cRNA_0393	chr7:81543547-81555384	JNC-JNC	ENSMUSG00000025104.14	protein_coding	Hdgfl3	UP	mmu-Hdgfrp3_0002	mm9_circ_002658	MMU_CIRCpedia_30959	3	0.8475174031328281	0.02660614533842078	2.956321372863101	0.6774691614530635	2.5771289919572793e-11	UP	1	Kidney
Kidney	cRNA_0398	chr7:97310020-97313973	JNC-JNC	ENSMUSG00000035623.15	protein_coding	Rsf1	UP	mmu-Rsf1_0003,mmu-Rsf1_0036	mm9_circ_014201	MMU_CIRCpedia_35603	4	1.1894506520890582	3.587580868530845e-4	4.43010303305322	0.3800787875643314	0.002089960846082382	UP	3	Colon, Kidney, Liver
Kidney	cRNA_0402	chr7:99584369-99604747	JNC-JNC	ENSMUSG00000058761.6	protein_coding	Rnf169	UP	mmu-Rnf169_0002,mmu-Rnf169_0024	mm9_circ_015248	MMU_CIRCpedia_36209	5	0.8329044294684969	4.4967358157062726e-4	4.364585115403126	0.42372870777893445	0.022257849390631718	UP	1	Kidney
Kidney	cRNA_0405	chr7:115959231-115967424	JNC-JNC	ENSMUSG00000030660.10	protein_coding	Pik3c2a	UP	mmu-Pik3c2a_0007	NA	MMU_CIRCpedia_4050	3	0.9538525595152366	5.4897511362271584e-5	4.947308019265675	0.1694821199899214	0.0018179020515006231	UP	1	Kidney
Kidney	cRNA_0410	chr7:120651310-120656622	JNC-JNC	ENSMUSG00000030876.8	protein_coding	Mettl9	UP	mmu-Mettl9_0005	mm9_circ_008117	MMU_CIRCpedia_5314	4	1.312977194499863	3.76320165925362e-8	7.389366060844901	0.3447485541479473	3.786934633684687e-9	UP	3	Colon, Kidney, Muscle
Kidney	cRNA_0432	chr6:31426431-31436002	JNC-JNC	ENSMUSG00000025609.16	protein_coding	Mkln1	UP	mmu-Mkln1_0038	NA	MMU_CIRCpedia_16143	3	1.047246142048571	0.0319211484963318	2.9060230952560153	-0.002911719339816707	0.9564597414213712	NS	1	Kidney
Kidney	cRNA_0434	chr6:35054916-35057161	JNC-JNC	ENSMUSG00000038784.14	protein_coding	Cnot4	UP	mmu-Cnot4_0013	NA	MMU_CIRCpedia_17600	3	0.6140174219928821	0.00836858548329703	3.4897989844536523	0.3131728339475211	6.327582420525554e-5	UP	1	Kidney
Kidney	cRNA_0452	chr6:65846165-65878843	JNC-JNC	ENSMUSG00000029913.15	protein_coding	Prdm5	UP	mmu-Prdm5_0014	mm9_circ_017142	MMU_CIRCpedia_26346	3	1.8087600712222984	0.00228424996965478	3.87654819902991	1.434902066905637	8.376029432784208e-8	UP	1	Kidney
Kidney	cRNA_0470	chr6:134518615-134519008	FULLEX	ENSMUSG00000030201.16	protein_coding	Lrp6	UP	mmu-Lrp6_0008	NA	MMU_CIRCpedia_8121	4	1.0067553420102886	0.02226548449883386	3.047270137118536	0.033632011512251106	0.7967607407838818	NS	1	Kidney
Kidney	cRNA_0480	chr5:21124523-21125160	FULLEX	ENSMUSG00000039968.10	protein_coding	Rsbn1l	UP	mmu-Rsbn1l_0002	NA	MMU_CIRCpedia_13094	4	1.2874674273045814	0.00362463657011235	3.727789185981043	0.28719122301292693	0.0018300135022189501	UP	1	Kidney
Kidney	cRNA_0482	chr5:25552359-25558406	JNC-JNC	ENSMUSG00000038056.16	protein_coding	Kmt2c	UP	mmu-Kmt2c_0018	NA	MMU_CIRCpedia_14487	4	1.2099619056115225	0.00454442656409113	3.875696546988057	0.11608798794195563	0.3083106847630169	NS	2	Heart, Kidney
Kidney	cRNA_0490	chr5:32977210-32993032	JNC-JNC	ENSMUSG00000054280.15	protein_coding	Prr14l	DOWN	mmu-Prr14l_0004	mm9_circ_006147	MMU_CIRCpedia_16668	3	-0.46702223000877136	0.01064786648195519	-3.3692443931513134	-0.18105621830593657	0.2043072374900215	NS	1	Kidney
Kidney	cRNA_0492	chr5:36676617-36682392	JNC-JNC	ENSMUSG00000029192.18	protein_coding	Tbc1d14	UP	mmu-Tbc1d14_0001	mm9_circ_004797	MMU_CIRCpedia_18119	3	0.42322611898911033	0.04444089827633668	2.7085481665720437	-0.2656642603033344	0.14728659096574429	NS	1	Kidney
Kidney	cRNA_0500	chr5:65723332-65751891	JNC-JNC	ENSMUSG00000029203.17	protein_coding	Ube2k	UP	mmu-Ube2k_0001	mm9_circ_002457	MMU_CIRCpedia_26200	4	0.6561423134485274	0.00420214728792731	3.707341756650156	0.24358919766983023	0.03606274241675547	UP	1	Kidney
Kidney	cRNA_0511	chr5:89232501-89327703	JNC-JNC	ENSMUSG00000060961.17	protein_coding	Slc4a4	UP	mmu-Slc4a4_0047	NA	MMU_CIRCpedia_225302	3	0.6050198049945104	0.03161359471516603	2.8765135734103735	0.18242285546057557	0.21848562301034016	NS	1	Kidney
Kidney	cRNA_0512	chr5:90446399-90451924	JNC-JNC	ENSMUSG00000055204.16	protein_coding	Ankrd17	UP	mmu-Ankrd17_0024	NA	MMU_CIRCpedia_33732	4	2.41418833103238	4.837155115992874e-4	4.351897297952223	0.27236209420367513	0.04575521855004181	UP	1	Kidney
Kidney	cRNA_0522	chr5:106038984-106044469	JNC-JNC	ENSMUSG00000029290.13	protein_coding	Zfp326	UP	mmu-Zfp326_0007	NA	MMU_CIRCpedia_1633	3	1.4563901071102705	0.01976795662842864	3.0918568007878044	0.578520965024873	5.252424725793142e-4	UP	1	Kidney
Kidney	cRNA_0523	chr5:106782697-106786501	JNC-JNC	ENSMUSG00000049606.17	protein_coding	Zfp644	UP	mmu-Zfp644_0013	mm9_circ_014393	MMU_CIRCpedia_1797	4	0.6087802838871842	0.00841068547276825	3.455472149125584	0.43175660610050143	1.946734479926114e-12	UP	2	Kidney, Liver
Kidney	cRNA_0524	chr5:107912542-107947126	JNC-JNC	ENSMUSG00000011831.17	protein_coding	Evi5	UP	mmu-Evi5_0011	NA	MMU_CIRCpedia_2170	3	0.8728381596306153	0.03039034811538796	2.893163632586107	0.27866207495192397	4.700765583664537e-6	UP	1	Kidney
Kidney	cRNA_0525	chr5:107936065-107947126	JNC-JNC	ENSMUSG00000011831.17	protein_coding	Evi5	UP	mmu-Evi5_0010	mm9_circ_012163	MMU_CIRCpedia_2181	4	0.857200906576357	0.00157791542978819	4.003613214701041	0.27866207495192397	4.700765583664537e-6	UP	1	Kidney
Kidney	cRNA_0533	chr5:121910730-121916168	JNC-JNC	ENSMUSG00000042605.17	protein_coding	Atxn2	UP	mmu-Atxn2_0004	mm9_circ_016398	MMU_CIRCpedia_5594	4	1.4265371644352938	0.00429853989993581	3.699040714570505	-0.09718472710119935	0.6506033019653003	NS	1	Kidney
Kidney	cRNA_0538	chr5:135150360-135152871	JNC-JNC	ENSMUSG00000005373.14	protein_coding	Mlxipl	DOWN	mmu-Mlxipl_0001	NA	MMU_CIRCpedia_8211	3	-0.6677718205215716	0.00132999002109022	-4.04516965821641	-0.12390096125968258	0.44363461927639436	NS	2	Kidney, Liver
Kidney	cRNA_0574	chr4:84209930-84211899	FULLEX	ENSMUSG00000028487.19	protein_coding	Bnc2	UP	mmu-Bnc2_0004	mm9_circ_017382	MMU_CIRCpedia_31591	4	0.9242860513738874	0.00891653012693954	3.4299021716344757	0.06854728848115321	0.6461948366719411	NS	1	Kidney
Kidney	cRNA_0576	chr4:98344367-98357841	JNC-JNC	ENSMUSG00000061859.18	protein_coding	Patj	DOWN	mmu-Inadl_0015	NA	MMU_CIRCpedia_35796	3	-0.9676436069117148	0.03168952744169506	-2.872333215828999	-0.40513248275595337	0.02431596719609441	DOWN	1	Kidney
