Database	pathway	pval	padj	foldEnrichment	overlap	size	overlapGenes
ORA_M5	GOBP_ZYMOGEN_ACTIVATION	0.23989649325208395	1	3.662650602409639	1	45	Bak1
ORA_M5	GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	0.23989649325208395	1	3.662650602409639	1	45	Ndst1
ORA_M5	GOMF_COPPER_ION_BINDING	0.23989649325208395	1	3.662650602409639	1	45	Loxl4
ORA_M5	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.24212749865926683	1	2.126700349786242	2	155	Cldn1, Kdm5b
ORA_M5	GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.24296301829733258	1	1.316214280369036	9	1127	Akap13, Dusp22, Efna5, Fermt2, Itgb1, Lpl, Ndst1, Taf7, Tcf4
ORA_M5	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.24437445526584547	1	2.11306765523633	2	156	Ccn4, Efna5
ORA_M5	GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	0.24437445526584547	1	2.11306765523633	2	156	Dgkd, Itgb1
ORA_M5	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.24437445526584547	1	2.11306765523633	2	156	Bak1, Itgb1
ORA_M5	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.24452345262576014	1	3.583027763226821	1	46	Itgb1
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.24452345262576014	1	3.583027763226821	1	46	Hbp1
ORA_M5	GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.24452345262576014	1	3.583027763226821	1	46	Bak1
ORA_M5	GOBP_SPINDLE_LOCALIZATION	0.24452345262576014	1	3.583027763226821	1	46	Itgb1
ORA_M5	GOBP_SYNAPSE_ASSEMBLY	0.2466223637274138	1	2.099608625585143	2	157	Efna5, Ptprd
ORA_M5	GOMF_ACTIN_FILAMENT_BINDING	0.2466223637274138	1	2.099608625585143	2	157	Fermt2, Nebl
ORA_M5	GOBP_OSSIFICATION	0.24785818523405884	1	1.7410487018496519	3	284	Ccn4, Fermt2, P3h1
ORA_M5	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.24785818523405884	1	1.7410487018496519	3	284	Cldn1, Kdm5b, Stk4
ORA_M5	GOBP_BLOOD_VESSEL_REMODELING	0.2491225837268355	1	3.5067931299666752	1	47	Bak1
ORA_M5	GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.2491225837268355	1	3.5067931299666752	1	47	Itgb1
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.2491225837268355	1	3.5067931299666752	1	47	Lpl
ORA_M5	GOBP_PHAGOCYTOSIS_ENGULFMENT	0.2491225837268355	1	3.5067931299666752	1	47	Timd2
ORA_M5	GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.2491225837268355	1	3.5067931299666752	1	47	Itgb1
ORA_M5	GOBP_PROTEIN_MONOUBIQUITINATION	0.2491225837268355	1	3.5067931299666752	1	47	Trim37
ORA_M5	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	0.2491225837268355	1	3.5067931299666752	1	47	Ndst1
ORA_M5	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	0.2491225837268355	1	3.5067931299666752	1	47	Tubb2a
ORA_M5	GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY	0.2491225837268355	1	3.5067931299666752	1	47	Kcnk10
ORA_M5	GOBP_MONOATOMIC_ION_HOMEOSTASIS	0.25091178072581966	1	1.5697074010327023	4	420	Abcb6, Bak1, Slc30a3, Spns1
ORA_M5	GOBP_IMPORT_INTO_NUCLEUS	0.251120665252045	1	2.0731984541941353	2	159	Cdkn1a, Stk4
ORA_M5	GOBP_LIPID_HOMEOSTASIS	0.25337087549108744	1	2.060240963855422	2	160	Angptl4, Lpl
ORA_M5	GOBP_AMYLOID_BETA_METABOLIC_PROCESS	0.25369405189603333	1	3.433734939759036	1	48	Bace1
ORA_M5	GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	0.25369405189603333	1	3.433734939759036	1	48	Ndst1
ORA_M5	GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	0.25369405189603333	1	3.433734939759036	1	48	Cldn1
ORA_M5	GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	0.25369405189603333	1	3.433734939759036	1	48	Cdkn1a
ORA_M5	GOBP_MRNA_TRANSCRIPTION	0.25369405189603333	1	3.433734939759036	1	48	Taf7
ORA_M5	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	0.25369405189603333	1	3.433734939759036	1	48	Atad2b
ORA_M5	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.25369405189603333	1	3.433734939759036	1	48	Dgkd
ORA_M5	GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	0.25369405189603333	1	3.433734939759036	1	48	Itgb1
ORA_M5	GOBP_TETRAPYRROLE_METABOLIC_PROCESS	0.25369405189603333	1	3.433734939759036	1	48	Abcb6
ORA_M5	GOBP_TISSUE_REGENERATION	0.25369405189603333	1	3.433734939759036	1	48	Cdkn1a
ORA_M5	GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	0.25369405189603333	1	3.433734939759036	1	48	Emp2
ORA_M5	GOCC_INTERCALATED_DISC	0.25369405189603333	1	3.433734939759036	1	48	Itgb1
ORA_M5	GOCC_MALE_GERM_CELL_NUCLEUS	0.25369405189603333	1	3.433734939759036	1	48	Taf7
ORA_M5	GOMF_PHOSPHATIDYLSERINE_BINDING	0.25369405189603333	1	3.433734939759036	1	48	Timd2
ORA_M5	GOBP_REGULATION_OF_PROTEIN_STABILITY	0.2543752540053212	1	1.716867469879518	3	288	P3h1, Stk4, Trim37
ORA_M5	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	0.25490133395238573	1	1.5585747244296335	4	423	Cdkn1a, Ing4, Mbtd1, Taf7
ORA_M5	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.2558677600613969	1	1.2572899085941547	11	1442	Cdkn1a, Dgkd, Efna5, Erp29, Itgb1, Nasp, P3h1, Slc16a1, Stk4, Trim37, Unc13b
ORA_M5	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	0.2562342522645241	1	1.5548988406456012	4	424	Akap13, Efna5, Lpl, Taf7
ORA_M5	GOBP_ACIDIC_AMINO_ACID_TRANSPORT	0.2582380215037673	1	3.3636587164986476	1	49	Itgb1
ORA_M5	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.2582380215037673	1	3.3636587164986476	1	49	Stk4
ORA_M5	GOMF_3_5_EXONUCLEASE_ACTIVITY	0.2582380215037673	1	3.3636587164986476	1	49	Pan2
ORA_M5	GOMF_AMYLOID_BETA_BINDING	0.2582380215037673	1	3.3636587164986476	1	49	Bace1
ORA_M5	GOMF_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY	0.2582380215037673	1	3.3636587164986476	1	49	Ing4
ORA_M5	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.26091784709240984	1	1.6933487374154148	3	292	Cdkn1a, Fermt2, Stk4
ORA_M5	GOBP_EMBRYONIC_MORPHOGENESIS	0.2615806925854522	1	1.5403670757797545	4	428	Col5a2, Ndst1, Nsd1, Stk4
ORA_M5	GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	0.2623766955181053	1	2.009991184249192	2	164	Cdkn1a, Fem1b
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.2627546559557654	1	3.296385542168675	1	50	Dusp22
ORA_M5	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	0.2627546559557654	1	3.296385542168675	1	50	Lpl
ORA_M5	GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.2627546559557654	1	3.296385542168675	1	50	Dusp22
ORA_M5	GOBP_VISUAL_BEHAVIOR	0.2627546559557654	1	3.296385542168675	1	50	Itgb1
ORA_M5	GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.2627546559557654	1	3.296385542168675	1	50	Slc16a2
ORA_M5	GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.2627546559557654	1	3.296385542168675	1	50	Kcnk10
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	0.2627556850248952	1	1.2668660807719734	10	1301	Bace1, Bak1, Dgkd, Dtx4, Dusp22, Itgb1, Lpl, Maz, Ptprd, Stk4
ORA_M5	GOBP_EPITHELIUM_DEVELOPMENT	0.263101253617221	1	1.3462484711307305	7	857	Cdkn1a, Cldn1, Fem1b, Fermt2, Kdm5b, Lamc1, Stk4
ORA_M5	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.2642624752937498	1	1.5332025777528722	4	430	Efna5, Itgb1, Lamc1, Ptprd
ORA_M5	GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.26462895900062056	1	1.9978094194961666	2	165	Bak1, Kcnk10
ORA_M5	GOMF_KINASE_ACTIVITY	0.2664766535899927	1	1.440727946752043	5	572	Cdkl2, Cdkn1a, Dgkd, Epha1, Stk4
ORA_M5	GOBP_RESPONSE_TO_CARBOHYDRATE	0.2668813749061535	1	1.9857744229931775	2	166	Efna5, Unc13b
ORA_M5	GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.26724411769866097	1	3.2317505315379167	1	51	Bace1
ORA_M5	GOBP_CELLULAR_PIGMENTATION	0.26724411769866097	1	3.2317505315379167	1	51	Abcb6
ORA_M5	GOBP_CELL_FATE_SPECIFICATION	0.26724411769866097	1	3.2317505315379167	1	51	Itgb1
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	0.26724411769866097	1	3.2317505315379167	1	51	Hbp1
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.26724411769866097	1	3.2317505315379167	1	51	Cdkn1a
ORA_M5	GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.26724411769866097	1	3.2317505315379167	1	51	Hbp1
ORA_M5	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	0.26724411769866097	1	3.2317505315379167	1	51	Ccn4
ORA_M5	GOBP_REGULATION_OF_CENTROSOME_CYCLE	0.26724411769866097	1	3.2317505315379167	1	51	Trim37
ORA_M5	GOBP_REGULATION_OF_LIPID_STORAGE	0.26724411769866097	1	3.2317505315379167	1	51	Lpl
ORA_M5	GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	0.26724411769866097	1	3.2317505315379167	1	51	Cdkn1a
ORA_M5	GOCC_NUCLEOSOME	0.26724411769866097	1	3.2317505315379167	1	51	Mbtd1
ORA_M5	GOMF_COLLAGEN_BINDING	0.26724411769866097	1	3.2317505315379167	1	51	Itgb1
ORA_M5	GOBP_CIRCADIAN_RHYTHM	0.271386330037785	1	1.962134251290878	2	168	Kdm5b, Spsb4
ORA_M5	GOBP_INSULIN_SECRETION	0.271386330037785	1	1.962134251290878	2	168	Efna5, Slc16a1
ORA_M5	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	0.2717065682255535	1	3.169601482854495	1	52	Ndst1
ORA_M5	GOBP_MICROTUBULE_BUNDLE_FORMATION	0.2717065682255535	1	3.169601482854495	1	52	Ccser2
ORA_M5	GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	0.2717065682255535	1	3.169601482854495	1	52	Ccn4
ORA_M5	GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	0.2717065682255535	1	3.169601482854495	1	52	Garre1
ORA_M5	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.2717065682255535	1	3.169601482854495	1	52	Dusp22
ORA_M5	GOBP_REGULATION_OF_B_CELL_PROLIFERATION	0.2717065682255535	1	3.169601482854495	1	52	Cdkn1a
ORA_M5	GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	0.2717065682255535	1	3.169601482854495	1	52	Cdkn1a
ORA_M5	GOBP_T_CELL_APOPTOTIC_PROCESS	0.2717065682255535	1	3.169601482854495	1	52	Bak1
ORA_M5	GOCC_COLLAGEN_TRIMER	0.2717065682255535	1	3.169601482854495	1	52	Col5a2
ORA_M5	GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	0.2717065682255535	1	3.169601482854495	1	52	Pan2
ORA_M5	GOMF_PROTEIN_KINASE_C_BINDING	0.2717065682255535	1	3.169601482854495	1	52	Tdg
ORA_M5	GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	0.2717065682255535	1	3.169601482854495	1	52	Epha1
ORA_M5	MP_INCREASED_B_CELL_DERIVED_LYMPHOMA_INCIDENCE	0.2717065682255535	1	3.169601482854495	1	52	Cdkn1a
ORA_M5	GOCC_MICROTUBULE_CYTOSKELETON	0.27205590940959756	1	1.30034932629928	8	1014	Ccdc28b, Ccser2, Cdkl2, Dtx4, Serinc5, Slc16a1, Sppl2b, Tubb2a
ORA_M5	GOCC_SYNAPSE	0.27212012178124806	1	1.2754716199276903	9	1163	Bace1, Efna5, Itgb1, Lamc1, Ptprd, Purg, Slc16a1, Slc30a3, Unc13b
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.2725050102133852	1	1.3715889911936232	6	721	Bak1, Cdkn1a, Dusp22, Epha1, P3h1, Taf7
ORA_M5	GOBP_MAPK_CASCADE	0.2734722421171701	1	1.4257722933255512	5	578	Dusp22, Erp29, Fermt2, Ndst1, Stk4
ORA_M5	GOBP_PROTEIN_AUTOPHOSPHORYLATION	0.27363870474609375	1	1.9505239894489201	2	169	Epha1, Stk4
ORA_M5	GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	0.27363870474609375	1	1.9505239894489201	2	169	Efna5, Slc16a1
ORA_M5	GOBP_RESPONSE_TO_STARVATION	0.27363870474609375	1	1.9505239894489201	2	169	Angptl4, Cdkn1a
ORA_M5	GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.27363870474609375	1	1.9505239894489201	2	169	Slc16a1, Slc16a2
ORA_M5	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.27369078163056937	1	1.5086432687270825	4	437	Cdkn1a, Itgb1, Nasp, Stk4
ORA_M5	GOCC_MYELIN_SHEATH	0.275890902824647	1	1.93905031892275	2	170	Itgb1, Serinc5
ORA_M5	GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	0.27614216808153214	1	3.1097976812912025	1	53	Cyp2j5
ORA_M5	GOBP_NERVE_DEVELOPMENT	0.27614216808153214	1	3.1097976812912025	1	53	Unc13b
ORA_M5	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.27614216808153214	1	3.1097976812912025	1	53	Pan2
ORA_M5	GOBP_PIGMENT_METABOLIC_PROCESS	0.27614216808153214	1	3.1097976812912025	1	53	Abcb6
ORA_M5	GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	0.27614216808153214	1	3.1097976812912025	1	53	Ndst1
ORA_M5	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.27614216808153214	1	3.1097976812912025	1	53	Tet3
ORA_M5	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	0.27614216808153214	1	3.1097976812912025	1	53	Lamc1
ORA_M5	GOMF_EXTRACELLULAR_MATRIX_BINDING	0.27614216808153214	1	3.1097976812912025	1	53	Itgb1
ORA_M5	GOMF_HISTONE_METHYLTRANSFERASE_ACTIVITY	0.27614216808153214	1	3.1097976812912025	1	53	Nsd1
ORA_M5	GOMF_PROTEIN_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	0.27614216808153214	1	3.1097976812912025	1	53	Nsd1
ORA_M5	GOMF_SYNTAXIN_BINDING	0.27614216808153214	1	3.1097976812912025	1	53	Unc13b
ORA_M5	GOBP_CELL_CELL_ADHESION	0.2769855863390596	1	1.418410302137984	5	581	Cldn1, Dusp22, Efna5, Itgb1, Ptprd
ORA_M5	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.2790216249472213	1	1.6318740307765716	3	303	Bak1, Hbp1, Itgb1
ORA_M5	GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.2803944506803291	1	1.91650322219109	2	172	Itgb1, P3h1
ORA_M5	GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	0.2805510768691766	1	3.0522088353413657	1	54	Emp2
ORA_M5	GOBP_ENDODERM_DEVELOPMENT	0.2805510768691766	1	3.0522088353413657	1	54	Col5a2
ORA_M5	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	0.2805510768691766	1	3.0522088353413657	1	54	Lpl
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.2805510768691766	1	3.0522088353413657	1	54	Itgb1
ORA_M5	GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	0.2805510768691766	1	3.0522088353413657	1	54	Lpl
ORA_M5	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	0.2805510768691766	1	3.0522088353413657	1	54	Lpl
ORA_M5	GOBP_POSTSYNAPSE_ASSEMBLY	0.2805510768691766	1	3.0522088353413657	1	54	Ptprd
ORA_M5	GOBP_PROTEIN_ACETYLATION	0.2805510768691766	1	3.0522088353413657	1	54	Ing4
ORA_M5	GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.2805510768691766	1	3.0522088353413657	1	54	Cdkn1a
ORA_M5	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	0.2805510768691766	1	3.0522088353413657	1	54	Bak1
ORA_M5	GOBP_REGULATION_OF_VASOCONSTRICTION	0.2805510768691766	1	3.0522088353413657	1	54	Itgb1
ORA_M5	GOMF_PROTEIN_KINASE_ACTIVITY	0.28182017984683183	1	1.4882101770513205	4	443	Cdkl2, Cdkn1a, Epha1, Stk4
ORA_M5	GOBP_NUCLEAR_TRANSPORT	0.28398273840976856	1	1.6158752657689581	3	306	Akap13, Cdkn1a, Stk4
ORA_M5	GOBP_CELLULAR_EXTRAVASATION	0.28493345325401864	1	2.99671412924425	1	55	Itgb1
ORA_M5	GOBP_DETECTION_OF_EXTERNAL_STIMULUS	0.28493345325401864	1	2.99671412924425	1	55	Bace1
ORA_M5	GOBP_MAST_CELL_ACTIVATION	0.28493345325401864	1	2.99671412924425	1	55	Timd2
ORA_M5	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	0.28493345325401864	1	2.99671412924425	1	55	Fermt2
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0.28493345325401864	1	2.99671412924425	1	55	Itgb1
ORA_M5	GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	0.28493345325401864	1	2.99671412924425	1	55	Cldn1
ORA_M5	GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS	0.28493345325401864	1	2.99671412924425	1	55	Ptprd
ORA_M5	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	0.28493345325401864	1	2.99671412924425	1	55	Itgb1
ORA_M5	GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	0.28493345325401864	1	2.99671412924425	1	55	Tet3
ORA_M5	GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	0.28493345325401864	1	2.99671412924425	1	55	Itgb1
ORA_M5	GOBP_CELL_MORPHOGENESIS	0.28616169699656213	1	1.3472965431207116	6	734	Efna5, Fermt2, Itgb1, Lamc1, Ptprd, Stk4
ORA_M5	GOMF_OXIDOREDUCTASE_ACTIVITY	0.2887660445493149	1	1.3944101278209282	5	591	Cyp2j5, Kdm5b, Loxl4, P3h1, Tet3
ORA_M5	GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	0.2892894549699758	1	2.9432013769363166	1	56	Bak1
ORA_M5	GOCC_EUCHROMATIN	0.2892894549699758	1	2.9432013769363166	1	56	Dnmt3a
ORA_M5	GOCC_EXCITATORY_SYNAPSE	0.2892894549699758	1	2.9432013769363166	1	56	Itgb1
ORA_M5	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	0.2892894549699758	1	2.9432013769363166	1	56	Cyp2j5
ORA_M5	GOBP_SENSORY_ORGAN_MORPHOGENESIS	0.2893959771407022	1	1.8729463307776562	2	176	Bak1, Col5a2
ORA_M5	GOBP_EPITHELIAL_CELL_DEVELOPMENT	0.2916447559869698	1	1.8623647130896468	2	177	Cldn1, Fem1b
ORA_M5	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	0.2936192388247537	1	2.891566265060241	1	57	Kdm5b
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	0.2936192388247537	1	2.891566265060241	1	57	Erp29
ORA_M5	GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	0.2936192388247537	1	2.891566265060241	1	57	Dgkd
ORA_M5	GOMF_MYOSIN_PHOSPHATASE_ACTIVITY	0.2936192388247537	1	2.891566265060241	1	57	Dusp22
ORA_M5	GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	0.2936192388247537	1	2.891566265060241	1	57	Tarbp1
ORA_M5	GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.29392893056848446	1	1.5848007414272474	3	312	Akap13, Epha1, Fermt2
ORA_M5	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	0.2979229607052166	1	2.841711674283341	1	58	Emp2
ORA_M5	GOBP_ADIPOSE_TISSUE_DEVELOPMENT	0.2979229607052166	1	2.841711674283341	1	58	Lpl
ORA_M5	GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	0.2979229607052166	1	2.841711674283341	1	58	Abcb6
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.2979229607052166	1	2.841711674283341	1	58	Cdkn1a
ORA_M5	GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.2979229607052166	1	2.841711674283341	1	58	Bak1
ORA_M5	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	0.29838606857407746	1	1.8313253012048194	2	180	Emp2, Fermt2
ORA_M5	GOMF_ACTIN_BINDING	0.29891210341777213	1	1.5697074010327023	3	315	Fermt2, Itgb1, Nebl
ORA_M5	GOBP_RESPONSE_TO_RADIATION	0.30057442238938037	1	1.5647399725484215	3	316	Bak1, Cdkn1a, Itgb1
ORA_M5	GOBP_L_AMINO_ACID_TRANSPORT	0.3022007755827285	1	2.79354706963447	1	59	Itgb1
ORA_M5	GOBP_NEUROBLAST_PROLIFERATION	0.3022007755827285	1	2.79354706963447	1	59	Itgb1
ORA_M5	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.3022007755827285	1	2.79354706963447	1	59	Stk4
ORA_M5	GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	0.3022007755827285	1	2.79354706963447	1	59	Emp2
ORA_M5	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	0.3022007755827285	1	2.79354706963447	1	59	Unc13b
ORA_M5	GOCC_CILIARY_TRANSITION_ZONE	0.3022007755827285	1	2.79354706963447	1	59	D630045J12Rik
ORA_M5	GOMF_CARGO_RECEPTOR_ACTIVITY	0.3022007755827285	1	2.79354706963447	1	59	Timd2
ORA_M5	GOBP_PROTEIN_DEPHOSPHORYLATION	0.3028753768108208	1	1.8112008473454257	2	182	Dusp22, Ptprd
ORA_M5	GOBP_RESPONSE_TO_STEROID_HORMONE	0.3051183514138972	1	1.8013035749555601	2	183	Akap13, Taf7
ORA_M5	GOBP_AORTA_DEVELOPMENT	0.3064528375184622	1	2.7469879518072293	1	60	Ndst1
ORA_M5	GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	0.3064528375184622	1	2.7469879518072293	1	60	Unc13b
ORA_M5	GOBP_CORONARY_VASCULATURE_DEVELOPMENT	0.3064528375184622	1	2.7469879518072293	1	60	Ndst1
ORA_M5	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	0.3064528375184622	1	2.7469879518072293	1	60	Cdkn1a
ORA_M5	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	0.3064528375184622	1	2.7469879518072293	1	60	Ccn4
ORA_M5	GOCC_GERM_CELL_NUCLEUS	0.3064528375184622	1	2.7469879518072293	1	60	Taf7
ORA_M5	GOMF_SOLUTE_MONOATOMIC_CATION_SYMPORTER_ACTIVITY	0.3064528375184622	1	2.7469879518072293	1	60	Slc16a1
ORA_M5	GOBP_MEMBRANE_ORGANIZATION	0.31020466661953866	1	1.3531960353730192	5	609	Bak1, Emp2, Itgb1, Ptprd, Timd2
ORA_M5	GOBP_SYNAPTIC_SIGNALING	0.31055575108850714	1	1.4208558371416704	4	464	Bace1, Itgb1, Ptprd, Unc13b
ORA_M5	GOBP_GLYCEROLIPID_METABOLIC_PROCESS	0.3105591991374143	1	1.5355833270972086	3	322	Dgkd, Lpl, Serinc5
ORA_M5	GOBP_FIBROBLAST_MIGRATION	0.31067929966868024	1	2.70195536243334	1	61	Itgb1
ORA_M5	GOBP_NATURAL_KILLER_CELL_ACTIVATION	0.31067929966868024	1	2.70195536243334	1	61	Emp2
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	0.31067929966868024	1	2.70195536243334	1	61	Cdkn1a
ORA_M5	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	0.31067929966868024	1	2.70195536243334	1	61	Angptl4
ORA_M5	GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	0.31067929966868024	1	2.70195536243334	1	61	Taf7
ORA_M5	GOCC_ACROSOMAL_VESICLE	0.31067929966868024	1	2.70195536243334	1	61	Itgb1
ORA_M5	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	0.31183974247223833	1	1.7722502914885347	2	186	Efna5, Trim37
