pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MIR_25_3P	0.0018145340154355686	0.027913808989332132	0.45505986738722953	0.33790358472365345	1.5301946138424438	251	Dsc2, Itga5, Abhd13, Flvcr2, Prkar1a, Usp28, Grhl1, Dynlt3, Zeb2, Tcf21, Ric1, Ptprk, Kat2b, Avl9, Dmxl1, Wdfy3, Gid4, Atp7a, Daam1, Mast4, Ddx3x, Lmbr1l, Rassf3, Cic, Cpeb4, Ddx3y, Ptar1, Slx4, Myo1b, Atxn3, Mapk8, Peak1, Wrnip1, Paxbp1, Pkdcc, Itga8, Golga7, Gpc6, Fbxw7, Fancm, Evi5, Xylt2, Pip5k1c, Cpeb2, Trak2, Ago3, Fnip1, Prrc2b, Dkk3, D16Ertd472e, Arid1b, Itpr1, Snx13, Tgif1, Itga6, Sh3pxd2a, Otud4, Fry, Atrx, Ube2z, Col1a2, Rev3l, Fli1, Baz2b, Cep41, Luzp1, Cdk16, Rsbn1, Fbn1, Plekhm1, Ssbp2, Kmt5b, Adam19, Bltp1, B230219D22Rik, Dnaaf9, Hnf1b, Zfp521, Adamtsl1, P3h3, Nsd3, Trio, Pcgf3, Cyp2d22, Nol4l, Ddhd1, Ddc
MIR_290B_5P	6.088415403876832e-4	0.012456897916332	0.47727081536286214	0.29926937306471085	1.4474523206168486	498	Tet3, App, Cbx6, Plxna2, Prkca, Dusp22, Ppp1r9a, Pgm2l1, Ranbp3l, Sox9, Eri1, Poglut2, Kdm7a, Ctdspl2, Creb1, Tnrc18, Zmpste24, Chmp1b2, Ssh2, Plcb1, Cxadr, Vps13b, Tmod3, Clock, Msi2, Palb2, Nsd2, Leprotl1, Atp11a, Dmxl1, Ppig, Sh3rf1, Rnft1, Uck2, Ube3a, Jmy, Rbpms, Mapk4, Smg1, Trim33, Rora, Atf2, Mapk8, Mob1b, Cask, Kat6a, Mcl1, Klhl12, Socs4, Fam171b, Zfp24, Larp4, Epha7, Zfp503, Agps, Rmnd5a, Stxbp5, Zfp236, Spint2, Shprh, Slc40a1, Ptprs, Srcap, Map3k2, Lin9, Ago3, Agpat5, Pcnx, Qki, Mex3b, Cnot6, Heatr3, Dock1, Zbtb37, Naa40, Rbm41, Mdfic, D16Ertd472e, Ptbp3, Prkx, Depdc7, Itpr1, Rbms3, Acsl4, Kif5b, Zfp369, Plxna1, Pcmtd1, Luc7l3, Nrf1, Lmnb1, Zbtb41, Med14, Rnmt, Ror1, Ipo9, Nipa2, Lrrc4c, Arhgap32, Zfp148, Zfp609, Slc12a2, Sgcb, Slc6a6, Pde1a, Ppp2cb, Strbp, Diaph1, Utp18, Zfp354c, Rfx7, Saxo2, Lamp2, Hhex, Tlk1, Irf2bp2, Ino80d, Mex3d, Cdc14a, Ttc13, Gtf3c4, Ppm1b, Ssbp2, Cavin2, Pggt1b, Kmt5b, Ppip5k2, Ogfrl1, Smim3, Fgd4, Zfp362, Ptprf, St8sia4, Ifngr1, Pcna, Trps1, Apbb2, Tmem39a, Yipf4, Slc2a13, Pus7, Dcaf10, Dip2b, Pde7a, Spry2, Efnb2, Nxt2, Mllt11, Hnrnpk, Purb, Sec23ip, Erbin, Dcdc2a, Sp3, Slc24a3, Taf2, Phc3, Ttc39b, Ttbk2, Fam76b, Rab12, Spry1, Csnk1g3, Dtl, Zfand5, Pja2, Dag1, Dnajc3, Hnrnpr, Rbm12b2, Ppp4r3b, Stag2, Tcf12, Col4a4, Papolg
MIR_291A_3P_MIR_294_3P	0.003008406156228886	0.03751778071699051	0.4317076958033464	0.34007951691163435	1.4957742918892372	197	App, Med12l, Cdkn1a, Zbtb5, Fam168b, Zfp367, Tnrc18, Crim1, Nfia, Clock, Ednrb, Kat2b, Asap1, Tgfbr2, Map3k14, Nr2c2, Ptprb, Lrat, Cnot6l, Mtus1, Rest, Myrf, Hs2st1, Kmt2a, Zkscan1, Unk, Kcnb1, Gpc6, Uap1, Ccnd1, Tiam1, Mospd2, Map3k2, Suco, Ago1, Cnot6, Ddias, Rictor, Zbtb41, Epha2, Smc2, Spop, Zfp148, Rnf150, Pbx3, Reep3, Rsbn1, Irf2bp2, Mtmr3, Arid4b, Slc6a9, Nfya, Txnip, Rnf216, Slc30a10, Kmt5b, Fgd4, Zfp362, Rbl1, Ezh1, Rock2, Arhgef17, Ss18l1, Cyp26b1, Hmbox1, Tmtc1, Ddhd1, Btg1, Rnf6, Kremen1, Zbtb43, Dcdc2a, Dcun1d4, Phc3, Ash1l, Mylk, Cfl2, Armc8
MIR_291A_5P	0.0026170646341198865	0.035403496763557585	0.4317076958033464	0.3556001694634583	1.5179458097697964	154	App, Tollip, Mup1, Mup8, Chic1, Mup12, Ranbp3l, Mup2, Mup14, Kdm7a, Mup7, Mup10, Mosmo, Cxadr, Clock, Prex2, Fam241a, Cry1, Xpnpep1, Sestd1, Ankib1, Ltbp1, Ammecr1, Epha7, Fut8, Scamp1, Cpeb2, Lrig2, Ptbp3, Acsl4, Abca5, Zbtb41, Stambpl1, Cyp1b1, Hnrnpm, Cbx3, Slc12a2, Arhgap29, Rab21, Trim2, Nbeal1, Nkrf, Ppp1r16b, Rragd, Ttc13, Nf1, E2f1, Vopp1, Trps1
MIR_291B_3P	1.5416894207904316e-6	1.2617186219748892e-4	0.6435518361507222	0.4116310054570582	1.844348393445615	229	Mup20, Pkd2, Kcnk10, Npas2, Hivep2, Tbcel, Hbp1, Prr14l, Sash1, Ppp1r9a, Pgm2l1, Sorbs2, Zfp91, Fibin, Zfp367, St6galnac3, Mosmo, Zfand4, Plcb1, Nfia, Cdk2, Casd1, Tspan9, Tgfbr2, Wdfy3, Gid4, Lclat1, Ube3a, Erbb4, Jmy, Gab1, Cnot6l, Zbtb4, Myrf, Ankib1, Atp2c1, Mapk8, Kmt2a, Spopl, Arhgap6, Psd, Arhgef11, Larp4, Zhx2, Wasf1, Pdgfra, Slc40a1, Mfsd6, Map3k2, Oxsr1, Ago1, Cnot6, Tsn, Itpr1, Acsl4, Rictor, Hs3st3b1, Zbtb41, Elk3, Sh3pxd2a, Man1c1, Arhgap29, Arhgap12, Spty2d1, Cyyr1, Lamp2, Irf2bp2, Btbd10, Kdm2a, Mex3d, Arid4b, Rnf216, Mier1, Map7, Cdadc1, Atxn1l, Mapk1, Usp32, Kcnn2, E2f1, Ezh1, Kmt2b, Rb1, Laptm4a
MIR_291B_5P	0.0038450308941278036	0.04206916154751597	0.4317076958033464	0.3506313020204118	1.496735270062084	154	App, Tollip, Mup1, Mup8, Chic1, Mup12, Ranbp3l, Mup2, Mup14, Kdm7a, Mup7, Mup10, Mosmo, Cxadr, Clock, Prex2, Fam241a, Cry1, Xpnpep1, Sestd1, Ankib1, Ltbp1, Ammecr1, Epha7, Fut8, Scamp1, Cpeb2, Lrig2, Ptbp3, Acsl4, Abca5, Zbtb41, Stambpl1, Cyp1b1, Hnrnpm, Cbx3, Slc12a2, Arhgap29, Rab21, Trim2, Nbeal1, Nkrf, Ppp1r16b, Rragd, Ttc13, Nf1, E2f1, Vopp1, Trps1
MIR_295_3P	0.0029755530468784925	0.037500764333024704	0.4317076958033464	0.33791735073681495	1.4900482136271702	198	App, Med12l, Cdkn1a, Zbtb5, Fam168b, Zfp367, Tnrc18, Crim1, Nfia, Clock, Ednrb, Kat2b, Asap1, Tgfbr2, Map3k14, Nr2c2, Ptprb, Lrat, Cnot6l, Mtus1, Rest, Myrf, Hs2st1, Kmt2a, Zkscan1, Unk, Kcnb1, Gpc6, Uap1, Ccnd1, Tiam1, Mospd2, Map3k2, Suco, Ago1, Cnot6, Ddias, Rictor, Zbtb41, Epha2, Smc2, Spop, Zfp148, Rnf150, Pbx3, Reep3, Rsbn1, Irf2bp2, Mtmr3, Arid4b, Slc6a9, Nfya, Txnip, Rnf216, Slc30a10, Kmt5b, Fgd4, Zfp362, Rbl1, Ezh1, Rock2, Arhgef17, Ss18l1, Cyp26b1, Hmbox1, Tmtc1, Ddhd1, Btg1, Rnf6, Kremen1, Zbtb43, Dcdc2a, Dcun1d4, Phc3, Ash1l, Mylk, Cfl2, Armc8
MIR_297A_3P_MIR_297B_3P_MIR_297C_3P	2.909246101583e-4	0.007655432643782682	0.49849310876659025	0.30276762058994033	1.4633262184246383	492	Tet3, Pkd2, Zc3h4, Akap13, Mpzl1, Zfp407, Plxna2, Car5b, Xiap, Pgm2l1, Adgrf5, Itgb1, Carf, Gopc, Eri1, Epb41l2, Slc4a7, Rab11fip3, Ednra, Ctdspl2, Tab2, Ric1, Rreb1, Smad9, Ttc38, Dapk1, Ncam2, Avl9, Dmxl1, Wdfy3, Zswim6, Rnf138, Mast4, Nr2c2, Lifr, Ube3a, Ptprb, Cyth3, Bche, Ddx10, Rgs4, Tgfbr3, Hhip, Shoc2, Cask, Wrnip1, Gtpbp2, Gfod1, Camsap2, Zfp266, Arhgap6, Unk, Usf3, Cfap20, Rerg, Cdh2, Rmnd5a, Gucy1b1, Sft2d3, Bmp5, Snx27, Mbd2, Stxbp5, Mospd2, Adamts1, Ttll7, Diaph2, Mex3b, Itch, Ets1, Rbm41, Dkk3, Itpr1, Tnfrsf11b, Acsl4, Rusc2, Rictor, Hs3st3b1, Fgfr2, Atad1, Trdmt1, Nrf1, Nup155, Med14, Satb2, Zdhhc21, Zfp148, Slc6a6, Dennd4a, Slc5a3, Prr12, Strbp, Ppat, Mdm1, Utp18, Zfp354c, Pum2, Pbrm1, Spty2d1, Mcu, Zfp644, Ikbkg, Baz2b, Aff4, Taok1, Saxo2, Rsbn1, Matn2, Ino80d, Zfp592, Cdc14a, Wdr47, Zc2hc1a, Arl15, Etaa1, Xkr6, Epc2, Ms4a4c, Ssbp2, Fgd4, Pmp22, Mapk1, Dcun1d3, Arhgef10l, Nek1, Tada1, St8sia4, Sp4, Rhobtb1, Il1rap, Cflar, Sbf2, Tmf1, Chek2, Rock2, Arl8a, Arhgef7, Zbtb49, Gabpa, Cnih4, Zfp521, Atp2b4, Mfhas1, Itpr2, Aspm, Spag9, Fzd8, Dip2b, Wt1, Zfp446, Cstf3, Nup35, Wrap73, Slc8a1, Tm9sf3, Nck2, Svil, Dcdc2a, Loxl3, Schip1, Dcun1d4, Ash1l, Fam76b, B3galt1, Qtrt2, Spred1, Ctdsp1, Spry1, Zfand5, Usp6nl, Sart3, Lix1l, Ap1g1, Zfp874b, Phactr2, Zbtb10, Nectin3, Tcf12, Vps35, Car8, Fbxo33
MIR_29A_3P	8.494509769175796e-31	8.68988349386684e-28	1.4390256526778213	0.6302487636095775	2.871862992623632	268	Timd2, Or2ag2b, Taf7, Unc13b, Tet3, Slc30a3, Dnmt3b, Lysmd1, Ccdc28b, Enho, 0610030E20Rik, Col5a2, Cldn1, Pan2, Fermt2, Tubb2a, Bak1, D630045J12Rik, Zbtb34, Purg, Ccser2, Mbtd1, Fem1b, Kdm5b, Dnmt3a, Tarbp1, Nasp, Dgkd, Tcf4, Nsd1, Lpl, Hbp1, Abcb6, Atad2b, Sppl2b, Efna5, Natd1, Pxdn, Dpp3, Zbtb5, Zfp91, Fam168b, Nrep, Slc4a7, Eml4, Col5a3, Nup160, Tnrc18, Mark3, Klhl28, Kdm4b, Ric1, Nfia, Kmt5c, Dbt, Clock, Mfap3, Blm, Sparc, Serpinh1, Wdfy1, Eif4e2, Amer1, Chfr, Tpk1, Igf1, Narf, Samd4, Col4a5, Tfeb, Slc43a2, Tmtc3, Ireb2, Arvcf, Stard8, Ddx3x, Nkapd1, Fam241a, Col4a1, Fras1, Rest, Ankrd13b, Zfp568, Rnd3, Sestd1, Fer, Mcl1, Gtpbp2, Ldlrap1, Shroom2, Morf4l1, Aco1, Rnf19a, Ppm1d, Fbxw7, Rmnd5a, Zfx, Brwd3, Atrn, Adamts2, Col3a1, Eml5, Uaca, Sh3bp5l, Dgkh, Mex3b, Apc, Naa40, Nfat5, Ptbp3, Chsy1, Gng12, Zfp512b, Erlin2, Cpsf7, Col4a2, Zdhhc21, Sh3pxd2a, Eln, Otud4, Traf4, Slc31a1, Rapgefl1, Syn3, Rev3l
MIR_29B_1_5P	3.893420295834848e-4	0.00948325943485488	0.49849310876659025	0.4438817321052777	1.7611428861668212	97	Ntrk2, Ccser2, Flvcr2, Cyp2j5, Prrx1, Eps8l2, Id4, Usp28, Clock, Ngfr, Peli1, Dact1, Cyp2c70, Scamp1, Lin9, Rap2a, Plscr4, Nfat5, Slc30a7, Chsy1, Ppp6r3, Sh3pxd2a, Pwwp2a, Vrk1, Pbrm1, Cep41, Ino80d, Ube2h
MIR_29B_3P	1.3035404590370669e-30	8.890145930632796e-28	1.4390256526778213	0.629196653945415	2.8659887915614064	269	Timd2, Or2ag2b, Taf7, Unc13b, Tet3, Slc30a3, Dnmt3b, Lysmd1, Ccdc28b, Enho, 0610030E20Rik, Col5a2, Cldn1, Pan2, Fermt2, Tubb2a, Bak1, D630045J12Rik, Zbtb34, Purg, Ccser2, Mbtd1, Fem1b, Kdm5b, Dnmt3a, Tarbp1, Nasp, Dgkd, Tcf4, Nsd1, Lpl, Hbp1, Abcb6, Atad2b, Sppl2b, Efna5, Natd1, Pxdn, Dpp3, Zbtb5, Zfp91, Fam168b, Nrep, Slc4a7, Eml4, Col5a3, Nup160, Tnrc18, Mark3, Klhl28, Kdm4b, Ric1, Nfia, Kmt5c, Dbt, Clock, Mfap3, Blm, Sparc, Serpinh1, Wdfy1, Eif4e2, Amer1, Chfr, Tpk1, Igf1, Narf, Samd4, Col4a5, Tfeb, Slc43a2, Tmtc3, Ireb2, Arvcf, Stard8, Ddx3x, Nkapd1, Fam241a, Col4a1, Fras1, Rest, Ankrd13b, Zfp568, Rnd3, Sestd1, Fer, Mcl1, Gtpbp2, Ldlrap1, Shroom2, Morf4l1, Aco1, Rnf19a, Ppm1d, Fbxw7, Rmnd5a, Zfx, Brwd3, Atrn, Adamts2, Col3a1, Eml5, Uaca, Sh3bp5l, Dgkh, Mex3b, Apc, Naa40, Nfat5, Ptbp3, Chsy1, Gng12, Zfp512b, Erlin2, Cpsf7, Col4a2, Zdhhc21, Sh3pxd2a, Eln, Otud4, Traf4, Slc31a1, Rapgefl1, Syn3, Rev3l
MIR_29C_3P	8.494509769175796e-31	8.68988349386684e-28	1.4390256526778213	0.6302487636095775	2.871862992623632	268	Timd2, Or2ag2b, Taf7, Unc13b, Tet3, Slc30a3, Dnmt3b, Lysmd1, Ccdc28b, Enho, 0610030E20Rik, Col5a2, Cldn1, Pan2, Fermt2, Tubb2a, Bak1, D630045J12Rik, Zbtb34, Purg, Ccser2, Mbtd1, Fem1b, Kdm5b, Dnmt3a, Tarbp1, Nasp, Dgkd, Tcf4, Nsd1, Lpl, Hbp1, Abcb6, Atad2b, Sppl2b, Efna5, Natd1, Pxdn, Dpp3, Zbtb5, Zfp91, Fam168b, Nrep, Slc4a7, Eml4, Col5a3, Nup160, Tnrc18, Mark3, Klhl28, Kdm4b, Ric1, Nfia, Kmt5c, Dbt, Clock, Mfap3, Blm, Sparc, Serpinh1, Wdfy1, Eif4e2, Amer1, Chfr, Tpk1, Igf1, Narf, Samd4, Col4a5, Tfeb, Slc43a2, Tmtc3, Ireb2, Arvcf, Stard8, Ddx3x, Nkapd1, Fam241a, Col4a1, Fras1, Rest, Ankrd13b, Zfp568, Rnd3, Sestd1, Fer, Mcl1, Gtpbp2, Ldlrap1, Shroom2, Morf4l1, Aco1, Rnf19a, Ppm1d, Fbxw7, Rmnd5a, Zfx, Brwd3, Atrn, Adamts2, Col3a1, Eml5, Uaca, Sh3bp5l, Dgkh, Mex3b, Apc, Naa40, Nfat5, Ptbp3, Chsy1, Gng12, Zfp512b, Erlin2, Cpsf7, Col4a2, Zdhhc21, Sh3pxd2a, Eln, Otud4, Traf4, Slc31a1, Rapgefl1, Syn3, Rev3l
MIR_301A_3P_MIR_301B_3P	0.0016844767536280372	0.02630869799941194	0.45505986738722953	0.3432585770571138	1.5215907959953434	220	Tet3, Med12l, Fermt2, Fam234a, Tbcel, Prr14l, Pgm2l1, Lonrf3, Lgalsl, Fibin, Calm2, St6galnac3, Plcb1, Casd1, Wdfy3, Daam1, Jmy, Zbtb4, Cdk19, Ankib1, Mapk8, Mphosph9, Npnt, Slmap, Psd, Acbd5, Larp4, Pdgfra, Stxbp5, Brwd1, Mfsd6, Mon2, Pcnx, Ago1, Cnot6, Zmat3, Mdfic, Itpr1, Acsl4, Acsl1, Tshz1, Gng12, Kbtbd8, Elk3, Pmepa1, Zfp609, Sgcb, Nacc2, Sh3d19, Dnajc24, Mdn1, Arhgap12, Rfx7, Kdm2a, Mex3d, Epc2, Rnf216, Ago4, Phf12, Mapk1, Relch, Usp32, Phf3, Laptm4a, Nsd3, Sulf1, Btg1, Prkd3, Erbin, Rab5a, Acer2, Bnip2, Ston2, Cfl2, Spred1, Ldlrad4, Tsc1, Lrig1, Mdm4, Nectin3, Ar, Klhl20, Cast, Gja1, Asxl2, Tbc1d12, Cep170
MIR_3058_3P	0.0011301982022973232	0.019318405856982933	0.45505986738722953	0.46418412391498537	1.746226681328872	69	Ntrk2, Bace1, Blmh, Cbx6, Npas2, Dnmt3a, Srgap3, Msh3, Chmp1b2, Moap1, Mbnl2, Daam1, Plxna4, Prex2, Nr3c1, Saraf, Rnd1, Ripk4, Fnip1
MIR_3060_3P	0.0033943650702953233	0.03970919005656089	0.4317076958033464	0.46706623454107715	1.7198620836393212	61	Polb, Rhou, Cdk19, Tigd2, Thra, Ammecr1, Jmjd1c, Zfp503, Sptbn1, Mdfic, Bptf, Zbtb41, Zfp518a, Spop, Otud4, Cdk5r1, Tsga10, Dennd6a, Rb1, Bod1l, Rnf152, Epb41l5, Clcn4, Tgfbi, Cyfip2, Itgb3, Usp6nl, Tmem161a, Mdm4, Tnfrsf22
MIR_3062_3P	0.0011934250704627681	0.01985160726964897	0.45505986738722953	0.477280822682088	1.791258464343389	67	Dtx4, Tarbp1, 4930523C07Rik, Rai14, Fam168a, Zfp629, Fnbp1, Cic, Sema4c, Pigm, Fut8, Ikzf4, Pip5k1c, Foxo4, Prrc2b, R3hdm4, Rbms3, Cbx5, Plxna1, Fgfr2, Slc7a1, Echdc1, Mlxip, Sfxn5, Cplx2, Csgalnact2, Dchs1, Cflar, Wnt9b
MIR_3065_3P	1.3789121506197688e-10	4.702090433613412e-8	0.826657301178302	0.5369682724328316	2.2995708075650763	160	Tet3, Slc30a3, Ing4, Med12l, Garre1, Blmh, Zbtb34, Dtx4, Myadm, Itga5, Angptl4, Nasp, Ccng2, Dusp22, Kiss1r, Epha1, Dot1l, Maml3, Eml4, Col5a3, Creb1, Tnrc18, Cpd, Ubtd2, Fam168a, Dbt, Nsd2, Lmtk2, Serpinh1, Wdfy1, Lasp1, Agfg1, Tspan14, Arvcf, Ppard, Rock1, Gab1, Fras1, Hic2, Pacs2, Eva1a, Ppm1d, Kdm5a, Adamts15, Naa40, Nfat5, Nfatc3, Mfsd14b, Lmnb1, Piga, Ehmt1, Psme4, Scfd2, Acvr2b, Rnf150, Dok4, Ctns, Spty2d1, Ccnd2, Kdm2a, Xkr6, Myl6, Hnrnpul2, Slc30a10, Enpp2
MIR_3094_3P	0.00413474897435368	0.044524717902777	0.40701791892395395	0.2694600090230983	1.3320584533412978	603	Col5a2, Fermt2, Ntn1, Cbx6, Klf12, Asap2, Abhd13, Rsf1, Hsf2bp, Atad2b, Med13, Prkar1a, Sox9, Usp28, Carf, Zeb2, Ablim1, Zbtb5, Dot1l, Myc, Nup85, Ctdspl, Kdm7a, Ctdspl2, Slco1a1, Ubtd2, Dnal1, Mme, Zfand4, Crim1, Msi2, Cdc42bpa, Nsd2, Plxnc1, Dmxl1, Ppp4r4, Tgoln1, Mbnl2, Daam1, Sh3rf1, Agfg1, Pde10a, Rnf138, Rgs12, Usp54, Ptprb, Rock1, Ddx3x, Slc39a9, Aasdhppt, Ctnnd1, Smg1, Tgfbr3, Trim33, Sema3d, Mllt10, Pds5b, Rora, Nsrp1, Zfp507, Pakap, Atp2c1, Shoc2, Cask, Kat6a, Ppp1cb, Slmap, Unk, Aebp2, Zfp131, Acbd5, Rapgef6, Larp4, Ppm1d, Agps, Map2, Impa1, Nfxl1, Zfx, S100pbp, Ikzf4, Slc40a1, Deptor, Slc4a2, Mysm1, Gpr155, Foxo4, Tnrc6b, Mon2, Ankle2, Pcnx, Mex3b, Cnot6, Ttll1, Tmed8, D16Ertd472e, Itpr1, Tnfrsf11b, Pcmtd1, Shld2, Pdlim5, Lurap1l, Zbtb41, Elk3, Ehmt1, Rab27b, Nras, Lbh, Zfp518a, Rab11fip2, Fbxo11, Nbr1, Tmem47, Pmepa1, Otud7b, Slc12a2, Ampd3, Rap2b, Slc31a1, Acvr2b, Strbp, Gspt1, Usp9x, Rnf150, Hdac2, Klhl23, Pum2, Tgfa, Taok1, Ptprj, Luzp1, Nbeal1, Setx, Ino80d, Kif2a, Setbp1, Kmt2d, Ppm1b, Rnaseh2a, Nf1, Hnrnpul2, Fbxo38, Fat4, Sun1, Afap1l2, Agmo, Mterf1b, Phf3, Gabpa, Mxi1, Yipf4, Atp2b4, Srsf6, Celf1, Pikfyve, Slc2a13, Psen2, Bicral, Ikzf5, Rnf152, Bmt2, Septin2, Lcp2, Hmbox1, Cblb, Rab10, Cstf3, Kif18a, Klhl42, Atp6v1c1, Gphn, Slc8a1, Sec23ip, Col11a2, Lmln, Ccdc73, Inip, Phc3, Pclo, Clcn4, Lrrfip1, Sephs1, Tmx1, Septin11, Bend7, Cyfip2, Spred1, Zfand5, Lpin2, Grb2, Sp1, Arhgef6, Dhx15, Arhgap18, Pym1, Phactr2, Ankfy1, Nr2f6, Ipmk, Homez, Nin, Secisbp2l, Phf20l1, Nfrkb, B3galnt2, Ncor1, Zbtb24, Rybp, Asxl2, Cdc14b, Etl4, Ripor2, Hs3st3a1, Tmem131, Birc3, Zfp318, Zmynd8, Depdc5, Lsm14a, Lats1, Kdm4c, Adra1b, Maf, Rc3h1, Npat, Tmem170, Zc3h12c, Irs1, Senp7, C130074G19Rik, Ptpdc1
MIR_30F	0.0018722972476830557	0.02837570495377431	0.45505986738722953	0.3115662224073491	1.455348705274093	327	Notch1, Rsf1, Klhl13, Nedd4l, Sult1d1, Lamc1, Mreg, Prkar1a, Zeb2, Lrp6, Nrxn1, Myo1e, Kdm7a, Ctdspl2, Spry4, Smad9, Gas7, Osbpl3, Slc39a8, Slc25a21, Zfp871, Elmod2, Ptprb, Tgfbr3, Pds5b, Dip2c, Abcc9, Atf2, Man1a, Mcl1, Ppp1cb, Nsg1, Caprin1, Rgs5, Usp15, Rmnd5a, Gclc, Zfx, Bmp5, Stxbp5, Shprh, Mysm1, Cpeb2, Angel2, Nipbl, Tnrc6b, Smap1, Cnot6, Spsb1, N4bp2l2, Nfat5, Tmed8, Slc45a3, Fnbp1l, Lpp, Pdlim5, Ppp6r3, Ror1, Hnrnpm, B3galnt1, Nbr1, Smc2, Neu3, Zdhhc21, Cd164, Zfp148, Otud4, Ptpn13, Dennd4a, Col1a2, Serinc3, Hsf2, Zfp799, Lancl2, Magi3, Rfx7, Taok1, Lamp2, Tlk1, Ccne2, Ino80d, Ltn1, Zc2hc1a, Bivm, Gm2026, Rnf13, Otulinl, Fbxo38, Nek7, Ncoa2, Fgd4, Sun1, Mapk1, Tnrc6a, Zfp994, Slc2a13, Adamtsl1, Asb3, Pcgf3, Pde7a, Rnf11, Chic2, Dhx57, Lrrc57, Nup35, Atp2b1, Ccdc117, Atp2a2, Gria3, Ppargc1b, Tpp2, Set, Taf2, Ttc39b, Cfl2, Spred1, Cdc37l1, Stag2, Nectin3, Arl4a, Zbtb11, Ncor1, Mynn, Cdyl, B3galt6, Slk, Grpel2, Tle1, Pyurf, Zcchc2, Zfp318, Arid4a, Tnpo1, Sbno1, Zscan29, Rc3h1, Nfatc1, Rnf168, Slain2, Map1b, Rfx3, Lysmd3, Inpp5f, Robo2, Ttc5, Kdm6a, Vegfa, Tmx3, Pias2, Arih1, Ncbp3, Cpne3, Akap1, Akap6, Cbfb, Sema3c, Pcsk5
MIR_3102_3P	4.23183430384003e-8	7.2152774880472516e-6	0.7195128263389107	0.5940170614652833	2.270217954007664	80	Tet3, Dnmt3b, Col5a2, D630045J12Rik, Zbtb34, Fem1b, Serf1, Dgkd, Atad2b, Pxdn, Col5a3, Klhl28, Kdm4b, Kmt5c, Clock, Gas7, Sparc, Serpinh1, Igf1, Col4a5, Tfeb, Ireb2, Col4a1, Ankrd13b, Sestd1, Ppp1cb, Rfc5, Rnf19a, Col3a1, Fgd6, Nfat5, Nfatc3, 4921524J17Rik, Rapgefl1, Adamts9, Fstl1, Ube2h, Col6a3, Opn3, Col5a1, Psen2, Zfp282
MIR_3154	0.0022951901757060594	0.033304674464500694	0.4317076958033464	0.4594098795069049	1.724222112961046	73	Ugt3a1, Dtx4, Plxna2, Hr, Ldlrad3, Nrxn1, Plxna4, Fhl1, Irf6, Aff1, Ikzf4, Snx27, Ovgp1, Smad3, Nfat5, Arf3, Camk1d, Atf7, Nfix, Pou2af1, Ino80d, Zfp267, Etaa1, Relch, Ddi2, Kmt2b, Pcgf3
MIR_31_3P	0.0025516412075198024	0.03527926041295735	0.4317076958033464	0.5337405537164984	1.8065121870153895	41	Kcnk10, Septin10, Trmt10a, Grhl1, Serpinb6b, Dbt, Avpr1a, Tgoln1, Plxna4, Fbxl3
MIR_32_5P	1.9862884695089062e-4	0.005723867899458059	0.5188480777437918	0.34882351873047535	1.594828057119874	284	Dsc2, Itga5, Notch1, Abhd13, Flvcr2, Prkar1a, Stk39, Usp28, Grhl1, Dynlt3, Zeb2, Tcf21, Ric1, Ptprk, Kat2b, Avl9, Dmxl1, Wdfy3, Gid4, Atp7a, Daam1, Mast4, Jmy, Ddx3x, Lmbr1l, Rassf3, Cic, Cpeb4, Ddx3y, Ptar1, Slx4, Myo1b, Rora, Atxn3, Mapk8, Polk, Peak1, Tbx20, Wrnip1, Paxbp1, Pkdcc, Itga8, Golga7, Gpc6, Fbxw7, Fancm, Evi5, Xylt2, Pip5k1c, Cpeb2, Trak2, Ago3, Fnip1, Prrc2b, Dkk3, D16Ertd472e, Arid1b, Itpr1, Pcmtd1, Nol7, Snx13, Tgif1, Itga6, Zfp512b, Sh3pxd2a, Otud4, Fry, Atrx, Ube2z, Col1a2, Rev3l, Fli1, Baz2b, Cep41, Ptprj, Luzp1, Cdk16, Rsbn1, Fbn1, Plekhm1, Ssbp2, Kmt5b, Adam19, Nek1, Bltp1, B230219D22Rik, Dnaaf9, Hnf1b, Zfp521, Mfhas1, Adamtsl1, P3h3, Nsd3, Trio, Pcgf3, Cyp2d22, Nol4l, Ddc
MIR_330_3P	0.003315269538803269	0.03943628765343889	0.4317076958033464	0.35664397433527567	1.547212798598963	177	Zbtb34, Tcf4, Nsd1, Ppp1r9a, Macrod2, Zfp462, Creb1, Dnal1, Fam168a, Mosmo, Nfia, Trappc8, F12, Wdfy3, Lifr, Erbb4, Cbx2, Myef2, Mllt10, Sestd1, Pakap, Ammecr1, Rapgef6, Eif3j2, Myo10, Pphln1, Rap2a, Taf1b, Zmat3, Itch, Tcea1, Tmed8, Abca5, Adat1, Slc39a6, Gcn1, Zdhhc21, Zfp148, Ptk2b, Slc5a3, Maml1, Trim2, Saxo2, Nkrf, Plin5, Faf2, Ltn1, Col6a3, Myo5b, Ncoa2, Ttc33, Cflar, Trps1, Rock2, Sf3b3, Bmt2, Gnal, Ankrd40, Sin3a, Atp2b1, Gphn, Nfkb1, Tjp1, Gna13, Gria3, Hipk1, Tcerg1, Spred1, Eloa, Dock5, Tex2, Trip12, Tcf12, Car8, Yae1d1, Ncor1, Olig1, Iws1, Tle1
